Orthogroup	Syai	Syad
OG0001937	Syai.g_02329	Syad.g_02576
OG0001938	Syai.g_00634	Syad.g_00898
OG0001939	Syai.g_01960	Syad.g_01363, Syad.g_01362
OG0001940	Syai.g_00771	Syad.g_01054
OG0001941	Syai.g_02187	Syad.g_02414
OG0001943	Syai.g_01920	Syad.g_02034
OG0001944	Syai.g_01932	Syad.g_01981
OG0001946	Syai.g_01980	Syad.g_01341
OG0001947	Syai.g_02024	Syad.g_01272
OG0001948	Syai.g_01462	Syad.g_01714
OG0001949	Syai.g_01483	Syad.g_01734
OG0001950	Syai.g_01485	Syad.g_01736
OG0001951	Syai.g_01502	Syad.g_01755
OG0001952	Syai.g_01525	Syad.g_01779
OG0001953	Syai.g_01526	Syad.g_01780
OG0001954	Syai.g_01600	Syad.g_01991
OG0001957	Syai.g_01079	Syad.g_02165
OG0001958	Syai.g_01228	Syad.g_01575
OG0001960	Syai.g_00870	Syad.g_02348
OG0001961	Syai.g_00860	Syad.g_02358
OG0001964	Syai.g_00335	Syad.g_00606
OG0001965	Syai.g_01131	Syad.g_02126
OG0001966	Syai.g_00289	Syad.g_00553
OG0001967	Syai.g_00287	Syad.g_00551
OG0001968	Syai.g_00286	Syad.g_00550
OG0001969	Syai.g_00222	Syad.g_00482
OG0001970	Syai.g_02581	Syad.g_02849
OG0001971	Syai.g_02657	Syad.g_02927
OG0001972	Syai.g_02710	Syad.g_03000
OG0001973	Syai.g_02753	Syad.g_02960
OG0001975	Syai.g_01740	Syad.g_01531
OG0001976	Syai.g_01738	Syad.g_01533
OG0001979	Syai.g_01961	Syad.g_01361
OG0001980	Syai.g_00459	Syad.g_00751
OG0001993	Syai.g_01060	Syad.g_02186
OG0001994	Syai.g_01059	Syad.g_02187
OG0001995	Syai.g_01948	Syad.g_01377
OG0001997	Syai.g_02520	Syad.g_02778
OG0002000	Syai.g_00683	Syad.g_00951
OG0002002	Syai.g_01794	Syad.g_01452
OG0002004	Syai.g_02496	Syad.g_02760
OG0002006	Syai.g_02025	Syad.g_01259
OG0002007	Syai.g_02026	Syad.g_01258
OG0002008	Syai.g_01448	Syad.g_01700
OG0002009	Syai.g_01287	Syad.g_01933
OG0002010	Syai.g_00912	Syad.g_02309
OG0002011	Syai.g_00525	Syad.g_01964
OG0002012	Syai.g_01589	Syad.g_01387
OG0002014	Syai.g_00182	Syad.g_00442, Syad.g_02622
OG0002015	Syai.g_00183, Syai.g_00146	Syad.g_00443
OG0002017	Syai.g_02832	Syad.g_00070
OG0002020	Syai.g_02890	Syad.g_00120
OG0002021	Syai.g_02888	Syad.g_00118
OG0002022	Syai.g_02885	Syad.g_00115
OG0002023	Syai.g_02884	Syad.g_00114
OG0002024	Syai.g_02878	Syad.g_00108
OG0002035	Syai.g_01220	Syad.g_01564
OG0002037	Syai.g_00636	Syad.g_00902
OG0002038	Syai.g_02134	Syad.g_01161
OG0002039	Syai.g_02120	Syad.g_01176
OG0002041	Syai.g_01467	Syad.g_01718
OG0002042	Syai.g_01495	Syad.g_01743
OG0002043	Syai.g_01558	Syad.g_01657
OG0002044	Syai.g_02039	Syad.g_01245
OG0002045	Syai.g_00857	Syad.g_02362
OG0002048	Syai.g_00426	Syad.g_00714
OG0002049	Syai.g_00341	Syad.g_00631
OG0002050	Syai.g_00278	Syad.g_00540
OG0002051	Syai.g_02645	Syad.g_02914
OG0002053	Syai.g_02804	Syad.g_00027
OG0002054	Syai.g_02877	Syad.g_00107
OG0002055	Syai.g_02880	Syad.g_00110
OG0002056	Syai.g_00242	Syad.g_00505
OG0002106	Syai.g_00555	Syad.g_01217
OG0002107	Syai.g_01173	Syad.g_02054
OG0002112	Syai.g_00231	Syad.g_00494
OG0002113	Syai.g_00040	Syad.g_00200
OG0002114	Syai.g_00968	Syad.g_02262
OG0002115	Syai.g_02368	Syad.g_02615
OG0002116	Syai.g_02334	Syad.g_02581
OG0002117	Syai.g_02128	Syad.g_01166
OG0002118	Syai.g_01941, Syai.g_01784	Syad.g_01461
OG0002119	Syai.g_02691	Syad.g_02968
OG0002120	Syai.g_01602	Syad.g_01994
OG0002121	Syai.g_01194	Syad.g_02074
OG0002123	Syai.g_01390	Syad.g_01813
OG0002124	Syai.g_02078	Syad.g_01203
OG0002126	Syai.g_00147, Syai.g_00187	Syad.g_00445
OG0002127	Syai.g_02601	Syad.g_02866
OG0002128	Syai.g_01741	Syad.g_01530
OG0002129	Syai.g_00940	Syad.g_02292
OG0002130	Syai.g_02177	Syad.g_02403
OG0002131	Syai.g_02889	Syad.g_00119
OG0002132	Syai.g_02881	Syad.g_00111
OG0002133	Syai.g_02879	Syad.g_00109
OG0002134	Syai.g_00128	Syad.g_00365
OG0002135	Syai.g_02407	Syad.g_02654
OG0002136	Syai.g_02406	Syad.g_02653
OG0002138	Syai.g_01959	Syad.g_01364
OG0002139	Syai.g_01827	Syad.g_01435
OG0002140	Syai.g_01925	Syad.g_00839
OG0002141	Syai.g_01145	Syad.g_02121
OG0002142	Syai.g_00981	Syad.g_02259
OG0002143	Syai.g_00522	Syad.g_00790
OG0002144	Syai.g_00347	Syad.g_00639
OG0002154	Syai.g_02598	Syad.g_02869
OG0002157	Syai.g_00230	Syad.g_00493
OG0002158	Syai.g_00232	Syad.g_00495
OG0002160	Syai.g_01950	Syad.g_01375
OG0002162	Syai.g_00763	Syad.g_01045
OG0002163	Syai.g_02798	Syad.g_00021
OG0002167	Syai.g_00715	Syad.g_01426
OG0002168	Syai.g_02023	Syad.g_01273
OG0002171	Syai.g_00145, Syai.g_00191	Syad.g_00448
OG0002178	Syai.g_02882	Syad.g_00113
OG0002179	Syai.g_00162	Syad.g_00417
OG0002180	Syai.g_00251	Syad.g_00515
OG0002181	Syai.g_00281	Syad.g_00543
OG0002182	Syai.g_00299	Syad.g_00564
OG0002183	Syai.g_02505	Syad.g_02768
OG0002184	Syai.g_02502	Syad.g_02765
OG0002185	Syai.g_02492	Syad.g_02757
OG0002186	Syai.g_02405	Syad.g_02652
OG0002187	Syai.g_02404	Syad.g_02651
OG0002188	Syai.g_02371	Syad.g_02618
OG0002189	Syai.g_02370	Syad.g_02617
OG0002190	Syai.g_02314	Syad.g_02562
OG0002191	Syai.g_00850	Syad.g_02455
OG0002192	Syai.g_02118	Syad.g_01180
OG0002193	Syai.g_01944, Syai.g_01028	Syad.g_01381
OG0002194	Syai.g_01821	Syad.g_01438
OG0002196	Syai.g_01308	Syad.g_01903
OG0002197	Syai.g_01458	Syad.g_01712
OG0002198	Syai.g_01124	Syad.g_02132
OG0002199	Syai.g_01119	Syad.g_02137
OG0002200	Syai.g_00954	Syad.g_02276
OG0002201	Syai.g_00811	Syad.g_01094
OG0002202	Syai.g_00810	Syad.g_01093
OG0002203	Syai.g_00809	Syad.g_01092
OG0002204	Syai.g_00787	Syad.g_01069
OG0002205	Syai.g_00768	Syad.g_01050
OG0002206	Syai.g_00755	Syad.g_01036
OG0002207	Syai.g_00745	Syad.g_01026
OG0002208	Syai.g_00631	Syad.g_00895
OG0002209	Syai.g_00494	Syad.g_00769
OG0002210	Syai.g_00433	Syad.g_00721
OG0002211	Syai.g_00396	Syad.g_00686
OG0002212	Syai.g_02757	Syad.g_03019
OG0002213	Syai.g_02764	Syad.g_03025
OG0002214	Syai.g_02910	Syad.g_00140
OG0002225	Syai.g_01174	Syad.g_02053
OG0002230	Syai.g_02233	Syad.g_02471
OG0002233	Syai.g_01382	Syad.g_01832
OG0002234	Syai.g_01156	Syad.g_02094
OG0002236	Syai.g_01715	Syad.g_00629
OG0002242	Syai.g_00190	Syad.g_00447
OG0002243	Syai.g_02752	Syad.g_03017
OG0002245	Syai.g_00524	Syad.g_00792
OG0002247	Syai.g_00761	Syad.g_01043
OG0002248	Syai.g_01984	Syad.g_01337
OG0002250	Syai.g_02506	Syad.g_02769
OG0002251	Syai.g_02311	Syad.g_02556
OG0002252	Syai.g_02249	Syad.g_02479
OG0002253	Syai.g_02166	Syad.g_02393
OG0002254	Syai.g_01419	Syad.g_01670
OG0002255	Syai.g_01475	Syad.g_01726
OG0002256	Syai.g_01631, Syai.g_01537	Syad.g_01133
OG0002257	Syai.g_01149	Syad.g_02107
OG0002258	Syai.g_00786	Syad.g_01068
OG0002259	Syai.g_00712	Syad.g_00981
OG0002260	Syai.g_01828	Syad.g_01434
OG0002281	Syai.g_00770, Syai.g_00769	Syad.g_01051
OG0002295	Syai.g_01534	Syad.g_02334
OG0002296	Syai.g_00917	Syad.g_02304
OG0002297	Syai.g_01942	Syad.g_01385
OG0002298	Syai.g_01479	Syad.g_01730
OG0002299	Syai.g_01523	Syad.g_01777
OG0002300	Syai.g_01597	Syad.g_01983
OG0002301	Syai.g_01080	Syad.g_02589
OG0002302	Syai.g_00616	Syad.g_00880
OG0002303	Syai.g_00523	Syad.g_00791
OG0002304	Syai.g_00451	Syad.g_00738
OG0002305	Syai.g_02545	Syad.g_02806
OG0002306	Syai.g_02883	Syad.g_00105
OG0002307	Syai.g_02104	Syad.g_00966
OG0002309	Syai.g_02048	Syad.g_01232
OG0002328	Syai.g_02526	Syad.g_02783
OG0002329	Syai.g_02836	Syad.g_01317, Syad.g_01465, Syad.g_01466, Syad.g_03046
OG0002331	Syai.g_01381	Syad.g_01834
OG0002334	Syai.g_00962	Syad.g_02268
OG0002336	Syai.g_00867	Syad.g_02350
OG0002338	Syai.g_00181	Syad.g_00441
OG0002339	Syai.g_00171	Syad.g_00429
OG0002350	Syai.g_00461	Syad.g_00753
OG0002351	Syai.g_00223	Syad.g_00483
OG0002352	Syai.g_02133	Syad.g_01162
OG0002353	Syai.g_01351	Syad.g_01876
OG0002355	Syai.g_01917	Syad.g_02068
OG0002356	Syai.g_00854	Syad.g_02383
OG0002357	Syai.g_02837	Syad.g_00073
OG0002358	Syai.g_02230	Syad.g_02452
OG0002359	Syai.g_00909	Syad.g_02312
OG0002380	Syai.g_00478	Syad.g_02681
OG0002393	Syai.g_00792, Syai.g_00791	Syad.g_01073
OG0002393	Syai.g_00795	Syad.g_01075, Syad.g_01076
OG0002395	Syai.g_00229	Syad.g_00492
OG0002400	Syai.g_01192	Syad.g_01827
OG0002401	Syai.g_02132	Syad.g_01163
OG0002403	Syai.g_01782	Syad.g_01463
OG0002404	Syai.g_01400	Syad.g_00037
OG0002405	Syai.g_01560	Syad.g_01654
OG0002407	Syai.g_01666, Syai.g_01667	Syad.g_00082
OG0002409	Syai.g_02829	Syad.g_00066
OG0002410	Syai.g_01167	Syad.g_02057
OG0002416	Syai.g_01181	Syad.g_02044
OG0002429	Syai.g_02515	Syad.g_02776
OG0002435	Syai.g_02221	Syad.g_02458
OG0002448	Syai.g_00168	Syad.g_02534
OG0002458	Syai.g_02870	Syad.g_01540
OG0002459	Syai.g_02868	Syad.g_01538
OG0002460	Syai.g_02867	Syad.g_01537
OG0002461	Syai.g_01642	Syad.g_01414
OG0002462	Syai.g_02430	Syad.g_02674
OG0002463	Syai.g_01460	Syad.g_00341
OG0002465	Syai.g_00346	Syad.g_00638, Syad.g_01117
OG0002465	Syai.g_02678	Syad.g_02726
OG0002467	Syai.g_01945, Syai.g_01946	Syad.g_01379
OG0002469	Syai.g_01786	Syad.g_01459
OG0002470	Syai.g_01733	Syad.g_01543
OG0002471	Syai.g_01625	Syad.g_02048
OG0002472	Syai.g_01704	Syad.g_00841
OG0002475	Syai.g_00910	Syad.g_02311
OG0002487	Syai.g_01842	Syad.g_00850
OG0002488	Syai.g_00172	Syad.g_00430
OG0002521	Syai.g_02364	Syad.g_02611
OG0002522	Syai.g_02294	Syad.g_02536
OG0002523	Syai.g_01949	Syad.g_01376
OG0002524	Syai.g_01598	Syad.g_01984
OG0002525	Syai.g_01607	Syad.g_02010
OG0002526	Syai.g_01615	Syad.g_02030
OG0002529	Syai.g_01624	Syad.g_02047
OG0002530	Syai.g_01176	Syad.g_01853
OG0002531	Syai.g_01175	Syad.g_02052
OG0002532	Syai.g_01151	Syad.g_02104
OG0002533	Syai.g_00729	Syad.g_01004
OG0002534	Syai.g_00458	Syad.g_00747
OG0002535	Syai.g_00455	Syad.g_00744
OG0002536	Syai.g_00440	Syad.g_00727
OG0002538	Syai.g_02680	Syad.g_02950
OG0002540	Syai.g_02871	Syad.g_01541
OG0002544	Syai.g_01669	Syad.g_02097
OG0002545	Syai.g_01595	Syad.g_01980
OG0002547	Syai.g_00851	Syad.g_02387
OG0002578	Syai.g_00953	Syad.g_01673, Syad.g_02277
OG0002579	Syai.g_02599	Syad.g_02870
OG0002591	Syai.g_01187	Syad.g_02066
OG0002594	Syai.g_02247	Syad.g_02159
OG0002595	Syai.g_01947	Syad.g_01378
OG0002597	Syai.g_01591	Syad.g_01978
OG0002598	Syai.g_01592	Syad.g_01979
OG0002599	Syai.g_01614	Syad.g_02029
OG0002600	Syai.g_01633	Syad.g_02067
OG0002603	Syai.g_01160	Syad.g_02088
OG0002604	Syai.g_01150	Syad.g_02106
OG0002605	Syai.g_00460	Syad.g_00752
OG0002606	Syai.g_02872	Syad.g_01542
OG0002608	Syai.g_01993	Syad.g_01306
OG0002609	Syai.g_02065	Syad.g_01204
OG0002610	Syai.g_00484	Syad.g_00759
OG0002640	Syai.g_00772	Syad.g_01549
OG0002663	Syai.g_02098	Syad.g_00962
OG0002671	Syai.g_02384	Syad.g_02630
OG0002675	Syai.g_00344	Syad.g_00636
OG0002708	Syai.g_01837	Syad.g_00390
OG0002715	Syai.g_00969	Syad.g_02261
OG0002718	Syai.g_00967	Syad.g_02264
OG0002721	Syai.g_02086	Syad.g_01196
OG0002732	Syai.g_00103	Syad.g_00340
OG0002738	Syai.g_01753	Syad.g_01513
OG0002740	Syai.g_00847	Syad.g_01141, Syad.g_00968
OG0002741	Syai.g_01348	Syad.g_01879
OG0002742	Syai.g_02321, Syai.g_01024	Syad.g_02076
OG0002746	Syai.g_01127	Syad.g_02129
OG0002747	Syai.g_01071	Syad.g_02173
OG0002748	Syai.g_00814	Syad.g_01099
OG0002752	Syai.g_02886	Syad.g_00116
OG0002754	Syai.g_01564	Syad.g_01794, Syad.g_02365
OG0002758	Syai.g_01629	Syad.g_01947
OG0002759	Syai.g_02105	Syad.g_01990
OG0002761	Syai.g_00189	Syad.g_01432
OG0002762	Syai.g_02749	Syad.g_03010
OG0002787	Syai.g_01207	Syad.g_02064
OG0002788	Syai.g_01208	Syad.g_02063
OG0002789	Syai.g_01209	Syad.g_02062
OG0002790	Syai.g_01210	Syad.g_02061
OG0002791	Syai.g_01211	Syad.g_02060
OG0002792	Syai.g_01212	Syad.g_02059
OG0002793	Syai.g_01213	Syad.g_02058
OG0002852	Syai.g_01282	Syad.g_01951
OG0002853	Syai.g_01379	Syad.g_01838
OG0002856	Syai.g_01579	Syad.g_00643
OG0002858	Syai.g_01191	Syad.g_02686
OG0002859	Syai.g_01172	Syad.g_02055
OG0002860	Syai.g_02075	Syad.g_02215
OG0002861	Syai.g_00566, Syai.g_01898	Syad.g_00844
OG0002863	Syai.g_00446	Syad.g_00748
OG0002865	Syai.g_00562	Syad.g_01972
OG0002867	Syai.g_01622	Syad.g_02040
OG0002873	Syai.g_01845, Syai.g_01862	Syad.g_00410, Syad.g_02347
OG0002873	Syai.g_00594, Syai.g_00595	Syad.g_00054
OG0002874	Syai.g_01266	Syad.g_01621
OG0002875	Syai.g_01267	Syad.g_01622
OG0002876	Syai.g_01268	Syad.g_01624
OG0002877	Syai.g_01269	Syad.g_01626
OG0002878	Syai.g_01270	Syad.g_01627
OG0002932	Syai.g_00102	Syad.g_00339
OG0002933	Syai.g_00101	Syad.g_00338
OG0002943	Syai.g_02427	Syad.g_02672
OG0002944	Syai.g_02426	Syad.g_02671
OG0002945	Syai.g_02425	Syad.g_02670
OG0002946	Syai.g_02423	Syad.g_02668
OG0002947	Syai.g_02422	Syad.g_02667
OG0002948	Syai.g_02420	Syad.g_02666
OG0002949	Syai.g_02419	Syad.g_02665
OG0002950	Syai.g_02418	Syad.g_02664
OG0002954	Syai.g_02310	Syad.g_02555
OG0002955	Syai.g_02241	Syad.g_02474
OG0002956	Syai.g_02242	Syad.g_02475
OG0002957	Syai.g_02240	Syad.g_02473
OG0002958	Syai.g_02239	Syad.g_02472
OG0002962	Syai.g_01296	Syad.g_01914
OG0002964	Syai.g_01378	Syad.g_01839
OG0002969	Syai.g_01178	Syad.g_01855
OG0002970	Syai.g_01177	Syad.g_01854
OG0002971	Syai.g_01169	Syad.g_00125
OG0002972	Syai.g_01911, Syai.g_01687	Syad.g_02230
OG0002974	Syai.g_00858	Syad.g_02361
OG0002975	Syai.g_02071	Syad.g_01144
OG0002977	Syai.g_02732	Syad.g_03004
OG0003054	Syai.g_02438, Syai.g_02437, Syai.g_02450	Syad.g_00862
OG0003093	Syai.g_02461	Syad.g_02711, Syad.g_00385
OG0003105	Syai.g_02035	Syad.g_01248
OG0003106	Syai.g_01935	Syad.g_01389
OG0003107	Syai.g_01695	Syad.g_00749
OG0003110	Syai.g_01663	Syad.g_02071
OG0003111	Syai.g_01651	Syad.g_02080
OG0003115	Syai.g_01158	Syad.g_02091
OG0003118	Syai.g_01146	Syad.g_02120
OG0003121	Syai.g_00704	Syad.g_00974
OG0003126	Syai.g_01582	Syad.g_00848
OG0003133	Syai.g_00822	Syad.g_02684
OG0003137	Syai.g_02306	Syad.g_02551
OG0003138	Syai.g_02119	Syad.g_01179
OG0003139	Syai.g_01685, Syai.g_01179	Syad.g_02051
OG0003140	Syai.g_00892	Syad.g_00797
OG0003143	Syai.g_01630	Syad.g_02031
OG0003144	Syai.g_02514	Syad.g_02775
OG0003248	Syai.g_01726	Syad.g_01973
OG0003259	Syai.g_00924, Syai.g_01879	Syad.g_01959
OG0003269	Syai.g_02074	Syad.g_01863
OG0003270	Syai.g_01562	Syad.g_01749
OG0003271	Syai.g_01974	Syad.g_02023
OG0003273	Syai.g_01188	Syad.g_02082
OG0003274	Syai.g_01147	Syad.g_02117
OG0003277	Syai.g_00703	Syad.g_00973
OG0003284	Syai.g_02458, Syai.g_00572	Syad.g_02004
OG0003294	Syai.g_01721	Syad.g_00616
OG0003296	Syai.g_02433	Syad.g_00840
OG0003297	Syai.g_02027	Syad.g_01216
OG0003298	Syai.g_00550	Syad.g_00831
OG0003299	Syai.g_02847	Syad.g_00085
OG0003300	Syai.g_02849	Syad.g_00087
OG0003308	Syai.g_02198	Syad.g_02426
OG0003517	Syai.g_02012	Syad.g_01285
OG0003518	Syai.g_02246	Syad.g_00851
OG0003539	Syai.g_02818	Syad.g_01263
OG0003558	Syai.g_02848	Syad.g_00086
OG0003560	Syai.g_01590	Syad.g_01752
OG0003562	Syai.g_02200	Syad.g_02429
OG0003563	Syai.g_02205	Syad.g_02433
OG0003564	Syai.g_02207	Syad.g_02435
OG0003566	Syai.g_01008	Syad.g_02545
OG0003567	Syai.g_02092	Syad.g_02704
OG0003841	Syai.g_01927	Syad.g_00034
OG0003846	Syai.g_01627	Syad.g_00967
OG0003898	Syai.g_01025	Syad.g_00056, Syad.g_02220
OG0003899	Syai.g_02846	Syad.g_00084
OG0003900	Syai.g_00548	Syad.g_00582
OG0003908	Syai.g_01415	Syad.g_02236
OG0003910	Syai.g_02197	Syad.g_02425
OG0003911	Syai.g_02199	Syad.g_02427
OG0003912	Syai.g_02201	Syad.g_02430
OG0003913	Syai.g_02203	Syad.g_02431
OG0003914	Syai.g_02337	Syad.g_02584
OG0004360	Syai.g_00927	Syad.g_00046
OG0004364	Syai.g_00872, Syai.g_02161	Syad.g_00424
OG0004365	Syai.g_00873	Syad.g_00803
OG0004369	Syai.g_01863	Syad.g_01666, Syad.g_01665
OG0004376	Syai.g_02495	Syad.g_02679
OG0005064	Syai.g_00604	Syad.g_00052
OG0005066	Syai.g_00141	Syad.g_00440
OG0005068	Syai.g_00875	Syad.g_00801
OG0005069	Syai.g_00874	Syad.g_00802
OG0005070	Syai.g_00549	Syad.g_00830
OG0005071	Syai.g_00820	Syad.g_01107
OG0005073	Syai.g_02083	Syad.g_01199
OG0005077	Syai.g_01218	Syad.g_01563
OG0005078	Syai.g_01271	Syad.g_01628
OG0005079	Syai.g_01272	Syad.g_01629
OG0005080	Syai.g_01273	Syad.g_01631
OG0005081	Syai.g_01274	Syad.g_01632
OG0005087	Syai.g_02755	Syad.g_01974
OG0005088	Syai.g_01340	Syad.g_02013
OG0005091	Syai.g_01193	Syad.g_02077
OG0005095	Syai.g_02206	Syad.g_02434
OG0005099	Syai.g_02285	Syad.g_02520
OG0005101	Syai.g_01916	Syad.g_02687
OG0005102	Syai.g_02596	Syad.g_02867
OG0005103	Syai.g_00819	Syad.g_03029
OG0005885	Syai.g_00593	Syad.g_00055
OG0005888	Syai.g_02741	Syad.g_00268
OG0005893	Syai.g_01865	Syad.g_00396
OG0005913	Syai.g_00793	Syad.g_01074
OG0005933	Syai.g_01808	Syad.g_01405
OG0005970	Syai.g_00481	Syad.g_02332
OG0005977	Syai.g_02467	Syad.g_02709
