Orthogroup	Syai	Syaf
OG0001838	Syai.g_00008	Syaf.g_00490
OG0001839	Syai.g_00039	Syaf.g_00460
OG0001840	Syai.g_00060	Syaf.g_00442
OG0001841	Syai.g_00068	Syaf.g_00435
OG0001842	Syai.g_02289	Syaf.g_01115
OG0001843	Syai.g_00120	Syaf.g_00379
OG0001844	Syai.g_00121	Syaf.g_00378
OG0001845	Syai.g_00122	Syaf.g_00377
OG0001846	Syai.g_02567	Syaf.g_00873
OG0001847	Syai.g_02565	Syaf.g_00875
OG0001848	Syai.g_02560	Syaf.g_00879
OG0001849	Syai.g_02503	Syaf.g_00936
OG0001850	Syai.g_02491	Syaf.g_00947
OG0001851	Syai.g_02484	Syaf.g_00953
OG0001852	Syai.g_02483	Syaf.g_00954
OG0001853	Syai.g_02476	Syaf.g_00961
OG0001854	Syai.g_00536	Syaf.g_02788
OG0001856	Syai.g_02354	Syaf.g_01059
OG0001857	Syai.g_02351	Syaf.g_01062
OG0001858	Syai.g_02309	Syaf.g_01096
OG0001859	Syai.g_00618	Syaf.g_02743
OG0001860	Syai.g_00632	Syaf.g_02729
OG0001861	Syai.g_00645	Syaf.g_02714
OG0001862	Syai.g_00656	Syaf.g_02703
OG0001863	Syai.g_00661	Syaf.g_02698
OG0001864	Syai.g_00718	Syaf.g_02644
OG0001865	Syai.g_00785	Syaf.g_02572
OG0001866	Syai.g_00813	Syaf.g_02549
OG0001867	Syai.g_01048	Syaf.g_02368
OG0001868	Syai.g_02182	Syaf.g_01251
OG0001869	Syai.g_02149	Syaf.g_01283
OG0001870	Syai.g_02141	Syaf.g_01291
OG0001871	Syai.g_02136	Syaf.g_01297
OG0001872	Syai.g_01795	Syaf.g_01566
OG0001873	Syai.g_01752	Syaf.g_01609
OG0001874	Syai.g_01749	Syaf.g_01612
OG0001875	Syai.g_01707	Syaf.g_01646
OG0001876	Syai.g_01706	Syaf.g_01647
OG0001877	Syai.g_01979	Syaf.g_01471
OG0001878	Syai.g_01446	Syaf.g_01918
OG0001879	Syai.g_01452	Syaf.g_01912
OG0001880	Syai.g_01498	Syaf.g_01866
OG0001881	Syai.g_01501	Syaf.g_01864
OG0001882	Syai.g_01524	Syaf.g_01840
OG0001883	Syai.g_01542	Syaf.g_01816
OG0001884	Syai.g_01551	Syaf.g_01807
OG0001885	Syai.g_01567	Syaf.g_01789
OG0001886	Syai.g_01571	Syaf.g_01785
OG0001887	Syai.g_01277	Syaf.g_02095
OG0001888	Syai.g_01298	Syaf.g_02073
OG0001889	Syai.g_01354	Syaf.g_02033
OG0001890	Syai.g_02060	Syaf.g_01370
OG0001891	Syai.g_02064	Syaf.g_01366
OG0001892	Syai.g_02089	Syaf.g_01333
OG0001893	Syai.g_01074	Syaf.g_02332
OG0001894	Syai.g_01103	Syaf.g_02311
OG0001895	Syai.g_00986	Syaf.g_02390
OG0001896	Syai.g_02222	Syaf.g_01220
OG0001897	Syai.g_00496	Syaf.g_00013
OG0001898	Syai.g_00463	Syaf.g_00029
OG0001899	Syai.g_00392	Syaf.g_00105
OG0001900	Syai.g_00284	Syaf.g_00218
OG0001901	Syai.g_00283	Syaf.g_00219
OG0001902	Syai.g_00252	Syaf.g_00251
OG0001903	Syai.g_00243	Syaf.g_00260
OG0001904	Syai.g_00175	Syaf.g_00336
OG0001905	Syai.g_00165	Syaf.g_00349
OG0001906	Syai.g_02579	Syaf.g_00861
OG0001907	Syai.g_02597	Syaf.g_00844
OG0001908	Syai.g_02648	Syaf.g_00793
OG0001909	Syai.g_02659	Syaf.g_00780
OG0001910	Syai.g_02698	Syaf.g_00715
OG0001912	Syai.g_02785	Syaf.g_00638
OG0001913	Syai.g_02787	Syaf.g_00636
OG0001914	Syai.g_01739	Syaf.g_01621
OG0001915	Syai.g_02922	Syaf.g_00509
OG0001916	Syai.g_00655	Syaf.g_02704
OG0001917	Syai.g_01432	Syaf.g_01932
OG0001918	Syai.g_01623	Syaf.g_01720
OG0001918	Syai.g_02887	Syaf.g_00547
OG0001924	Syai.g_01058	Syaf.g_02355
OG0001925	Syai.g_01057	Syaf.g_02356
OG0001926	Syai.g_01056	Syaf.g_02357
OG0001927	Syai.g_01055	Syaf.g_02362
OG0001929	Syai.g_00075	Syaf.g_00428
OG0001930	Syai.g_02290	Syaf.g_01114
OG0001931	Syai.g_02291	Syaf.g_01113
OG0001932	Syai.g_00118	Syaf.g_00381
OG0001933	Syai.g_02543	Syaf.g_00900
OG0001934	Syai.g_02531	Syaf.g_00915
OG0001935	Syai.g_02481	Syaf.g_00956
OG0001936	Syai.g_01653	Syaf.g_01689
OG0001937	Syai.g_02329	Syaf.g_01081
OG0001938	Syai.g_00634	Syaf.g_02727
OG0001939	Syai.g_01960	Syaf.g_01475
OG0001940	Syai.g_00771	Syaf.g_02585
OG0001941	Syai.g_02187	Syaf.g_01246
OG0001944	Syai.g_01932	Syaf.g_01498
OG0001946	Syai.g_01980	Syaf.g_01470
OG0001947	Syai.g_02024	Syaf.g_01406
OG0001948	Syai.g_01462	Syaf.g_01903
OG0001949	Syai.g_01483	Syaf.g_01882
OG0001950	Syai.g_01485	Syaf.g_01880
OG0001951	Syai.g_01502	Syaf.g_01863
OG0001952	Syai.g_01525	Syaf.g_01839
OG0001953	Syai.g_01526	Syaf.g_01838
OG0001954	Syai.g_01600	Syaf.g_01746
OG0001957	Syai.g_01079	Syaf.g_02327
OG0001958	Syai.g_01228	Syaf.g_02138
OG0001961	Syai.g_00860	Syaf.g_02503
OG0001962	Syai.g_01809	Syaf.g_00699
OG0001964	Syai.g_00335	Syaf.g_00161
OG0001965	Syai.g_01131	Syaf.g_02281
OG0001966	Syai.g_00289	Syaf.g_00213
OG0001967	Syai.g_00287	Syaf.g_00215
OG0001968	Syai.g_00286	Syaf.g_00216
OG0001969	Syai.g_00222	Syaf.g_00278
OG0001970	Syai.g_02581	Syaf.g_00859
OG0001971	Syai.g_02657	Syaf.g_00782
OG0001972	Syai.g_02710	Syaf.g_00703
OG0001973	Syai.g_02753	Syaf.g_00666
OG0001974	Syai.g_02772	Syaf.g_00650
OG0001975	Syai.g_01740	Syaf.g_01620
OG0001976	Syai.g_01738	Syaf.g_01622
OG0001979	Syai.g_01961	Syaf.g_01474
OG0001980	Syai.g_00459	Syaf.g_00033
OG0001990	Syai.g_02897	Syaf.g_00536
OG0001991	Syai.g_01203	Syaf.g_02163
OG0001993	Syai.g_01060	Syaf.g_02353
OG0001994	Syai.g_01059	Syaf.g_02354
OG0001995	Syai.g_01948	Syaf.g_01487
OG0001996	Syai.g_00036	Syaf.g_00464
OG0001997	Syai.g_02520	Syaf.g_00925
OG0002000	Syai.g_00683	Syaf.g_02677
OG0002001	Syai.g_01964, Syai.g_00841, Syai.g_00840	Syaf.g_02495
OG0002002	Syai.g_01794	Syaf.g_01567
OG0002006	Syai.g_02025	Syaf.g_01405
OG0002007	Syai.g_02026	Syaf.g_01404
OG0002008	Syai.g_01448	Syaf.g_01916
OG0002009	Syai.g_01287	Syaf.g_02084
OG0002010	Syai.g_00912	Syaf.g_02454
OG0002011	Syai.g_00525	Syaf.g_02799
OG0002012	Syai.g_01589	Syaf.g_01756
OG0002013	Syai.g_00515	Syaf.g_00341
OG0002014	Syai.g_00182	Syaf.g_00328
OG0002015	Syai.g_00183, Syai.g_00146	Syaf.g_00327
OG0002017	Syai.g_02832	Syaf.g_00599
OG0002018	Syai.g_02895	Syaf.g_00538
OG0002020	Syai.g_02890	Syaf.g_00544
OG0002021	Syai.g_02888	Syaf.g_00546
OG0002022	Syai.g_02885	Syaf.g_00549
OG0002023	Syai.g_02884	Syaf.g_00550
OG0002024	Syai.g_02878	Syaf.g_00556
OG0002037	Syai.g_00636	Syaf.g_02723
OG0002038	Syai.g_02134	Syaf.g_01299
OG0002039	Syai.g_02120	Syaf.g_01312
OG0002041	Syai.g_01467	Syaf.g_01898
OG0002042	Syai.g_01495	Syaf.g_01869
OG0002043	Syai.g_01558	Syaf.g_01800
OG0002044	Syai.g_02039	Syaf.g_01390
OG0002045	Syai.g_00857	Syaf.g_02506
OG0002047	Syai.g_00514	Syaf.g_02809
OG0002048	Syai.g_00426	Syaf.g_00072
OG0002049	Syai.g_00341	Syaf.g_00153
OG0002050	Syai.g_00278	Syaf.g_00224
OG0002051	Syai.g_02645	Syaf.g_00796
OG0002053	Syai.g_02804	Syaf.g_00616
OG0002054	Syai.g_02877	Syaf.g_00557
OG0002055	Syai.g_02880	Syaf.g_00554
OG0002056	Syai.g_00242	Syaf.g_00261
OG0002106	Syai.g_00555	Syaf.g_02774
OG0002111	Syai.g_01901, Syai.g_01912, Syai.g_00576	Syaf.g_01126, Syaf.g_01525
OG0002113	Syai.g_00040	Syaf.g_00459
OG0002115	Syai.g_02368	Syaf.g_01045
OG0002116	Syai.g_02334	Syaf.g_01076
OG0002117	Syai.g_02128	Syaf.g_01305
OG0002118	Syai.g_01784	Syaf.g_01577
OG0002119	Syai.g_02691	Syaf.g_00727
OG0002120	Syai.g_01602	Syaf.g_01744
OG0002121	Syai.g_01194	Syaf.g_02230
OG0002123	Syai.g_01390	Syaf.g_01978
OG0002124	Syai.g_02078	Syaf.g_01342
OG0002126	Syai.g_00147, Syai.g_00187	Syaf.g_00323
OG0002127	Syai.g_02601	Syaf.g_00840
OG0002128	Syai.g_01741	Syaf.g_01619
OG0002129	Syai.g_00940	Syaf.g_02430
OG0002130	Syai.g_02177	Syaf.g_01256
OG0002131	Syai.g_02889	Syaf.g_00545
OG0002132	Syai.g_02881	Syaf.g_00553
OG0002133	Syai.g_02879	Syaf.g_00555
OG0002134	Syai.g_00128	Syaf.g_00371
OG0002135	Syai.g_02407	Syaf.g_01003
OG0002136	Syai.g_02406	Syaf.g_01004
OG0002138	Syai.g_01959	Syaf.g_01476
OG0002139	Syai.g_01827	Syaf.g_01550
OG0002140	Syai.g_01925	Syaf.g_01508
OG0002141	Syai.g_01414	Syaf.g_01954
OG0002141	Syai.g_01145	Syaf.g_02271
OG0002142	Syai.g_00981	Syaf.g_02395
OG0002143	Syai.g_00522	Syaf.g_02802
OG0002144	Syai.g_00347	Syaf.g_00147
OG0002154	Syai.g_02598	Syaf.g_00843
OG0002156	Syai.g_00984	Syaf.g_02392
OG0002160	Syai.g_01950	Syaf.g_01485
OG0002162	Syai.g_00763	Syaf.g_02592
OG0002163	Syai.g_02798	Syaf.g_00623
OG0002167	Syai.g_00715	Syaf.g_02647
OG0002168	Syai.g_02023	Syaf.g_01407
OG0002169	Syai.g_00513	Syaf.g_02810
OG0002170	Syai.g_00482	Syaf.g_00027
OG0002171	Syai.g_00145, Syai.g_00191	Syaf.g_00320
OG0002174	Syai.g_02833	Syaf.g_00598
OG0002175	Syai.g_02738	Syaf.g_00681
OG0002177	Syai.g_01182	Syaf.g_02240
OG0002178	Syai.g_02882	Syaf.g_00552
OG0002179	Syai.g_00162	Syaf.g_00352
OG0002180	Syai.g_00251	Syaf.g_00252
OG0002181	Syai.g_00281	Syaf.g_00221
OG0002182	Syai.g_00299	Syaf.g_00203
OG0002183	Syai.g_02505	Syaf.g_00934
OG0002184	Syai.g_02502	Syaf.g_00937
OG0002185	Syai.g_02492	Syaf.g_00946
OG0002186	Syai.g_02405	Syaf.g_01005
OG0002187	Syai.g_02404	Syaf.g_01006
OG0002188	Syai.g_02371	Syaf.g_01042
OG0002189	Syai.g_02370	Syaf.g_01043
OG0002190	Syai.g_02314	Syaf.g_01090
OG0002191	Syai.g_00850	Syaf.g_01212
OG0002192	Syai.g_02118	Syaf.g_01315
OG0002193	Syai.g_01944, Syai.g_01028	Syaf.g_01491, Syaf.g_01824
OG0002194	Syai.g_01821	Syaf.g_01554
OG0002196	Syai.g_01308	Syaf.g_02062
OG0002197	Syai.g_01458	Syaf.g_01906
OG0002198	Syai.g_01124	Syaf.g_02290
OG0002199	Syai.g_01119	Syaf.g_02295
OG0002200	Syai.g_00954	Syaf.g_02416
OG0002201	Syai.g_00811	Syaf.g_02551
OG0002202	Syai.g_00810	Syaf.g_02552
OG0002203	Syai.g_00809	Syaf.g_02553
OG0002204	Syai.g_00787	Syaf.g_02570
OG0002205	Syai.g_00768	Syaf.g_02587
OG0002206	Syai.g_00755	Syaf.g_02603
OG0002207	Syai.g_00745	Syaf.g_02613
OG0002208	Syai.g_00631	Syaf.g_02730
OG0002209	Syai.g_00494	Syaf.g_00015
OG0002210	Syai.g_00433	Syaf.g_00064
OG0002211	Syai.g_00396	Syaf.g_00101
OG0002212	Syai.g_02757	Syaf.g_00663
OG0002213	Syai.g_02764	Syaf.g_00658
OG0002214	Syai.g_02910	Syaf.g_00522
OG0002230	Syai.g_02233	Syaf.g_01208
OG0002233	Syai.g_01382	Syaf.g_02002
OG0002234	Syai.g_01156	Syaf.g_02259
OG0002236	Syai.g_01715	Syaf.g_01641
OG0002237	Syai.g_01097	Syaf.g_02317
OG0002239	Syai.g_01737	Syaf.g_01623
OG0002242	Syai.g_00190	Syaf.g_00321
OG0002243	Syai.g_02752	Syaf.g_00667
OG0002244	Syai.g_01672	Syaf.g_01663
OG0002245	Syai.g_00524	Syaf.g_02800
OG0002247	Syai.g_00761	Syaf.g_02594
OG0002248	Syai.g_01984	Syaf.g_01466
OG0002250	Syai.g_02506	Syaf.g_00933
OG0002251	Syai.g_02311	Syaf.g_01094
OG0002252	Syai.g_02249	Syaf.g_01189, Syaf.g_01190
OG0002253	Syai.g_02166	Syaf.g_01266
OG0002254	Syai.g_01419	Syaf.g_01949
OG0002255	Syai.g_01475	Syaf.g_01890
OG0002256	Syai.g_01631	Syaf.g_01714
OG0002257	Syai.g_01149	Syaf.g_02266
OG0002258	Syai.g_00786	Syaf.g_02571
OG0002259	Syai.g_00712	Syaf.g_02650
OG0002260	Syai.g_01828	Syaf.g_01549
OG0002281	Syai.g_00770, Syai.g_00769	Syaf.g_02586
OG0002285	Syai.g_01546	Syaf.g_01812
OG0002286	Syai.g_02737	Syaf.g_00682
OG0002291	Syai.g_02653	Syaf.g_00787
OG0002296	Syai.g_00917	Syaf.g_02449
OG0002297	Syai.g_01942	Syaf.g_01493
OG0002298	Syai.g_01479	Syaf.g_01886
OG0002299	Syai.g_01523	Syaf.g_01841
OG0002300	Syai.g_01597	Syaf.g_01749
OG0002301	Syai.g_01080	Syaf.g_02326
OG0002302	Syai.g_00616	Syaf.g_02745
OG0002303	Syai.g_00523	Syaf.g_02801
OG0002304	Syai.g_00451	Syaf.g_00043
OG0002305	Syai.g_02545	Syaf.g_00898
OG0002306	Syai.g_02883	Syaf.g_00551
OG0002307	Syai.g_01811, Syai.g_01539, Syai.g_01890, Syai.g_02104	Syaf.g_02358
OG0002309	Syai.g_02048	Syaf.g_01382
OG0002328	Syai.g_02526	Syaf.g_00920
OG0002330	Syai.g_01735	Syaf.g_01624
OG0002331	Syai.g_01381	Syaf.g_02003
OG0002337	Syai.g_00266	Syaf.g_00236
OG0002338	Syai.g_00181	Syaf.g_00329
OG0002339	Syai.g_00171	Syaf.g_00342
OG0002341	Syai.g_02754	Syaf.g_00665
OG0002343	Syai.g_00308	Syaf.g_00189
OG0002350	Syai.g_00461	Syaf.g_00031
OG0002351	Syai.g_00223	Syaf.g_00277
OG0002352	Syai.g_02133	Syaf.g_01300
OG0002353	Syai.g_01351	Syaf.g_02036
OG0002355	Syai.g_01917	Syaf.g_01999
OG0002356	Syai.g_00854	Syaf.g_02529
OG0002357	Syai.g_02837	Syaf.g_00595
OG0002358	Syai.g_02230	Syaf.g_01211
OG0002359	Syai.g_00909	Syaf.g_02457
OG0002385	Syai.g_02739	Syaf.g_00680
OG0002387	Syai.g_02238	Syaf.g_01203
OG0002396	Syai.g_00369	Syaf.g_00128
OG0002400	Syai.g_01192	Syaf.g_02231
OG0002401	Syai.g_02132	Syaf.g_01301
OG0002403	Syai.g_01782	Syaf.g_01579
OG0002404	Syai.g_01400	Syaf.g_01968
OG0002405	Syai.g_01560	Syaf.g_01797
OG0002406	Syai.g_01186	Syaf.g_02236
OG0002407	Syai.g_01666, Syai.g_01667	Syaf.g_01668
OG0002409	Syai.g_02829	Syaf.g_00602
OG0002410	Syai.g_01167	Syaf.g_02248
OG0002411	Syai.g_02036	Syaf.g_01393
OG0002429	Syai.g_02515	Syaf.g_00927
OG0002435	Syai.g_02221	Syaf.g_01221
OG0002438	Syai.g_01375, Syai.g_01376	Syaf.g_02013
OG0002448	Syai.g_00168	Syaf.g_00305, Syaf.g_00694, Syaf.g_00346
OG0002452	Syai.g_02893	Syaf.g_00541
OG0002458	Syai.g_02870	Syaf.g_00564
OG0002459	Syai.g_02868	Syaf.g_00566
OG0002460	Syai.g_02867	Syaf.g_00567
OG0002461	Syai.g_01642	Syaf.g_01701
OG0002462	Syai.g_02430	Syaf.g_00982
OG0002463	Syai.g_01460	Syaf.g_01905
OG0002464	Syai.g_02490	Syaf.g_00948
OG0002465	Syai.g_00346	Syaf.g_01271
OG0002467	Syai.g_01945, Syai.g_01946	Syaf.g_01489
OG0002468	Syai.g_01824, Syai.g_01823, Syai.g_01825	Syaf.g_01552
OG0002469	Syai.g_01786	Syaf.g_01575
OG0002470	Syai.g_01733	Syaf.g_01628
OG0002471	Syai.g_01625	Syaf.g_01718
OG0002472	Syai.g_01704	Syaf.g_01649
OG0002474	Syai.g_00345	Syaf.g_00148
OG0002475	Syai.g_00910	Syaf.g_02456
OG0002507	Syai.g_01683	Syaf.g_02598
OG0002520	Syai.g_02391	Syaf.g_01020
OG0002521	Syai.g_02364	Syaf.g_01049
OG0002523	Syai.g_01949	Syaf.g_01486
OG0002524	Syai.g_01598	Syaf.g_01748
OG0002525	Syai.g_01607	Syaf.g_01739
OG0002526	Syai.g_01615	Syaf.g_01728
OG0002529	Syai.g_01624	Syaf.g_01719
OG0002531	Syai.g_01175	Syaf.g_02225
OG0002532	Syai.g_01151	Syaf.g_02265
OG0002533	Syai.g_00729	Syaf.g_02629
OG0002534	Syai.g_00458	Syaf.g_00034
OG0002535	Syai.g_00455	Syaf.g_00037
OG0002536	Syai.g_00440	Syaf.g_00058
OG0002537	Syai.g_02664	Syaf.g_00774
OG0002538	Syai.g_02680	Syaf.g_00757
OG0002540	Syai.g_02871	Syaf.g_00563
OG0002544	Syai.g_01669	Syaf.g_01666
OG0002547	Syai.g_00851	Syaf.g_02532
OG0002578	Syai.g_00953	Syaf.g_02417
OG0002579	Syai.g_02599	Syaf.g_00842
OG0002581	Syai.g_01494	Syaf.g_02010
OG0002581	Syai.g_01331	Syaf.g_01870
OG0002585	Syai.g_00512	Syaf.g_00888
OG0002585	Syai.g_02551	Syaf.g_00888
OG0002585	Syai.g_00512	Syaf.g_00892
OG0002585	Syai.g_02551	Syaf.g_00892
OG0002585	Syai.g_00512	Syaf.g_02811
OG0002585	Syai.g_02551	Syaf.g_02811
OG0002591	Syai.g_01187	Syaf.g_01540
OG0002594	Syai.g_02247	Syaf.g_01192
OG0002595	Syai.g_01947	Syaf.g_01488
OG0002597	Syai.g_01591	Syaf.g_01753
OG0002599	Syai.g_01614	Syaf.g_01730
OG0002603	Syai.g_01160	Syaf.g_02255
OG0002605	Syai.g_00460	Syaf.g_00032
OG0002606	Syai.g_02872	Syaf.g_00562
OG0002608	Syai.g_01993	Syaf.g_01456
OG0002609	Syai.g_02065	Syaf.g_01363
OG0002610	Syai.g_00484	Syaf.g_00025
OG0002653	Syai.g_02736	Syaf.g_00683
OG0002667	Syai.g_01161	Syaf.g_02254
OG0002671	Syai.g_02384	Syaf.g_01027
OG0002672	Syai.g_01732	Syaf.g_01629
OG0002673	Syai.g_01628	Syaf.g_01717
OG0002674	Syai.g_00421	Syaf.g_00076
OG0002675	Syai.g_00344	Syaf.g_00149
OG0002685	Syai.g_01644	Syaf.g_01699
OG0002709	Syai.g_02344	Syaf.g_01145
OG0002732	Syai.g_00103	Syaf.g_01706, Syaf.g_01707
OG0002738	Syai.g_01753	Syaf.g_01608
OG0002741	Syai.g_01348	Syaf.g_02039
OG0002746	Syai.g_01127	Syaf.g_02286
OG0002747	Syai.g_01071	Syaf.g_02335
OG0002748	Syai.g_00814	Syaf.g_02548
OG0002752	Syai.g_02886	Syaf.g_00548
OG0002754	Syai.g_01564	Syaf.g_02509
OG0002758	Syai.g_01629	Syaf.g_01716
OG0002759	Syai.g_02105	Syaf.g_01327
OG0002762	Syai.g_02748	Syaf.g_00670, Syaf.g_00673, Syaf.g_00671
OG0002762	Syai.g_02749	Syaf.g_00674
OG0002807	Syai.g_01731	Syaf.g_01630
OG0002841	Syai.g_00599, Syai.g_01017	Syaf.g_02758
OG0002843	Syai.g_00600, Syai.g_01016	Syaf.g_02757
OG0002852	Syai.g_01282	Syaf.g_02089
OG0002853	Syai.g_01379	Syaf.g_02005
OG0002854	Syai.g_01021	Syaf.g_01986
OG0002854	Syai.g_02319	Syaf.g_02768
OG0002856	Syai.g_01579	Syaf.g_01778
OG0002858	Syai.g_01191	Syaf.g_02232
OG0002860	Syai.g_02075	Syaf.g_01345
OG0002863	Syai.g_00446	Syaf.g_00051
OG0002865	Syai.g_00562	Syaf.g_02767
OG0002872	Syai.g_02665	Syaf.g_00773
OG0002874	Syai.g_01266	Syaf.g_02435
OG0002875	Syai.g_01267	Syaf.g_02436
OG0002876	Syai.g_01268	Syaf.g_02438
OG0002877	Syai.g_01269	Syaf.g_02440
OG0002878	Syai.g_01270	Syaf.g_02441
OG0002916	Syai.g_02746	Syaf.g_00698
OG0002932	Syai.g_00102	Syaf.g_01708
OG0002933	Syai.g_00101	Syaf.g_01709
OG0002943	Syai.g_02427	Syaf.g_00985
OG0002944	Syai.g_02426	Syaf.g_00986
OG0002945	Syai.g_02425	Syaf.g_00987
OG0002946	Syai.g_02423	Syaf.g_00989
OG0002947	Syai.g_02422	Syaf.g_00990
OG0002948	Syai.g_02420	Syaf.g_00992
OG0002949	Syai.g_02419	Syaf.g_00993
OG0002950	Syai.g_02418	Syaf.g_00994
OG0002953	Syai.g_02349	Syaf.g_01064
OG0002954	Syai.g_02310	Syaf.g_01095
OG0002955	Syai.g_02241	Syaf.g_01200
OG0002956	Syai.g_02242	Syaf.g_01199
OG0002957	Syai.g_02240	Syaf.g_01201
OG0002958	Syai.g_02239	Syaf.g_01202
OG0002959	Syai.g_01604	Syaf.g_01742
OG0002960	Syai.g_02434	Syaf.g_00976
OG0002961	Syai.g_01747	Syaf.g_01614
OG0002962	Syai.g_01296	Syaf.g_02075
OG0002963	Syai.g_01360	Syaf.g_02029
OG0002964	Syai.g_01378	Syaf.g_02011
OG0002965	Syai.g_01864	Syaf.g_01655
OG0002967	Syai.g_01705	Syaf.g_01648
OG0002968	Syai.g_01680	Syaf.g_02276
OG0002974	Syai.g_00858	Syaf.g_02505
OG0002975	Syai.g_02071	Syaf.g_01193
OG0002976	Syai.g_01195	Syaf.g_02229
OG0002977	Syai.g_02732	Syaf.g_00687
OG0002994	Syai.g_02070	Syaf.g_01349
OG0002995	Syai.g_01133, Syai.g_01696	Syaf.g_01657
OG0003043	Syai.g_00978, Syai.g_00977	Syaf.g_01330
OG0003046	Syai.g_00316	Syaf.g_00181
OG0003093	Syai.g_02461	Syaf.g_01149
OG0003105	Syai.g_02035	Syaf.g_01394
OG0003106	Syai.g_01935	Syaf.g_01494
OG0003107	Syai.g_01695	Syaf.g_02188, Syaf.g_01658
OG0003110	Syai.g_01663	Syaf.g_01672
OG0003111	Syai.g_01651	Syaf.g_01691
OG0003112	Syai.g_01655	Syaf.g_01686
OG0003115	Syai.g_01158	Syaf.g_02257
OG0003119	Syai.g_01052	Syaf.g_02364
OG0003120	Syai.g_00554	Syaf.g_02775
OG0003121	Syai.g_00704	Syaf.g_02657
OG0003122	Syai.g_00569	Syaf.g_01519
OG0003130	Syai.g_01921	Syaf.g_01510
OG0003137	Syai.g_02306	Syaf.g_01099
OG0003138	Syai.g_02119	Syaf.g_01314
OG0003143	Syai.g_01630	Syaf.g_01680
OG0003144	Syai.g_02514	Syaf.g_00928
OG0003148	Syai.g_00837, Syai.g_02718	Syaf.g_02493
OG0003181	Syai.g_02603	Syaf.g_00838
OG0003203	Syai.g_02377	Syaf.g_01034
OG0003254	Syai.g_00558	Syaf.g_02772
OG0003268	Syai.g_01933	Syaf.g_01497
OG0003270	Syai.g_01562	Syaf.g_01795
OG0003272	Syai.g_01700	Syaf.g_01652
OG0003273	Syai.g_01188	Syaf.g_02233
OG0003274	Syai.g_01147	Syaf.g_02268
OG0003275	Syai.g_01096	Syaf.g_02318
OG0003276	Syai.g_01206, Syai.g_01670	Syaf.g_02755
OG0003277	Syai.g_00703	Syaf.g_02658
OG0003278	Syai.g_01038	Syaf.g_02378
OG0003285	Syai.g_01689	Syaf.g_01661
OG0003290	Syai.g_00563	Syaf.g_02766
OG0003292	Syai.g_01652	Syaf.g_01690
OG0003296	Syai.g_02433	Syaf.g_00977
OG0003299	Syai.g_02847	Syaf.g_00586
OG0003300	Syai.g_02849	Syaf.g_00584
OG0003373	Syai.g_01199	Syaf.g_02164
OG0003499	Syai.g_02720	Syaf.g_01328
OG0003518	Syai.g_02246	Syaf.g_01194
OG0003519	Syai.g_01605	Syaf.g_01741
OG0003520	Syai.g_01647	Syaf.g_01696
OG0003521	Syai.g_02316	Syaf.g_01955
OG0003523	Syai.g_01656	Syaf.g_01685
OG0003552	Syai.g_02102	Syaf.g_01329
OG0003553	Syai.g_00546	Syaf.g_02779
OG0003554	Syai.g_01029, Syai.g_01586	Syaf.g_01759
OG0003555	Syai.g_01617	Syaf.g_01724
OG0003558	Syai.g_02848	Syaf.g_00585
OG0003560	Syai.g_01590	Syaf.g_01755
OG0003569	Syai.g_02728, Syai.g_02729, Syai.g_02727	Syaf.g_00690
OG0003570	Syai.g_01899	Syaf.g_01112
OG0003571	Syai.g_01746	Syaf.g_01615
OG0003664	Syai.g_01198	Syaf.g_02165
OG0003839	Syai.g_01830	Syaf.g_01547
OG0003847	Syai.g_01643	Syaf.g_01700
OG0003848	Syai.g_00994	Syaf.g_02382
OG0003849	Syai.g_01184	Syaf.g_02238
OG0003850	Syai.g_01164	Syaf.g_02251
OG0003851	Syai.g_01095	Syaf.g_02319
OG0003852	Syai.g_01937	Syaf.g_01122
OG0003854	Syai.g_00919	Syaf.g_02242
OG0003855	Syai.g_01954	Syaf.g_01481
OG0003857	Syai.g_00723	Syaf.g_02636
OG0003858	Syai.g_01528	Syaf.g_01835
OG0003862	Syai.g_01649	Syaf.g_01694
OG0003890	Syai.g_02586	Syaf.g_00854
OG0003891	Syai.g_02077	Syaf.g_01343
OG0003893	Syai.g_01646	Syaf.g_01697
OG0003895	Syai.g_01988	Syaf.g_01461
OG0003899	Syai.g_02846	Syaf.g_00587
OG0003908	Syai.g_01415	Syaf.g_01953
OG0003917	Syai.g_01129	Syaf.g_02283
OG0003920	Syai.g_01585	Syaf.g_01760
OG0003925	Syai.g_00140	Syaf.g_00300
OG0003926	Syai.g_02923	Syaf.g_00508
OG0003927	Syai.g_02080	Syaf.g_01340
OG0003929	Syai.g_02470	Syaf.g_01437, Syaf.g_01421
OG0003931	Syai.g_01216	Syaf.g_02181
OG0004310	Syai.g_01398	Syaf.g_01970
OG0004313	Syai.g_01748	Syaf.g_01613
OG0004317	Syai.g_01416	Syaf.g_01952
OG0004320	Syai.g_01636	Syaf.g_01711
OG0004351	Syai.g_02429	Syaf.g_00983
OG0004352	Syai.g_02375	Syaf.g_01036
OG0004354	Syai.g_01616	Syaf.g_01727
OG0004356	Syai.g_01283	Syaf.g_02088
OG0004357	Syai.g_00699	Syaf.g_02662
OG0004379	Syai.g_01640	Syaf.g_01703
OG0004380	Syai.g_01563	Syaf.g_01794
OG0004381	Syai.g_01903	Syaf.g_02228
OG0004384	Syai.g_02809	Syaf.g_00611
OG0004387	Syai.g_02435	Syaf.g_00975
