Orthogroup	Syai	Syag
OG0001968	Syai.g_00286	Syag.g_02626
OG0001969	Syai.g_00222	Syag.g_02561
OG0001970	Syai.g_02581	Syag.g_01928
OG0001971	Syai.g_02657	Syag.g_02004
OG0001972	Syai.g_02710	Syag.g_02082
OG0001974	Syai.g_02772	Syag.g_02122
OG0001975	Syai.g_01740	Syag.g_00150
OG0001976	Syai.g_01738	Syag.g_00148
OG0001979	Syai.g_01961	Syag.g_01012
OG0001980	Syai.g_00459	Syag.g_02832
OG0001990	Syai.g_02897	Syag.g_02236
OG0001993	Syai.g_01060	Syag.g_00368
OG0001994	Syai.g_01059	Syag.g_00367
OG0001996	Syai.g_00036	Syag.g_02306
OG0001997	Syai.g_02520	Syag.g_01862
OG0001998	Syai.g_00971	Syag.g_01305
OG0002000	Syai.g_00683	Syag.g_01481
OG0002002	Syai.g_01794	Syag.g_01059
OG0002004	Syai.g_02496	Syag.g_01686
OG0002006	Syai.g_02025	Syag.g_00952
OG0002007	Syai.g_02026	Syag.g_00951
OG0002008	Syai.g_01448	Syag.g_00856
OG0002010	Syai.g_00912	Syag.g_01384
OG0002012	Syai.g_01589	Syag.g_01609
OG0002013	Syai.g_00515	Syag.g_01841
OG0002014	Syai.g_00182	Syag.g_02473, Syag.g_02462
OG0002015	Syai.g_00183, Syai.g_00146	Syag.g_02459
OG0002017	Syai.g_02832	Syag.g_02179
OG0002018	Syai.g_02895	Syag.g_02234
OG0002020	Syai.g_02890	Syag.g_02228
OG0002021	Syai.g_02888	Syag.g_02226
OG0002022	Syai.g_02885	Syag.g_02225
OG0002023	Syai.g_02884	Syag.g_02224
OG0002024	Syai.g_02878	Syag.g_02217
OG0002035	Syai.g_00973, Syai.g_00972	Syag.g_01318
OG0002035	Syai.g_01220	Syag.g_00549
OG0002035	Syai.g_00592	Syag.g_01319
OG0002037	Syai.g_00636	Syag.g_01037
OG0002038	Syai.g_02134	Syag.g_01131
OG0002039	Syai.g_02120	Syag.g_01118
OG0002041	Syai.g_01467	Syag.g_00840
OG0002042	Syai.g_01495	Syag.g_00818
OG0002043	Syai.g_01558	Syag.g_00771
OG0002044	Syai.g_02039	Syag.g_00715, Syag.g_01174
OG0002045	Syai.g_00857	Syag.g_01346
OG0002047	Syai.g_00514	Syag.g_00003
OG0002048	Syai.g_00426	Syag.g_02795
OG0002049	Syai.g_00341	Syag.g_02712
OG0002050	Syai.g_00278	Syag.g_02617
OG0002051	Syai.g_02645	Syag.g_01989
OG0002054	Syai.g_02877	Syag.g_02216
OG0002055	Syai.g_02880	Syag.g_02219
OG0002056	Syai.g_00242	Syag.g_02581
OG0002106	Syai.g_00555	Syag.g_01417
OG0002112	Syai.g_00231	Syag.g_02570
OG0002113	Syai.g_00040	Syag.g_02311
OG0002114	Syai.g_00979, Syai.g_00968	Syag.g_01314
OG0002115	Syai.g_02368	Syag.g_01679
OG0002116	Syai.g_02334	Syag.g_01653
OG0002117	Syai.g_02128	Syag.g_01124
OG0002119	Syai.g_02691	Syag.g_02057
OG0002120	Syai.g_01602	Syag.g_00745
OG0002121	Syai.g_01194	Syag.g_00172
OG0002123	Syai.g_01390	Syag.g_00918
OG0002124	Syai.g_02078	Syag.g_00738
OG0002126	Syai.g_00147, Syai.g_00187	Syag.g_02460
OG0002127	Syai.g_02601	Syag.g_01946
OG0002128	Syai.g_01741	Syag.g_00146
OG0002129	Syai.g_00940	Syag.g_01403
OG0002130	Syai.g_02177	Syag.g_01190
OG0002131	Syai.g_02889	Syag.g_02227
OG0002132	Syai.g_02881	Syag.g_02220
OG0002133	Syai.g_02879	Syag.g_02218
OG0002134	Syai.g_00128	Syag.g_02410
OG0002135	Syai.g_02407	Syag.g_01722
OG0002136	Syai.g_02406	Syag.g_01721
OG0002138	Syai.g_01959	Syag.g_00463
OG0002139	Syai.g_01827	Syag.g_01040
OG0002141	Syai.g_01819, Syai.g_01414, Syai.g_01145	Syag.g_00491
OG0002142	Syai.g_00981	Syag.g_01439
OG0002143	Syai.g_00522	Syag.g_00010
OG0002144	Syai.g_00347	Syag.g_02717
OG0002156	Syai.g_00984	Syag.g_01303
OG0002157	Syai.g_00230	Syag.g_02569
OG0002158	Syai.g_00232	Syag.g_02571
OG0002162	Syai.g_00763	Syag.g_00300
OG0002163	Syai.g_02798	Syag.g_02150
OG0002167	Syai.g_00715	Syag.g_01842
OG0002168	Syai.g_02023	Syag.g_00954
OG0002169	Syai.g_00513	Syag.g_00002
OG0002170	Syai.g_00482	Syag.g_02839
OG0002171	Syai.g_00145, Syai.g_00191	Syag.g_02464
OG0002174	Syai.g_02833	Syag.g_02180
OG0002175	Syai.g_02738	Syag.g_01074, Syag.g_02095
OG0002177	Syai.g_01182	Syag.g_01022
OG0002178	Syai.g_02882	Syag.g_02222
OG0002179	Syai.g_00162	Syag.g_02435
OG0002180	Syai.g_00251	Syag.g_02590
OG0002181	Syai.g_00281	Syag.g_02620
OG0002182	Syai.g_00299	Syag.g_02639
OG0002183	Syai.g_02505	Syag.g_01851
OG0002184	Syai.g_02502	Syag.g_01847
OG0002185	Syai.g_02492	Syag.g_01837
OG0002186	Syai.g_02405	Syag.g_01720
OG0002187	Syai.g_02404	Syag.g_01719
OG0002188	Syai.g_02371	Syag.g_01682
OG0002189	Syai.g_02370	Syag.g_01681
OG0002190	Syai.g_02314	Syag.g_01639
OG0002191	Syai.g_00850	Syag.g_00027
OG0002192	Syai.g_02118	Syag.g_01116
OG0002193	Syai.g_01944, Syai.g_01028	Syag.g_01020
OG0002194	Syai.g_01821	Syag.g_01044
OG0002196	Syai.g_01308	Syag.g_00652
OG0002197	Syai.g_01458	Syag.g_00846
OG0002198	Syai.g_01124	Syag.g_00433
OG0002199	Syai.g_01119	Syag.g_00429
OG0002200	Syai.g_00954	Syag.g_01419
OG0002201	Syai.g_00811	Syag.g_00347
OG0002202	Syai.g_00810	Syag.g_00346
OG0002203	Syai.g_00809	Syag.g_00345
OG0002204	Syai.g_00787	Syag.g_00326
OG0002205	Syai.g_00768	Syag.g_00305
OG0002206	Syai.g_00755	Syag.g_00293
OG0002207	Syai.g_00745	Syag.g_00283
OG0002208	Syai.g_00631	Syag.g_01534
OG0002209	Syai.g_00494	Syag.g_02852
OG0002210	Syai.g_00433	Syag.g_02803
OG0002211	Syai.g_00396	Syag.g_02765
OG0002212	Syai.g_02757	Syag.g_02111
OG0002213	Syai.g_02764	Syag.g_02115
OG0002214	Syai.g_02910	Syag.g_02250
OG0002233	Syai.g_01382	Syag.g_00437
OG0002234	Syai.g_01156	Syag.g_00402
OG0002236	Syai.g_01715	Syag.g_00571
OG0002237	Syai.g_01097	Syag.g_00403
OG0002239	Syai.g_01737	Syag.g_01661
OG0002242	Syai.g_00190	Syag.g_02463
OG0002243	Syai.g_02752	Syag.g_02107
OG0002244	Syai.g_01672	Syag.g_01792
OG0002245	Syai.g_00524	Syag.g_00012
OG0002247	Syai.g_00761	Syag.g_00298
OG0002248	Syai.g_01984	Syag.g_01000
OG0002250	Syai.g_02506	Syag.g_01852
OG0002251	Syai.g_02311	Syag.g_01636
OG0002253	Syai.g_02166	Syag.g_01179
OG0002254	Syai.g_01419	Syag.g_00889
OG0002255	Syai.g_01475	Syag.g_00832
OG0002256	Syai.g_01631, Syai.g_01537, Syai.g_00825	Syag.g_01796
OG0002257	Syai.g_01149	Syag.g_00478
OG0002258	Syai.g_00786	Syag.g_00325
OG0002259	Syai.g_00712	Syag.g_01450
OG0002260	Syai.g_01828	Syag.g_01039
OG0002281	Syai.g_00770, Syai.g_00769	Syag.g_00306
OG0002286	Syai.g_02737	Syag.g_02094
OG0002296	Syai.g_00917	Syag.g_01389
OG0002297	Syai.g_01942	Syag.g_00071
OG0002298	Syai.g_01479	Syag.g_00828
OG0002299	Syai.g_01523	Syag.g_00790
OG0002300	Syai.g_01597	Syag.g_00470
OG0002301	Syai.g_01080	Syag.g_00201
OG0002302	Syai.g_00616	Syag.g_01549
OG0002303	Syai.g_00523	Syag.g_00011
OG0002304	Syai.g_00451	Syag.g_02683
OG0002305	Syai.g_02545	Syag.g_01889
OG0002306	Syai.g_02883	Syag.g_02223
OG0002328	Syai.g_02526	Syag.g_01867
OG0002330	Syai.g_01735	Syag.g_00992
OG0002331	Syai.g_01381	Syag.g_00211
OG0002336	Syai.g_00867	Syag.g_01359
OG0002337	Syai.g_00266	Syag.g_02605
OG0002338	Syai.g_00181	Syag.g_02456
OG0002339	Syai.g_00171	Syag.g_02447
OG0002343	Syai.g_00308	Syag.g_02669
OG0002348	Syai.g_01637	Syag.g_00117
OG0002350	Syai.g_00461	Syag.g_02834
OG0002351	Syai.g_00223	Syag.g_02562
OG0002352	Syai.g_02133	Syag.g_01130
OG0002353	Syai.g_01351	Syag.g_00679
OG0002355	Syai.g_01917	Syag.g_00254
OG0002356	Syai.g_00854	Syag.g_01329
OG0002357	Syai.g_02837	Syag.g_00469
OG0002358	Syai.g_02230	Syag.g_00031
OG0002359	Syai.g_00909	Syag.g_01381
OG0002380	Syai.g_00478	Syag.g_01603
OG0002385	Syai.g_02739	Syag.g_02096
OG0002395	Syai.g_00229	Syag.g_02568
OG0002396	Syai.g_00369	Syag.g_02738
OG0002400	Syai.g_01192	Syag.g_01602
OG0002401	Syai.g_02132	Syag.g_01129
OG0002403	Syai.g_01782	Syag.g_01068
OG0002404	Syai.g_01400	Syag.g_02665
OG0002406	Syai.g_01186	Syag.g_00885
OG0002407	Syai.g_01666, Syai.g_01667	Syag.g_00488
OG0002409	Syai.g_02829	Syag.g_02176
OG0002410	Syai.g_01167	Syag.g_02243
OG0002411	Syai.g_02036	Syag.g_00712
OG0002416	Syai.g_01181	Syag.g_00454
OG0002438	Syai.g_01375, Syai.g_01376	Syag.g_02147
OG0002452	Syai.g_02893	Syag.g_02231
OG0002458	Syai.g_02870	Syag.g_02209
OG0002459	Syai.g_02868	Syag.g_02207
OG0002460	Syai.g_02867	Syag.g_02206
OG0002463	Syai.g_01460	Syag.g_02384
OG0002467	Syai.g_01945, Syai.g_01946	Syag.g_00324
OG0002468	Syai.g_01824, Syai.g_01823, Syai.g_01825	Syag.g_01042
OG0002470	Syai.g_01733	Syag.g_00501
OG0002471	Syai.g_01625	Syag.g_00481
OG0002472	Syai.g_01704	Syag.g_00528
OG0002474	Syai.g_00345	Syag.g_02716
OG0002475	Syai.g_00910	Syag.g_01382
OG0002520	Syai.g_02391	Syag.g_01706
OG0002521	Syai.g_02364	Syag.g_01675
OG0002522	Syai.g_02294	Syag.g_01612
OG0002523	Syai.g_01949	Syag.g_00079
OG0002524	Syai.g_01598	Syag.g_00077
OG0002526	Syai.g_01615	Syag.g_00489
OG0002532	Syai.g_01151	Syag.g_00100
OG0002533	Syai.g_00729	Syag.g_00258
OG0002534	Syai.g_00458	Syag.g_02829
OG0002535	Syai.g_00455	Syag.g_02826
OG0002536	Syai.g_00440	Syag.g_02809
OG0002537	Syai.g_02664	Syag.g_02014
OG0002538	Syai.g_02680	Syag.g_02037
OG0002540	Syai.g_02871	Syag.g_02210
OG0002544	Syai.g_01669	Syag.g_01588
OG0002547	Syai.g_00851	Syag.g_01326
OG0002581	Syai.g_01494, Syai.g_01331	Syag.g_00060
OG0002585	Syai.g_00512, Syai.g_02551	Syag.g_01896
OG0002591	Syai.g_01187	Syag.g_01269
OG0002594	Syai.g_02247	Syag.g_00183
OG0002600	Syai.g_01633, Syai.g_01205	Syag.g_00188
OG0002603	Syai.g_01160	Syag.g_00243
OG0002604	Syai.g_01150	Syag.g_00479
OG0002605	Syai.g_00460	Syag.g_02833
OG0002606	Syai.g_02872	Syag.g_02211
OG0002608	Syai.g_01993	Syag.g_00989
OG0002609	Syai.g_02065	Syag.g_00737
OG0002610	Syai.g_00484	Syag.g_02841
OG0002640	Syai.g_00772	Syag.g_00308
OG0002653	Syai.g_02736	Syag.g_02093
OG0002653	Syai.g_02735	Syag.g_00494, Syag.g_01283
OG0002672	Syai.g_01732	Syag.g_00502
OG0002674	Syai.g_00421	Syag.g_02791
OG0002685	Syai.g_01644	Syag.g_00189
OG0002715	Syai.g_00969	Syag.g_01436
OG0002718	Syai.g_00967	Syag.g_01435
OG0002736	Syai.g_02415, Syai.g_02414	Syag.g_02365
OG0002745	Syai.g_00557	Syag.g_00093
OG0002752	Syai.g_02886	Syag.g_00530
OG0002754	Syai.g_01564	Syag.g_01343
OG0002758	Syai.g_01629	Syag.g_00228
OG0002761	Syai.g_00189	Syag.g_00438
OG0002762	Syai.g_02748	Syag.g_02097
OG0002807	Syai.g_01731	Syag.g_00503
OG0002850	Syai.g_02286	Syag.g_00082
OG0002856	Syai.g_01579	Syag.g_02166
OG0002860	Syai.g_02075	Syag.g_01247
OG0002861	Syai.g_00566, Syai.g_01898	Syag.g_00926
OG0002865	Syai.g_00562	Syag.g_01023
OG0002867	Syai.g_01622	Syag.g_00210
OG0002871	Syai.g_02069	Syag.g_00895
OG0002872	Syai.g_02665	Syag.g_02015
OG0002874	Syai.g_01266	Syag.g_00160
OG0002875	Syai.g_01267	Syag.g_00159
OG0002876	Syai.g_01268	Syag.g_00157
OG0002877	Syai.g_01269	Syag.g_00155
OG0002878	Syai.g_01270	Syag.g_00154
OG0002916	Syai.g_02746	Syag.g_02105
OG0002953	Syai.g_02349	Syag.g_00098
OG0002954	Syai.g_02310	Syag.g_01635
OG0002959	Syai.g_01604	Syag.g_01458
OG0002961	Syai.g_01747	Syag.g_00192
OG0002965	Syai.g_01864	Syag.g_01323
OG0002967	Syai.g_01705	Syag.g_00527
OG0002973	Syai.g_00559	Syag.g_00143
OG0002978	Syai.g_01413	Syag.g_01349
OG0002995	Syai.g_01133, Syai.g_01696	Syag.g_00097
OG0003043	Syai.g_00978, Syai.g_00977	Syag.g_01315
OG0003107	Syai.g_01695	Syag.g_00178
OG0003112	Syai.g_01655	Syag.g_00206
OG0003115	Syai.g_01158	Syag.g_00248
OG0003122	Syai.g_00569	Syag.g_00249
OG0003130	Syai.g_01921	Syag.g_01245
OG0003133	Syai.g_00822	Syag.g_01856
OG0003137	Syai.g_02306	Syag.g_01629
OG0003139	Syai.g_01685, Syai.g_01179	Syag.g_00589, Syag.g_00591
OG0003140	Syai.g_00892	Syag.g_00688
OG0003233	Syai.g_00838, Syai.g_00839	Syag.g_01396
OG0003254	Syai.g_00558	Syag.g_00087
OG0003265	Syai.g_02287	Syag.g_00081
OG0003269	Syai.g_02074	Syag.g_00937
OG0003270	Syai.g_01562	Syag.g_00110
OG0003271	Syai.g_01974	Syag.g_00202
OG0003275	Syai.g_01096	Syag.g_00400
OG0003285	Syai.g_01689	Syag.g_00072
OG0003290	Syai.g_00563	Syag.g_00533
OG0003297	Syai.g_02027	Syag.g_00476
OG0003520	Syai.g_01647	Syag.g_00397
OG0003552	Syai.g_02102	Syag.g_00949
OG0003851	Syai.g_01095	Syag.g_01051
OG0003852	Syai.g_01937	Syag.g_01573
OG0003926	Syai.g_02923	Syag.g_01463
OG0003931	Syai.g_01216	Syag.g_00547
OG0004311	Syai.g_01918	Syag.g_00070
OG0004388	Syai.g_00925	Syag.g_00474
OG0004391	Syai.g_00473, Syai.g_01853	Syag.g_01559
OG0004392	Syai.g_01703	Syag.g_00200
OG0004393	Syai.g_01648	Syag.g_00484
OG0004399	Syai.g_01087	Syag.g_01585, Syag.g_01597
OG0004404	Syai.g_00150	Syag.g_02466
OG0005077	Syai.g_01218	Syag.g_00548
OG0005139	Syai.g_00590	Syag.g_02160
OG0005140	Syai.g_00589	Syag.g_02159
OG0005150	Syai.g_00472	Syag.g_01211, Syag.g_01598
OG0006052	Syai.g_02745	Syag.g_01173
OG0006054	Syai.g_00580	Syag.g_01213
