Orthogroup	Syai	Syao
OG0002141	Syai.g_01145	Syao.g_01457
OG0002142	Syai.g_00981	Syao.g_01536
OG0002143	Syai.g_00522	Syao.g_00701
OG0002144	Syai.g_00347	Syao.g_01325
OG0002154	Syai.g_02598	Syao.g_00867
OG0002156	Syai.g_00984	Syao.g_01358
OG0002160	Syai.g_01950	Syao.g_01628
OG0002168	Syai.g_02023	Syao.g_02381
OG0002169	Syai.g_00513	Syao.g_01713
OG0002174	Syai.g_02833	Syao.g_02282
OG0002175	Syai.g_02738	Syao.g_00238
OG0002178	Syai.g_02882	Syao.g_02313
OG0002179	Syai.g_00162	Syao.g_01956
OG0002180	Syai.g_00251	Syao.g_02056
OG0002181	Syai.g_00281	Syao.g_02086
OG0002182	Syai.g_00299	Syao.g_01586
OG0002183	Syai.g_02505	Syao.g_02651
OG0002184	Syai.g_02502	Syao.g_02647
OG0002185	Syai.g_02492	Syao.g_02635
OG0002186	Syai.g_02405	Syao.g_01668
OG0002187	Syai.g_02404	Syao.g_01669
OG0002188	Syai.g_02371	Syao.g_01562
OG0002189	Syai.g_02370	Syao.g_01563
OG0002190	Syai.g_02314	Syao.g_01604
OG0002192	Syai.g_02118	Syao.g_00188
OG0002193	Syai.g_01944, Syai.g_01028	Syao.g_01161, Syao.g_00499
OG0002194	Syai.g_01821	Syao.g_00259
OG0002196	Syai.g_01308	Syao.g_00742
OG0002197	Syai.g_01458	Syao.g_00817
OG0002198	Syai.g_01124	Syao.g_00917
OG0002199	Syai.g_01119	Syao.g_00912
OG0002200	Syai.g_00954	Syao.g_01487
OG0002201	Syai.g_00811	Syao.g_01060
OG0002202	Syai.g_00810	Syao.g_01061
OG0002203	Syai.g_00809	Syao.g_01062
OG0002204	Syai.g_00787	Syao.g_01028
OG0002205	Syai.g_00768	Syao.g_01049
OG0002206	Syai.g_00755	Syao.g_00840
OG0002207	Syai.g_00745	Syao.g_00850
OG0002208	Syai.g_00631	Syao.g_00033
OG0002209	Syai.g_00494	Syao.g_01869
OG0002210	Syai.g_00433	Syao.g_01846
OG0002211	Syai.g_00396	Syao.g_01812
OG0002212	Syai.g_02757	Syao.g_02424
OG0002213	Syai.g_02764	Syao.g_02428
OG0002214	Syai.g_02910	Syao.g_02337
OG0002225	Syai.g_01174	Syao.g_00543
OG0002234	Syai.g_01156	Syao.g_00145
OG0002239	Syai.g_01737	Syao.g_01405
OG0002243	Syai.g_02752	Syao.g_02421
OG0002244	Syai.g_01672	Syao.g_00551
OG0002245	Syai.g_00524	Syao.g_00703
OG0002247	Syai.g_00761	Syao.g_00836
OG0002248	Syai.g_01984	Syao.g_00979
OG0002250	Syai.g_02506	Syao.g_02652
OG0002251	Syai.g_02311	Syao.g_01607
OG0002253	Syai.g_02166	Syao.g_01445
OG0002254	Syai.g_01419	Syao.g_00465
OG0002255	Syai.g_01475	Syao.g_00831
OG0002256	Syai.g_01631	Syao.g_01721
OG0002257	Syai.g_01149	Syao.g_01262
OG0002258	Syai.g_00786	Syao.g_01029
OG0002259	Syai.g_00712	Syao.g_01416
OG0002260	Syai.g_01828	Syao.g_00288
OG0002285	Syai.g_01546	Syao.g_00632
OG0002295	Syai.g_01534	Syao.g_02357
OG0002296	Syai.g_00917	Syao.g_00069
OG0002297	Syai.g_01942	Syao.g_01496
OG0002298	Syai.g_01479	Syao.g_00658
OG0002299	Syai.g_01523	Syao.g_00694
OG0002300	Syai.g_01597	Syao.g_01256
OG0002301	Syai.g_01080	Syao.g_00358
OG0002302	Syai.g_00616	Syao.g_00048
OG0002303	Syai.g_00523	Syao.g_00702
OG0002305	Syai.g_02545	Syao.g_02589
OG0002307	Syai.g_01811, Syai.g_01539, Syai.g_01890, Syai.g_02104	Syao.g_01242
OG0002309	Syai.g_02048	Syao.g_00562
OG0002330	Syai.g_01735	Syao.g_00329
OG0002341	Syai.g_02754	Syao.g_02416
OG0002343	Syai.g_00308	Syao.g_02113
OG0002348	Syai.g_01637	Syao.g_01224
OG0002350	Syai.g_00461	Syao.g_01885
OG0002351	Syai.g_00223	Syao.g_02030
OG0002353	Syai.g_01351	Syao.g_00769
OG0002355	Syai.g_01917	Syao.g_00396
OG0002357	Syai.g_02837	Syao.g_01568
OG0002358	Syai.g_02230	Syao.g_01734
OG0002359	Syai.g_00909	Syao.g_00077
OG0002389	Syai.g_00424	Syao.g_01819
OG0002396	Syai.g_00369	Syao.g_01785
OG0002404	Syai.g_01400	Syao.g_02109
OG0002405	Syai.g_01560	Syao.g_00650
OG0002406	Syai.g_01186	Syao.g_00462
OG0002407	Syai.g_01666, Syai.g_01667	Syao.g_01461
OG0002409	Syai.g_02829	Syao.g_02278
OG0002410	Syai.g_01167	Syao.g_02330
OG0002411	Syai.g_02036	Syao.g_00790
OG0002416	Syai.g_01181	Syao.g_00367
OG0002452	Syai.g_02893	Syao.g_02307
OG0002458	Syai.g_02870	Syao.g_01230
OG0002459	Syai.g_02868	Syao.g_01232
OG0002460	Syai.g_02867	Syao.g_01233
OG0002463	Syai.g_01460	Syao.g_00407
OG0002464	Syai.g_02490	Syao.g_02632
OG0002469	Syai.g_01786	Syao.g_00277
OG0002470	Syai.g_01733	Syao.g_01689
OG0002472	Syai.g_01704	Syao.g_01275
OG0002474	Syai.g_00345	Syao.g_00443
OG0002475	Syai.g_00910	Syao.g_00076
OG0002520	Syai.g_02391	Syao.g_01683
OG0002523	Syai.g_01949	Syao.g_01901
OG0002529	Syai.g_01624	Syao.g_01259
OG0002530	Syai.g_01176	Syao.g_00540, Syao.g_00339
OG0002531	Syai.g_01175	Syao.g_00542
OG0002532	Syai.g_01151	Syao.g_01465
OG0002534	Syai.g_00458	Syao.g_01888
OG0002535	Syai.g_00455	Syao.g_01891
OG0002536	Syai.g_00440	Syao.g_01912
OG0002537	Syai.g_02664	Syao.g_02536
OG0002540	Syai.g_02871	Syao.g_01228
OG0002547	Syai.g_00851	Syao.g_00524
OG0002591	Syai.g_01187	Syao.g_01806
OG0002597	Syai.g_01591	Syao.g_01656
OG0002599	Syai.g_01614	Syao.g_00799
OG0002603	Syai.g_01160	Syao.g_00143
OG0002604	Syai.g_01150	Syao.g_01273
OG0002605	Syai.g_00460	Syao.g_01886
OG0002606	Syai.g_02872	Syao.g_01227
OG0002610	Syai.g_00484	Syao.g_01879
OG0002664	Syai.g_02462, Syai.g_01838	Syao.g_01307
OG0002667	Syai.g_01161	Syao.g_00144
OG0002671	Syai.g_02384	Syao.g_00372
OG0002672	Syai.g_01732	Syao.g_00357
OG0002675	Syai.g_00344	Syao.g_00692
OG0002685	Syai.g_01644	Syao.g_00013
OG0002692	Syai.g_01618	Syao.g_00365
OG0002721	Syai.g_02086	Syao.g_00603
OG0002756	Syai.g_01674	Syao.g_00352
OG0002762	Syai.g_02748, Syai.g_02749	Syao.g_02411
OG0002847	Syai.g_02451	Syao.g_02611
OG0002859	Syai.g_01172	Syao.g_00545
OG0002865	Syai.g_00562	Syao.g_01903
OG0002872	Syai.g_02665	Syao.g_02537
OG0002953	Syai.g_02349	Syao.g_01245
OG0002969	Syai.g_01178	Syao.g_00538
OG0002970	Syai.g_01177	Syao.g_00539
OG0002971	Syai.g_01169	Syao.g_00547
OG0002978	Syai.g_01413	Syao.g_01249
OG0002995	Syai.g_01133, Syai.g_01696	Syao.g_00800
OG0003086	Syai.g_01001, Syai.g_01011	Syao.g_00718
OG0003112	Syai.g_01655	Syao.g_01280
OG0003114	Syai.g_00560	Syao.g_02603, Syao.g_01288, Syao.g_01308
OG0003122	Syai.g_00569	Syao.g_00052
OG0003148	Syai.g_00837, Syai.g_02718	Syao.g_00598, Syao.g_02353
OG0003203	Syai.g_02377	Syao.g_01555
OG0003271	Syai.g_01974	Syao.g_00319
OG0003292	Syai.g_01652	Syao.g_01272
OG0003314	Syai.g_01869, Syai.g_00471, Syai.g_01852, Syai.g_02096	Syao.g_00349
OG0003554	Syai.g_01029, Syai.g_01586	Syao.g_00355
OG0003571	Syai.g_01746	Syao.g_00652
OG0003900	Syai.g_00548	Syao.g_01687
OG0003926	Syai.g_02923	Syao.g_01320
OG0003937	Syai.g_00830	Syao.g_00592, Syao.g_02676
OG0004387	Syai.g_02435	Syao.g_01520
OG0004388	Syai.g_00925	Syao.g_02719
OG0004392	Syai.g_01703	Syao.g_00014
OG0004407	Syai.g_02343	Syao.g_00403
OG0006094	Syai.g_00829	Syao.g_00593
OG0006128	Syai.g_01908	Syao.g_01977
