Orthogroup	Syat	Syae
OG0002197	Syat.g_00541	Syae.g_00396
OG0002198	Syat.g_02588	Syae.g_00094
OG0002199	Syat.g_00393	Syae.g_00089
OG0002200	Syat.g_01225	Syae.g_02652
OG0002201	Syat.g_00004	Syae.g_02472
OG0002202	Syat.g_00005	Syae.g_02471
OG0002203	Syat.g_00006	Syae.g_02470
OG0002204	Syat.g_00029	Syae.g_02453
OG0002205	Syat.g_00047	Syae.g_02437
OG0002206	Syat.g_00058, Syat.g_01056	Syae.g_02423
OG0002207	Syat.g_00068	Syae.g_02413
OG0002208	Syat.g_03165	Syae.g_02302
OG0002209	Syat.g_01606	Syae.g_02200
OG0002210	Syat.g_01627	Syae.g_02152
OG0002211	Syat.g_01789	Syae.g_02117
OG0002212	Syat.g_02702	Syae.g_01555
OG0002213	Syat.g_02697	Syae.g_01559
OG0002214	Syat.g_02401	Syae.g_01690
OG0002225	Syat.g_00993	Syae.g_00157
OG0002235	Syat.g_00462	Syae.g_00539
OG0002241	Syat.g_01398	Syae.g_02516
OG0002244	Syat.g_00744	Syae.g_00191
OG0002247	Syat.g_00054	Syae.g_02430
OG0002248	Syat.g_00837	Syae.g_00768
OG0002250	Syat.g_01530	Syae.g_01332
OG0002251	Syat.g_03077	Syae.g_01112
OG0002252	Syat.g_02625	Syae.g_01024
OG0002253	Syat.g_01145	Syae.g_00949
OG0002254	Syat.g_00691	Syae.g_00435
OG0002255	Syat.g_00556	Syae.g_00381
OG0002257	Syat.g_01714	Syae.g_00127
OG0002258	Syat.g_00030	Syae.g_02452
OG0002259	Syat.g_03274	Syae.g_02378
OG0002260	Syat.g_00883	Syae.g_00708
OG0002277	Syat.g_02270	Syae.g_01786
OG0002285	Syat.g_00612	Syae.g_00329
OG0002296	Syat.g_01332	Syae.g_02627
OG0002297	Syat.g_01433	Syae.g_00741
OG0002298	Syat.g_00559	Syae.g_00377
OG0002300	Syat.g_00977	Syae.g_00280
OG0002302	Syat.g_01307	Syae.g_02287
OG0002305	Syat.g_01576	Syae.g_01368
OG0002306	Syat.g_02502	Syae.g_01660
OG0002307	Syat.g_00447	Syae.g_01269
OG0002308	Syat.g_03129, Syat.g_00470	Syae.g_00530
OG0002309	Syat.g_00722	Syae.g_00836
OG0002329	Syat.g_01096	Syae.g_01336, Syae.g_02482, Syae.g_02604
OG0002347	Syat.g_03036	Syae.g_01195
OG0002352	Syat.g_02986	Syae.g_00910
OG0002354	Syat.g_00577	Syae.g_00361
OG0002358	Syat.g_01520	Syae.g_00996
OG0002359	Syat.g_01340	Syae.g_02619
OG0002375	Syat.g_01219	Syae.g_01229
OG0002387	Syat.g_01194, Syat.g_02117	Syae.g_01234
OG0002390	Syat.g_02830	Syae.g_01483
OG0002396	Syat.g_01817	Syae.g_02090
OG0002401	Syat.g_00630	Syae.g_00909
OG0002402	Syat.g_00791	Syae.g_00808
OG0002403	Syat.g_00821	Syae.g_00679
OG0002409	Syat.g_02505	Syae.g_01611
OG0002410	Syat.g_02412	Syae.g_00182
OG0002411	Syat.g_00519	Syae.g_00824
OG0002429	Syat.g_01538	Syae.g_01339
OG0002444	Syat.g_01360	Syae.g_01542
OG0002447	Syat.g_01399	Syae.g_02515
OG0002463	Syat.g_00337	Syae.g_00395
OG0002464	Syat.g_01484	Syae.g_01319
OG0002466	Syat.g_02995	Syae.g_01055
OG0002469	Syat.g_00908	Syae.g_00682
OG0002473	Syat.g_01498	Syae.g_01469
OG0002475	Syat.g_01339	Syae.g_02620
OG0002496	Syat.g_02437	Syae.g_02256
OG0002519	Syat.g_02425	Syae.g_01868
OG0002522	Syat.g_02984	Syae.g_01078
OG0002525	Syat.g_02650	Syae.g_00266
OG0002527	Syat.g_00835	Syae.g_00232
OG0002528	Syat.g_00833	Syae.g_00230
OG0002530	Syat.g_00990, Syat.g_03379	Syae.g_00159
OG0002531	Syat.g_00992	Syae.g_00158
OG0002539	Syat.g_02674	Syae.g_01581
OG0002541	Syat.g_01628	Syae.g_02151
OG0002542	Syat.g_03396	Syae.g_01003
OG0002543	Syat.g_02676	Syae.g_01579
OG0002547	Syat.g_00759	Syae.g_02500
OG0002563	Syat.g_01386	Syae.g_01087
OG0002573	Syat.g_01361	Syae.g_01543
OG0002589	Syat.g_01757, Syat.g_01691	Syae.g_00211
OG0002596	Syat.g_00220	Syae.g_00861
OG0002598	Syat.g_00970	Syae.g_00284
OG0002601	Syat.g_00834	Syae.g_00231
OG0002602	Syat.g_02441	Syae.g_00102
OG0002607	Syat.g_01370	Syae.g_02531
OG0002610	Syat.g_01616	Syae.g_02190
OG0002611	Syat.g_02426	Syae.g_01870
OG0002677	Syat.g_01996	Syae.g_01995
OG0002721	Syat.g_03161	Syae.g_00879
OG0002723	Syat.g_01218	Syae.g_01230
OG0002731	Syat.g_00687	Syae.g_01114
OG0002735	Syat.g_01051, Syat.g_01785	Syae.g_01857
OG0002739	Syat.g_02791	Syae.g_01104
OG0002743	Syat.g_01050	Syae.g_00334
OG0002747	Syat.g_01009	Syae.g_00052
OG0002750	Syat.g_00763	Syae.g_02382
OG0002751	Syat.g_00762	Syae.g_02381
OG0002756	Syat.g_02010	Syae.g_02274
OG0002763	Syat.g_01944	Syae.g_02548
OG0002787	Syat.g_01946	Syae.g_00173
OG0002788	Syat.g_01947	Syae.g_00174
OG0002789	Syat.g_01948	Syae.g_00175
OG0002790	Syat.g_01949	Syae.g_00176
OG0002791	Syat.g_01950	Syae.g_00177
OG0002792	Syat.g_01951	Syae.g_00178
OG0002793	Syat.g_01952	Syae.g_00179
OG0002853	Syat.g_00136	Syae.g_00483
OG0002855	Syat.g_01052	Syae.g_00319
OG0002859	Syat.g_00995	Syae.g_00155
OG0002879	Syat.g_01697	Syae.g_00189
OG0002892	Syat.g_01895	Syae.g_00180
OG0002931	Syat.g_01692	Syae.g_00212
OG0002969	Syat.g_00988	Syae.g_00161
OG0002970	Syat.g_00989	Syae.g_00160
OG0002982	Syat.g_01155	Syae.g_00964
OG0002993	Syat.g_01698	Syae.g_00188
OG0003104	Syat.g_01836	Syae.g_00306
OG0003113	Syat.g_00997	Syae.g_00154
OG0003145	Syat.g_02601	Syae.g_00607
OG0003146	Syat.g_01362	Syae.g_01544
OG0003299	Syat.g_02518	Syae.g_01634
OG0003300	Syat.g_02519	Syae.g_01636
OG0003304	Syat.g_01702	Syae.g_00196
OG0003309	Syat.g_01134	Syae.g_01009
OG0003310	Syat.g_02602	Syae.g_00606
OG0003503	Syat.g_01699, Syat.g_00765	Syae.g_00198
OG0003515	Syat.g_01139	Syae.g_01241
OG0003522	Syat.g_01673	Syae.g_00218
OG0003526	Syat.g_03068	Syae.g_00111
OG0003534	Syat.g_02805	Syae.g_00675
OG0003558	Syat.g_00383	Syae.g_01635
OG0003559	Syat.g_00851	Syae.g_00778
OG0003814	Syat.g_02245, Syat.g_01122	Syae.g_01863
OG0003905	Syat.g_01043	Syae.g_00032
OG0003906	Syat.g_01042	Syae.g_00031
OG0003907	Syat.g_01041	Syae.g_00030
OG0003917	Syat.g_00229	Syae.g_00105
OG0003918	Syat.g_01570	Syae.g_00139
OG0004301	Syat.g_01138	Syae.g_01239
OG0004303	Syat.g_02099	Syae.g_01202
OG0005105	Syat.g_01700	Syae.g_00199
OG0005996	Syat.g_01639	Syae.g_02556
