Orthogroup	Syat	Syab
OG0002198	Syat.g_02588	Syab.g_01851
OG0002199	Syat.g_00393	Syab.g_01855
OG0002200	Syat.g_01225	Syab.g_00775
OG0002201	Syat.g_00004	Syab.g_01942
OG0002202	Syat.g_00005	Syab.g_01943
OG0002203	Syat.g_00006	Syab.g_01944
OG0002204	Syat.g_00029	Syab.g_01963
OG0002205	Syat.g_00047	Syab.g_01982
OG0002207	Syat.g_00068	Syab.g_02002
OG0002208	Syat.g_03165	Syab.g_02090
OG0002209	Syat.g_01606	Syab.g_00530
OG0002210	Syat.g_01627	Syab.g_00479
OG0002211	Syat.g_01789	Syab.g_00438
OG0002212	Syat.g_02702	Syab.g_02739
OG0002213	Syat.g_02697	Syab.g_02744
OG0002214	Syat.g_02401	Syab.g_02887
OG0002231	Syat.g_00444, Syat.g_00098	Syab.g_00926
OG0002235	Syat.g_00462	Syab.g_01584
OG0002238	Syat.g_00491	Syab.g_01469
OG0002239	Syat.g_01095	Syab.g_02224
OG0002241	Syat.g_01398	Syab.g_00665
OG0002243	Syat.g_02803	Syab.g_02735
OG0002248	Syat.g_00837	Syab.g_01182
OG0002250	Syat.g_01530	Syab.g_02467
OG0002251	Syat.g_03077	Syab.g_02184
OG0002252	Syat.g_02625	Syab.g_01061
OG0002253	Syat.g_01145	Syab.g_00927
OG0002254	Syat.g_00691	Syab.g_01299
OG0002255	Syat.g_00556	Syab.g_01356
OG0002256	Syat.g_00179	Syab.g_01882
OG0002257	Syat.g_01714	Syab.g_01811
OG0002258	Syat.g_00030	Syab.g_01964
OG0002259	Syat.g_03274	Syab.g_02037
OG0002260	Syat.g_00883	Syab.g_01141
OG0002277	Syat.g_02270	Syab.g_00074
OG0002288	Syat.g_00915	Syab.g_02044
OG0002289	Syat.g_01401	Syab.g_00663
OG0002290	Syat.g_01453	Syab.g_02607, Syab.g_00630
OG0002292	Syat.g_02822	Syab.g_02627
OG0002296	Syat.g_01332	Syab.g_00744
OG0002297	Syat.g_01433	Syab.g_00764
OG0002298	Syat.g_00559	Syab.g_01360
OG0002302	Syat.g_01307	Syab.g_02075
OG0002305	Syat.g_01576	Syab.g_02505
OG0002306	Syat.g_02502	Syab.g_00951
OG0002307	Syat.g_00447	Syab.g_01646, Syab.g_01489, Syab.g_00950
OG0002308	Syat.g_03129, Syat.g_00470	Syab.g_01570
OG0002309	Syat.g_00722	Syab.g_01709
OG0002329	Syat.g_01096	Syab.g_02883
OG0002330	Syat.g_01093	Syab.g_01189
OG0002332	Syat.g_00492	Syab.g_01468
OG0002333	Syat.g_00490	Syab.g_01470
OG0002335	Syat.g_02353, Syat.g_02025	Syab.g_00771
OG0002340	Syat.g_02781	Syab.g_02676
OG0002347	Syat.g_03036	Syab.g_02312
OG0002352	Syat.g_02986	Syab.g_00982
OG0002354	Syat.g_00577	Syab.g_01382
OG0002355	Syat.g_01013	Syab.g_01780
OG0002358	Syat.g_01520	Syab.g_00581
OG0002359	Syat.g_01340	Syab.g_00737
OG0002375	Syat.g_01219	Syab.g_00151
OG0002382	Syat.g_03179	Syab.g_02105
OG0002390	Syat.g_02830	Syab.g_02621
OG0002391	Syat.g_02932	Syab.g_02529
OG0002401	Syat.g_00630	Syab.g_00983
OG0002402	Syat.g_00791	Syab.g_01232
OG0002403	Syat.g_00821	Syab.g_01046
OG0002411	Syat.g_00519	Syab.g_01698
OG0002440	Syat.g_00706	Syab.g_01315
OG0002443	Syat.g_00335	Syab.g_02673
OG0002447	Syat.g_01399	Syab.g_00664
OG0002463	Syat.g_00337	Syab.g_01680
OG0002464	Syat.g_01484	Syab.g_02449
OG0002466	Syat.g_02995	Syab.g_02343
OG0002473	Syat.g_01498	Syab.g_02609
OG0002474	Syat.g_00713	Syab.g_00392
OG0002475	Syat.g_01339	Syab.g_00738
OG0002476	Syat.g_01671	Syab.g_01496, Syab.g_01268
OG0002494	Syat.g_00034	Syab.g_01970
OG0002522	Syat.g_02984	Syab.g_02166
OG0002527	Syat.g_00835	Syab.g_01797
OG0002528	Syat.g_00833	Syab.g_01799
OG0002529	Syat.g_01427	Syab.g_01770
OG0002531	Syat.g_00992	Syab.g_01521
OG0002537	Syat.g_02827	Syab.g_02624
OG0002539	Syat.g_02674	Syab.g_02772
OG0002541	Syat.g_01628	Syab.g_00478
OG0002542	Syat.g_03396	Syab.g_01696
OG0002543	Syat.g_02676	Syab.g_02770
OG0002559	Syat.g_00145	Syab.g_01127
OG0002571	Syat.g_00772	Syab.g_00677
OG0002577	Syat.g_00329	Syab.g_00612
OG0002580	Syat.g_02514	Syab.g_02832
OG0002581	Syat.g_01312	Syab.g_01374, Syab.g_00632
OG0002592	Syat.g_02707	Syab.g_02718
OG0002593	Syat.g_02985	Syab.g_02164
OG0002596	Syat.g_00220	Syab.g_02054
OG0002598	Syat.g_00970	Syab.g_01814
OG0002601	Syat.g_00834	Syab.g_01798
OG0002602	Syat.g_02441	Syab.g_01763
OG0002607	Syat.g_01370	Syab.g_00698
OG0002622	Syat.g_00572	Syab.g_01473
OG0002644	Syat.g_01973	Syab.g_01865
OG0002677	Syat.g_01996	Syab.g_00321
OG0002678	Syat.g_00688	Syab.g_00873
OG0002679	Syat.g_01008	Syab.g_01257
OG0002680	Syat.g_00692	Syab.g_01302
OG0002681	Syat.g_02562, Syat.g_02574	Syab.g_02024
OG0002700	Syat.g_03378	Syab.g_01069
OG0002711	Syat.g_02382	Syab.g_00449
OG0002717	Syat.g_02006	Syab.g_02680
OG0002723	Syat.g_01218	Syab.g_00152
OG0002751	Syat.g_00762	Syab.g_02034
OG0002753	Syat.g_03391	Syab.g_00362
OG0002755	Syat.g_00828	Syab.g_00810
OG0002756	Syat.g_02010	Syab.g_01074, Syab.g_01243, Syab.g_00833, Syab.g_00842
OG0002757	Syat.g_00913	Syab.g_01044
OG0002760	Syat.g_03406	Syab.g_01926
OG0002797	Syat.g_03135	Syab.g_02262
OG0002801	Syat.g_00793	Syab.g_01254
OG0002808	Syat.g_02300	Syab.g_00043
OG0002844	Syat.g_01204	Syab.g_00086
OG0002849	Syat.g_02023	Syab.g_00165, Syab.g_00164
OG0002864	Syat.g_00654	Syab.g_00628
OG0002866	Syat.g_00914	Syab.g_01043
OG0002868	Syat.g_02386	Syab.g_01562
OG0002908	Syat.g_01086, Syat.g_03303	Syab.g_01507
OG0002979	Syat.g_02462	Syab.g_00106
OG0002982	Syat.g_01155	Syab.g_00912
OG0002983	Syat.g_00358	Syab.g_01137
OG0002985	Syat.g_01432	Syab.g_01160
OG0003040	Syat.g_03069	Syab.g_00687
OG0003041	Syat.g_01724	Syab.g_01481, Syab.g_01523
OG0003042	Syat.g_01085, Syat.g_02639	Syab.g_01506
OG0003064	Syat.g_02535	Syab.g_02414
OG0003065	Syat.g_01502	Syab.g_01099
OG0003067	Syat.g_01017	Syab.g_02253, Syab.g_02254
OG0003101	Syat.g_02022	Syab.g_00166
OG0003127	Syat.g_00571	Syab.g_01472
OG0003131	Syat.g_02763	Syab.g_01902
OG0003134	Syat.g_01509	Syab.g_02458
OG0003135	Syat.g_02823	Syab.g_02626
OG0003136	Syat.g_00966	Syab.g_02766
OG0003191	Syat.g_01087	Syab.g_01508
OG0003195	Syat.g_00876	Syab.g_01512
OG0003281	Syat.g_00771	Syab.g_00678
OG0003282	Syat.g_00770	Syab.g_00679
OG0003283	Syat.g_01059	Syab.g_00684
OG0003288	Syat.g_00920	Syab.g_01041
OG0003289	Syat.g_00916	Syab.g_01042
OG0003291	Syat.g_02453, Syat.g_01535	Syab.g_01094
OG0003293	Syat.g_03395	Syab.g_01370
OG0003531	Syat.g_01975	Syab.g_00137
OG0003532	Syat.g_01974	Syab.g_00138
OG0003534	Syat.g_02805	Syab.g_00259
OG0003546	Syat.g_02637	Syab.g_01503
OG0003547	Syat.g_02636	Syab.g_01504
OG0003548	Syat.g_01777, Syat.g_03337	Syab.g_01518
OG0003551	Syat.g_03189	Syab.g_02114
OG0003826	Syat.g_00877	Syab.g_01511
OG0003876	Syat.g_03336	Syab.g_01517
OG0003880	Syat.g_02762	Syab.g_01903
OG0003881	Syat.g_02773	Syab.g_01905
OG0003882	Syat.g_02771	Syab.g_01906
OG0003886	Syat.g_02358	Syab.g_02390
OG0003888	Syat.g_01496	Syab.g_02664
OG0004328	Syat.g_01933	Syab.g_00818
OG0004339	Syat.g_01011	Syab.g_01614
OG0005011	Syat.g_02556	Syab.g_01528
OG0005035	Syat.g_02383	Syab.g_02659
OG0005036	Syat.g_02440	Syab.g_02661
OG0005780	Syat.g_02439	Syab.g_00785
OG0005836	Syat.g_03153	Syab.g_02657
