Orthogroup	Syat	Syad
OG0002198	Syat.g_02588	Syad.g_02132
OG0002199	Syat.g_00393	Syad.g_02137
OG0002200	Syat.g_01225	Syad.g_02276
OG0002201	Syat.g_00004	Syad.g_01094
OG0002202	Syat.g_00005	Syad.g_01093
OG0002203	Syat.g_00006	Syad.g_01092
OG0002204	Syat.g_00029	Syad.g_01069
OG0002205	Syat.g_00047	Syad.g_01050
OG0002206	Syat.g_00058, Syat.g_01056	Syad.g_01036
OG0002207	Syat.g_00068	Syad.g_01026
OG0002208	Syat.g_03165	Syad.g_00895
OG0002209	Syat.g_01606	Syad.g_00769
OG0002210	Syat.g_01627	Syad.g_00721
OG0002211	Syat.g_01789	Syad.g_00686
OG0002212	Syat.g_02702	Syad.g_03019
OG0002213	Syat.g_02697	Syad.g_03025
OG0002214	Syat.g_02401	Syad.g_00140
OG0002225	Syat.g_00993	Syad.g_02053
OG0002238	Syat.g_00491	Syad.g_01554
OG0002241	Syat.g_01398	Syad.g_02367
OG0002243	Syat.g_02803	Syad.g_03017
OG0002247	Syat.g_00054	Syad.g_01043
OG0002248	Syat.g_00837	Syad.g_01337
OG0002250	Syat.g_01530	Syad.g_02769
OG0002251	Syat.g_03077	Syad.g_02556
OG0002252	Syat.g_02625	Syad.g_02479
OG0002253	Syat.g_01145	Syad.g_02393
OG0002254	Syat.g_00691	Syad.g_01670
OG0002255	Syat.g_00556	Syad.g_01726
OG0002257	Syat.g_01714	Syad.g_02107
OG0002258	Syat.g_00030	Syad.g_01068
OG0002259	Syat.g_03274	Syad.g_00981
OG0002260	Syat.g_00883	Syad.g_01434
OG0002277	Syat.g_02270	Syad.g_00241
OG0002286	Syat.g_00266	Syad.g_01499
OG0002288	Syat.g_00915	Syad.g_02281
OG0002289	Syat.g_01401	Syad.g_02369
OG0002290	Syat.g_01453	Syad.g_01505
OG0002296	Syat.g_01332	Syad.g_02304
OG0002297	Syat.g_01433	Syad.g_01385
OG0002298	Syat.g_00559	Syad.g_01730
OG0002300	Syat.g_00977	Syad.g_01983, Syad.g_01260
OG0002302	Syat.g_01307	Syad.g_00880
OG0002305	Syat.g_01576	Syad.g_02806
OG0002306	Syat.g_02502	Syad.g_00105
OG0002307	Syat.g_00447	Syad.g_00966
OG0002308	Syat.g_03129, Syat.g_00470	Syad.g_01898
OG0002309	Syat.g_00722	Syad.g_01232
OG0002329	Syat.g_01096	Syad.g_01317, Syad.g_01465, Syad.g_01466, Syad.g_03046
OG0002332	Syat.g_00492	Syad.g_01553
OG0002333	Syat.g_00490	Syad.g_01555
OG0002335	Syat.g_02353, Syat.g_02025	Syad.g_02282
OG0002347	Syat.g_03036	Syad.g_02656
OG0002352	Syat.g_02986	Syad.g_01162
OG0002354	Syat.g_00577	Syad.g_01756
OG0002355	Syat.g_01013	Syad.g_02068
OG0002357	Syat.g_02661	Syad.g_00073
OG0002358	Syat.g_01520	Syad.g_02452
OG0002359	Syat.g_01340	Syad.g_02312
OG0002369	Syat.g_02251	Syad.g_00284
OG0002385	Syat.g_00268	Syad.g_01500
OG0002386	Syat.g_01687	Syad.g_02111, Syad.g_02112
OG0002390	Syat.g_02830	Syad.g_02932
OG0002391	Syat.g_02932	Syad.g_02835
OG0002393	Syat.g_03074	Syad.g_01073, Syad.g_01075, Syad.g_01076
OG0002394	Syat.g_02710	Syad.g_03015
OG0002401	Syat.g_00630	Syad.g_01163
OG0002402	Syat.g_00791	Syad.g_01275
OG0002403	Syat.g_00821	Syad.g_01463
OG0002404	Syat.g_01875	Syad.g_00037
OG0002409	Syat.g_02505	Syad.g_00066
OG0002410	Syat.g_02412	Syad.g_02057
OG0002429	Syat.g_01538	Syad.g_02776
OG0002432	Syat.g_02706	Syad.g_03007
OG0002443	Syat.g_00335	Syad.g_01753
OG0002463	Syat.g_00337	Syad.g_00341
OG0002469	Syat.g_00908	Syad.g_01459
OG0002473	Syat.g_01498	Syad.g_02919
OG0002475	Syat.g_01339	Syad.g_02311
OG0002476	Syat.g_01671	Syad.g_01397, Syad.g_00994, Syad.g_00995
OG0002492	Syat.g_02709	Syad.g_03013
OG0002519	Syat.g_02425	Syad.g_00413
OG0002522	Syat.g_02984	Syad.g_02536
OG0002525	Syat.g_02650	Syad.g_02010
OG0002529	Syat.g_01427	Syad.g_02047
OG0002530	Syat.g_00990, Syat.g_03379	Syad.g_01853
OG0002531	Syat.g_00992	Syad.g_02052
OG0002539	Syat.g_02674	Syad.g_00006
OG0002542	Syat.g_03396	Syad.g_02459
OG0002543	Syat.g_02676	Syad.g_00004
OG0002547	Syat.g_00759	Syad.g_02387
OG0002571	Syat.g_00772	Syad.g_01237, Syad.g_00990
OG0002578	Syat.g_02842	Syad.g_01673, Syad.g_02277
OG0002592	Syat.g_02707	Syad.g_03016
OG0002596	Syat.g_00220	Syad.g_01215
OG0002598	Syat.g_00970	Syad.g_01979
OG0002607	Syat.g_01370	Syad.g_02352
OG0002610	Syat.g_01616	Syad.g_00759
OG0002611	Syat.g_02426	Syad.g_00415
OG0002632	Syat.g_02708	Syad.g_03014
OG0002635	Syat.g_01320	Syad.g_01128
OG0002677	Syat.g_01996	Syad.g_00548
OG0002683	Syat.g_01403	Syad.g_02378
OG0002717	Syat.g_02006	Syad.g_02963
OG0002721	Syat.g_03161	Syad.g_01196
OG0002732	Syat.g_02744	Syad.g_00340
OG0002733	Syat.g_03323	Syad.g_02712
OG0002739	Syat.g_02791	Syad.g_01742, Syad.g_02548, Syad.g_03023, Syad.g_02831
OG0002747	Syat.g_01009	Syad.g_02173
OG0002750	Syat.g_00763	Syad.g_00986
OG0002751	Syat.g_00762	Syad.g_00985
OG0002761	Syat.g_02564	Syad.g_01432
OG0002787	Syat.g_01946	Syad.g_02064
OG0002788	Syat.g_01947	Syad.g_02063
OG0002789	Syat.g_01948	Syad.g_02062
OG0002790	Syat.g_01949	Syad.g_02061
OG0002791	Syat.g_01950	Syad.g_02060
OG0002792	Syat.g_01951	Syad.g_02059
OG0002793	Syat.g_01952	Syad.g_02058
OG0002804	Syat.g_03348	Syad.g_00805
OG0002838	Syat.g_00777	Syad.g_00265
OG0002842	Syat.g_02705	Syad.g_03009
OG0002845	Syat.g_01311	Syad.g_01934
OG0002853	Syat.g_00136	Syad.g_01838
OG0002859	Syat.g_00995	Syad.g_02055
OG0002874	Syat.g_01989	Syad.g_01621
OG0002875	Syat.g_01988	Syad.g_01622
OG0002876	Syat.g_01986	Syad.g_01624
OG0002877	Syat.g_01984	Syad.g_01626
OG0002878	Syat.g_01983	Syad.g_01627
OG0002932	Syat.g_02745	Syad.g_00339
OG0002933	Syat.g_02746	Syad.g_00338
OG0002939	Syat.g_01543	Syad.g_02233, Syad.g_02232, Syad.g_02700
OG0002969	Syat.g_00988	Syad.g_01855
OG0002970	Syat.g_00989	Syad.g_01854
OG0002971	Syat.g_00996	Syad.g_00125
OG0002991	Syat.g_01987	Syad.g_01623
OG0002992	Syat.g_01985	Syad.g_01625
OG0003099	Syat.g_02094	Syad.g_00329, Syad.g_00330, Syad.g_00248
OG0003113	Syat.g_00997	Syad.g_02056
OG0003131	Syat.g_02763	Syad.g_02181
OG0003142	Syat.g_02594	Syad.g_01401
OG0003144	Syat.g_01537	Syad.g_02775
OG0003255	Syat.g_01390	Syad.g_00311
OG0003258	Syat.g_01880	Syad.g_00892
OG0003281	Syat.g_00771	Syad.g_01235
OG0003282	Syat.g_00770	Syad.g_01236
OG0003299	Syat.g_02518	Syad.g_00085
OG0003300	Syat.g_02519	Syad.g_00087
OG0003301	Syat.g_01061, Syat.g_01060	Syad.g_00586
OG0003303	Syat.g_02569	Syad.g_02007
OG0003304	Syat.g_01702, Syat.g_01701	Syad.g_02070
OG0003305	Syat.g_01352	Syad.g_02324
OG0003308	Syat.g_01600	Syad.g_02426
OG0003309	Syat.g_01134	Syad.g_02465
OG0003515	Syat.g_01139	Syad.g_00301
OG0003534	Syat.g_02805	Syad.g_01469
OG0003558	Syat.g_00383	Syad.g_00086
OG0003559	Syat.g_00851	Syad.g_01305
OG0003561	Syat.g_00377	Syad.g_02001
OG0003564	Syat.g_02098	Syad.g_02435
OG0003565	Syat.g_00323	Syad.g_02530
OG0003567	Syat.g_01506	Syad.g_02704
OG0003888	Syat.g_01496	Syad.g_01394
OG0003902	Syat.g_00680	Syad.g_01450, Syad.g_01449
OG0003905	Syat.g_01043	Syad.g_02193
OG0003906	Syat.g_01042	Syad.g_02194
OG0003907	Syat.g_01041	Syad.g_02195
OG0003915	Syat.g_02717	Syad.g_02959
OG0004368	Syat.g_02455	Syad.g_01404
OG0004370	Syat.g_01781	Syad.g_01932
OG0004567	Syat.g_01466	Syad.g_00019
OG0005046	Syat.g_01144	Syad.g_00313
OG0005082	Syat.g_01844	Syad.g_01820
OG0005895	Syat.g_01023	Syad.g_00509
