Orthogroup	Syat	Syaq
OG0002029	Syat.g_03352	Syaq.g_02609, Syaq.g_02652
OG0002038	Syat.g_01251	Syaq.g_00237
OG0002039	Syat.g_00299	Syaq.g_00223
OG0002040	Syat.g_02427	Syaq.g_00222
OG0002041	Syat.g_00547	Syaq.g_02513
OG0002042	Syat.g_00569	Syaq.g_02492
OG0002043	Syat.g_00625	Syaq.g_02440
OG0002045	Syat.g_01381	Syaq.g_00449
OG0002046	Syat.g_01404, Syat.g_01397	Syaq.g_00452
OG0002047	Syat.g_02951	Syaq.g_00532
OG0002048	Syat.g_01636	Syaq.g_00583
OG0002049	Syat.g_01840	Syaq.g_00668
OG0002050	Syat.g_02040	Syaq.g_00743
OG0002051	Syat.g_02848	Syaq.g_01388
OG0002052	Syat.g_01022	Syaq.g_02551
OG0002056	Syat.g_02078	Syaq.g_00780
OG0002116	Syat.g_03094	Syaq.g_01704
OG0002119	Syat.g_02752	Syaq.g_01329
OG0002120	Syat.g_02459	Syaq.g_02714
OG0002123	Syat.g_00662	Syaq.g_00028
OG0002129	Syat.g_01280	Syaq.g_00388
OG0002134	Syat.g_02186	Syaq.g_01011
OG0002135	Syat.g_03043	Syaq.g_01645
OG0002136	Syat.g_03044	Syaq.g_01646
OG0002137	Syat.g_02464	Syaq.g_00349
OG0002137	Syat.g_00095	Syaq.g_01889
OG0002138	Syat.g_02879, Syat.g_02880, Syat.g_00820	Syaq.g_02128
OG0002139	Syat.g_00884	Syaq.g_00145
OG0002142	Syat.g_01239	Syaq.g_00357
OG0002143	Syat.g_00973	Syaq.g_00524
OG0002144	Syat.g_03389	Syaq.g_00661
OG0002159	Syat.g_01548	Syaq.g_01041
OG0002160	Syat.g_02996	Syaq.g_02573
OG0002163	Syat.g_02644	Syaq.g_01238
OG0002167	Syat.g_01778	Syaq.g_01536
OG0002173	Syat.g_02754	Syaq.g_01331
OG0002174	Syat.g_02511	Syaq.g_01219
OG0002175	Syat.g_02761	Syaq.g_01575
OG0002175	Syat.g_00921	Syaq.g_00179
OG0002179	Syat.g_02153	Syaq.g_00985
OG0002180	Syat.g_02069	Syaq.g_00771
OG0002181	Syat.g_02001	Syaq.g_00740
OG0002182	Syat.g_03097	Syaq.g_00722
OG0002183	Syat.g_01529	Syaq.g_01527
OG0002184	Syat.g_01525	Syaq.g_01531
OG0002185	Syat.g_01487	Syaq.g_01541
OG0002186	Syat.g_03045	Syaq.g_01647
OG0002187	Syat.g_03046	Syaq.g_01648
OG0002188	Syat.g_03118	Syaq.g_01677
OG0002189	Syat.g_03117	Syaq.g_01678
OG0002190	Syat.g_03080	Syaq.g_01718
OG0002191	Syat.g_02668, Syat.g_01001	Syaq.g_00507
OG0002192	Syat.g_00298	Syaq.g_00221
OG0002194	Syat.g_00889	Syaq.g_00149
OG0002195	Syat.g_00434	Syaq.g_02274
OG0002196	Syat.g_00464	Syaq.g_02326
OG0002197	Syat.g_00541	Syaq.g_02519
OG0002198	Syat.g_02588	Syaq.g_02106
OG0002199	Syat.g_00393	Syaq.g_02101
OG0002200	Syat.g_01225	Syaq.g_00373
OG0002201	Syat.g_00004	Syaq.g_02002
OG0002202	Syat.g_00005	Syaq.g_02001
OG0002203	Syat.g_00006	Syaq.g_02000
OG0002204	Syat.g_00029	Syaq.g_01982
OG0002205	Syat.g_00047	Syaq.g_01964
OG0002206	Syat.g_00058, Syat.g_01056	Syaq.g_01952
OG0002207	Syat.g_00068	Syaq.g_01942
OG0002208	Syat.g_03165	Syaq.g_01766
OG0002209	Syat.g_01606	Syaq.g_00551
OG0002210	Syat.g_01627	Syaq.g_00574
OG0002211	Syat.g_01789	Syaq.g_00615
OG0002212	Syat.g_02702	Syaq.g_01276
OG0002213	Syat.g_02697	Syaq.g_01272
OG0002214	Syat.g_02401	Syaq.g_01173
OG0002231	Syat.g_00444, Syat.g_00098	Syaq.g_00286
OG0002235	Syat.g_00462	Syaq.g_02321
OG0002238	Syat.g_00491	Syaq.g_00135
OG0002241	Syat.g_01398	Syaq.g_00453
OG0002243	Syat.g_02803	Syaq.g_01280
OG0002247	Syat.g_00054	Syaq.g_01957
OG0002248	Syat.g_00837	Syaq.g_02591
OG0002250	Syat.g_01530	Syaq.g_01526
OG0002251	Syat.g_03077	Syaq.g_01721
OG0002252	Syat.g_02625	Syaq.g_01629
OG0002253	Syat.g_01145	Syaq.g_00285
OG0002254	Syat.g_00691	Syaq.g_00050
OG0002255	Syat.g_00556	Syaq.g_02505
OG0002257	Syat.g_01714	Syaq.g_02136
OG0002258	Syat.g_00030	Syaq.g_01981
OG0002259	Syat.g_03274	Syaq.g_01842
OG0002260	Syat.g_00883	Syaq.g_00144
OG0002277	Syat.g_02270	Syaq.g_01075
OG0002288	Syat.g_00915	Syaq.g_01835
OG0002289	Syat.g_01401	Syaq.g_00455
OG0002292	Syat.g_02822	Syaq.g_01366
OG0002296	Syat.g_01332	Syaq.g_00399
OG0002297	Syat.g_01433	Syaq.g_01854
OG0002298	Syat.g_00559	Syaq.g_02501
OG0002300	Syat.g_00977	Syaq.g_01864
OG0002302	Syat.g_01307	Syaq.g_01751
OG0002305	Syat.g_01576	Syaq.g_01482
OG0002306	Syat.g_02502	Syaq.g_01210
OG0002308	Syat.g_03129, Syat.g_00470	Syaq.g_02331
OG0002309	Syat.g_00722	Syaq.g_02384
OG0002330	Syat.g_01093	Syaq.g_02597
OG0002332	Syat.g_00492	Syaq.g_00134
OG0002333	Syat.g_00490	Syaq.g_00136
OG0002335	Syat.g_02353, Syat.g_02025	Syaq.g_00120, Syaq.g_01845
OG0002343	Syat.g_01871	Syaq.g_00713
OG0002349	Syat.g_03010	Syaq.g_01615
OG0002352	Syat.g_02986	Syaq.g_00235
OG0002354	Syat.g_00577	Syaq.g_02486
OG0002357	Syat.g_02661	Syaq.g_02133
OG0002358	Syat.g_01520	Syaq.g_00503
OG0002359	Syat.g_01340	Syaq.g_00407
OG0002360	Syat.g_03368, Syat.g_00658, Syat.g_02460, Syat.g_02616	Syaq.g_02684
OG0002364	Syat.g_00626	Syaq.g_02439
OG0002369	Syat.g_02251	Syaq.g_00913
OG0002375	Syat.g_01219	Syaq.g_00479
OG0002382	Syat.g_03179	Syaq.g_01781
OG0002389	Syat.g_01641	Syaq.g_00586
OG0002390	Syat.g_02830	Syaq.g_01371, Syaq.g_01372
OG0002391	Syat.g_02932	Syaq.g_01461
OG0002394	Syat.g_02710, Syat.g_02413	Syaq.g_01285
OG0002396	Syat.g_01817	Syaq.g_00642
OG0002401	Syat.g_00630	Syaq.g_00234
OG0002402	Syat.g_00791	Syaq.g_02694
OG0002403	Syat.g_00821	Syaq.g_00172
OG0002409	Syat.g_02505	Syaq.g_01223
OG0002410	Syat.g_02412	Syaq.g_01180
OG0002411	Syat.g_00519	Syaq.g_02375
OG0002412	Syat.g_01898	Syaq.g_00936
OG0002430	Syat.g_01100	Syaq.g_01832
OG0002431	Syat.g_01101	Syaq.g_01831
OG0002432	Syat.g_02706	Syaq.g_00276, Syaq.g_01282
OG0002440	Syat.g_00706	Syaq.g_00064
OG0002447	Syat.g_01399	Syaq.g_00454
OG0002464	Syat.g_01484	Syaq.g_01544
OG0002466	Syat.g_02995	Syaq.g_01599
OG0002469	Syat.g_00908	Syaq.g_00168
OG0002474	Syat.g_00713	Syaq.g_00663
OG0002475	Syat.g_01339	Syaq.g_00406
OG0002476	Syat.g_01671	Syaq.g_00025
OG0002492	Syat.g_02709	Syaq.g_01284
OG0002494	Syat.g_00034	Syaq.g_01976
OG0002496	Syat.g_02437	Syaq.g_00703
OG0002498	Syat.g_00735	Syaq.g_00510
OG0002519	Syat.g_02425	Syaq.g_00989
OG0002522	Syat.g_02984	Syaq.g_01734
OG0002527	Syat.g_00835	Syaq.g_00133
OG0002528	Syat.g_00833	Syaq.g_00131
OG0002529	Syat.g_01427	Syaq.g_01905
OG0002537	Syat.g_02827	Syaq.g_02102
OG0002539	Syat.g_02674	Syaq.g_01247
OG0002541	Syat.g_01628	Syaq.g_00575
OG0002542	Syat.g_03396	Syaq.g_02374
OG0002543	Syat.g_02676	Syaq.g_01249
OG0002548	Syat.g_00327, Syat.g_00934, Syat.g_03387	Syaq.g_00758
OG0002566	Syat.g_02065	Syaq.g_01640
OG0002571	Syat.g_00772	Syaq.g_02216
OG0002572	Syat.g_01014	Syaq.g_02022
OG0002573	Syat.g_01361	Syaq.g_01897
OG0002577	Syat.g_00329	Syaq.g_00486
OG0002580	Syat.g_02514	Syaq.g_01215
OG0002589	Syat.g_01757	Syaq.g_00104
OG0002589	Syat.g_01691	Syaq.g_02717
OG0002592	Syat.g_02707	Syaq.g_01279
OG0002593	Syat.g_02985	Syaq.g_01732
OG0002607	Syat.g_01370	Syaq.g_00441
OG0002611	Syat.g_02426	Syaq.g_00987
OG0002612	Syat.g_03359, Syat.g_00871	Syaq.g_02650
OG0002614	Syat.g_00123	Syaq.g_00829, Syaq.g_02642, Syaq.g_02670, Syaq.g_00812
OG0002632	Syat.g_02708	Syaq.g_01283
OG0002634	Syat.g_01446	Syaq.g_01582
OG0002638	Syat.g_00797	Syaq.g_02592
OG0002643	Syat.g_00854	Syaq.g_00106
OG0002644	Syat.g_01973	Syaq.g_02091
OG0002669	Syat.g_01119	Syaq.g_00895
OG0002670	Syat.g_02406	Syaq.g_01323
OG0002679	Syat.g_01008	Syaq.g_02702
OG0002680	Syat.g_00692	Syaq.g_00052
OG0002684	Syat.g_02645	Syaq.g_01340
OG0002685	Syat.g_01010	Syaq.g_00078
OG0002687	Syat.g_01393, Syat.g_01771, Syat.g_00104	Syaq.g_01240
OG0002717	Syat.g_02006	Syaq.g_01335
OG0002723	Syat.g_01218	Syaq.g_00480
OG0002724	Syat.g_01745, Syat.g_01744, Syat.g_01736, Syat.g_01737	Syaq.g_02288
OG0002733	Syat.g_03323	Syaq.g_00011
OG0002735	Syat.g_01051	Syaq.g_02458
OG0002739	Syat.g_02791	Syaq.g_02192
OG0002743	Syat.g_01050	Syaq.g_00130, Syaq.g_02457
OG0002747	Syat.g_01009	Syaq.g_02062
OG0002750	Syat.g_00763	Syaq.g_01847
OG0002751	Syat.g_00762	Syaq.g_01846
OG0002757	Syat.g_00913	Syaq.g_00175, Syaq.g_02399
OG0002760	Syat.g_03406	Syaq.g_02015
OG0002761	Syat.g_02564	Syaq.g_02110
OG0002763	Syat.g_01944	Syaq.g_02164
OG0002764	Syat.g_00824	Syaq.g_02607
OG0002766	Syat.g_03245, Syat.g_01920, Syat.g_03244	Syaq.g_00921
OG0002799	Syat.g_00942	Syaq.g_01924
OG0002804	Syat.g_03348	Syaq.g_02651
OG0002838	Syat.g_00777	Syaq.g_00929, Syaq.g_01634, Syaq.g_02008
OG0002842	Syat.g_02705	Syaq.g_01281
OG0002849	Syat.g_02024	Syaq.g_00270
OG0002855	Syat.g_01052	Syaq.g_02443
OG0002859	Syat.g_00995	Syaq.g_02629
OG0002864	Syat.g_00654	Syaq.g_01160
OG0002866	Syat.g_00914	Syaq.g_02398, Syaq.g_00176
OG0002868	Syat.g_02386	Syaq.g_01346
OG0002874	Syat.g_01989	Syaq.g_02176
OG0002875	Syat.g_01988	Syaq.g_02175
OG0002876	Syat.g_01986	Syaq.g_02173
OG0002877	Syat.g_01984	Syaq.g_02171
OG0002878	Syat.g_01983	Syaq.g_02170
OG0002879	Syat.g_01697	Syaq.g_02291
OG0002880	Syat.g_01694	Syaq.g_02547
OG0002880	Syat.g_01754, Syat.g_01764	Syaq.g_01326
OG0002881	Syat.g_01919, Syat.g_03246	Syaq.g_00924
OG0002908	Syat.g_01086, Syat.g_03303	Syaq.g_02180
OG0002913	Syat.g_01036	Syaq.g_02556
OG0002914	Syat.g_01976	Syaq.g_02569
OG0002931	Syat.g_01692	Syaq.g_02718
OG0002952	Syat.g_02407	Syaq.g_01324
OG0002953	Syat.g_02093	Syaq.g_01859
OG0002982	Syat.g_01155	Syaq.g_00300
OG0002991	Syat.g_01987	Syaq.g_02174
OG0002992	Syat.g_01985	Syaq.g_02172
OG0002994	Syat.g_01721	Syaq.g_01882
OG0002996	Syat.g_02782	Syaq.g_01912
OG0002998	Syat.g_01722, Syat.g_01894	Syaq.g_02131
OG0002999	Syat.g_00227	Syaq.g_00206
OG0003000	Syat.g_01282	Syaq.g_00390
OG0003002	Syat.g_01729, Syat.g_01765, Syat.g_01732	Syaq.g_02664
OG0003003	Syat.g_01977, Syat.g_02182	Syaq.g_02027
OG0003004	Syat.g_00107	Syaq.g_02285
OG0003004	Syat.g_01970	Syaq.g_02733
OG0003005	Syat.g_01695, Syat.g_01753, Syat.g_01763	Syaq.g_01325
OG0003007	Syat.g_01057	Syaq.g_02568
OG0003023	Syat.g_02509	Syaq.g_00317, Syaq.g_00314
OG0003042	Syat.g_01085, Syat.g_02639	Syaq.g_02182
OG0003101	Syat.g_02022	Syaq.g_00269
OG0003127	Syat.g_00571	Syaq.g_00081
OG0003131	Syat.g_02763	Syaq.g_02053
OG0003144	Syat.g_01537	Syaq.g_01511
OG0003147	Syat.g_01270	Syaq.g_02208
OG0003149	Syat.g_02527	Syaq.g_00318
OG0003150	Syat.g_02528	Syaq.g_00319
OG0003154	Syat.g_01762, Syat.g_01759	Syaq.g_02290
OG0003191	Syat.g_01087	Syaq.g_02179
OG0003224	Syat.g_00445	Syaq.g_02644
OG0003255	Syat.g_01390	Syaq.g_00919
OG0003257	Syat.g_02248	Syaq.g_02739
OG0003260	Syat.g_02363	Syaq.g_00101
OG0003261	Syat.g_00881	Syaq.g_01255
OG0003264	Syat.g_01118	Syaq.g_00894
OG0003281	Syat.g_00771	Syaq.g_02220
OG0003282	Syat.g_00770	Syaq.g_02229
OG0003288	Syat.g_00920	Syaq.g_00178
OG0003289	Syat.g_00916	Syaq.g_00177
OG0003312	Syat.g_02631	Syaq.g_02026
OG0003316	Syat.g_01728, Syat.g_01731	Syaq.g_02297
OG0003317	Syat.g_01978	Syaq.g_02028
OG0003320	Syat.g_01514, Syat.g_02034, Syat.g_02116, Syat.g_02618, Syat.g_03197	Syaq.g_02293
OG0003321	Syat.g_01962	Syaq.g_02631, Syaq.g_02611, Syaq.g_02656
OG0003322	Syat.g_01049	Syaq.g_02456
OG0003327	Syat.g_02232	Syaq.g_01053
OG0003328	Syat.g_01727, Syat.g_01425	Syaq.g_00898
OG0003332	Syat.g_03250	Syaq.g_00259
OG0003334	Syat.g_01515, Syat.g_03198, Syat.g_02033, Syat.g_02115, Syat.g_02617	Syaq.g_02292
OG0003511	Syat.g_01734	Syaq.g_01322
OG0003511	Syat.g_01130	Syaq.g_00867
OG0003522	Syat.g_01673	Syaq.g_00471
OG0003531	Syat.g_01975	Syaq.g_00900, Syaq.g_01077
OG0003532	Syat.g_01974	Syaq.g_00901
OG0003559	Syat.g_00851	Syaq.g_02601
OG0003564	Syat.g_02098	Syaq.g_00432
OG0003575	Syat.g_02630	Syaq.g_02029
OG0003593	Syat.g_00855	Syaq.g_00320
OG0003599	Syat.g_01624	Syaq.g_00568
OG0003600	Syat.g_01394	Syaq.g_02712
OG0003600	Syat.g_01769	Syaq.g_02295
OG0003608	Syat.g_00160	Syaq.g_00813
OG0003610	Syat.g_02366	Syaq.g_00790
OG0003785	Syat.g_01322, Syat.g_02020	Syaq.g_02562
OG0003834	Syat.g_01406	Syaq.g_00997
OG0003880	Syat.g_02762	Syaq.g_02052
OG0003881	Syat.g_02773	Syaq.g_02050
OG0003882	Syat.g_02771	Syaq.g_02049
OG0003897	Syat.g_00773	Syaq.g_02215
OG0003905	Syat.g_01043	Syaq.g_02032
OG0003906	Syat.g_01042	Syaq.g_02031
OG0003907	Syat.g_01041	Syaq.g_02030
OG0003944	Syat.g_01969	Syaq.g_02732, Syaq.g_02286
OG0003947	Syat.g_01979	Syaq.g_02228
OG0003952	Syat.g_00937	Syaq.g_00083
OG0003976	Syat.g_01740	Syaq.g_00090
OG0003980	Syat.g_01770	Syaq.g_02294
OG0003985	Syat.g_01594	Syaq.g_00541
OG0003986	Syat.g_02683	Syaq.g_01907
OG0003993	Syat.g_00231	Syaq.g_01521
OG0003994	Syat.g_02470	Syaq.g_02715, Syaq.g_00327
OG0003995	Syat.g_02634	Syaq.g_01874
OG0003997	Syat.g_02007, Syat.g_01726	Syaq.g_00899
OG0003998	Syat.g_00829	Syaq.g_02613, Syaq.g_02633, Syaq.g_02658
OG0004298	Syat.g_01131	Syaq.g_00866
OG0004397	Syat.g_00197	Syaq.g_02144
OG0004408	Syat.g_03338	Syaq.g_02610
OG0004413	Syat.g_02757	Syaq.g_01571
OG0004417	Syat.g_03184	Syaq.g_00420
OG0004418	Syat.g_02629	Syaq.g_02570
OG0004419	Syat.g_01959	Syaq.g_02557
OG0004420	Syat.g_01020	Syaq.g_02549
OG0004421	Syat.g_01021	Syaq.g_02550
OG0004449	Syat.g_02262	Syaq.g_01066
OG0004451	Syat.g_02233	Syaq.g_01056, Syaq.g_01054
OG0004458	Syat.g_00912	Syaq.g_00174
OG0004462	Syat.g_01592	Syaq.g_00539
OG0004463	Syat.g_01593	Syaq.g_00540
OG0004464	Syat.g_00917	Syaq.g_01341
OG0004467	Syat.g_01689	Syaq.g_02197
OG0004485	Syat.g_00124	Syaq.g_00810, Syaq.g_02668
OG0004486	Syat.g_03009	Syaq.g_01614
OG0004493	Syat.g_03347	Syaq.g_00075
OG0004494	Syat.g_01758	Syaq.g_00105
OG0004495	Syat.g_01323, Syat.g_02019	Syaq.g_02561
OG0004496	Syat.g_01739, Syat.g_01738	Syaq.g_02713
OG0005175	Syat.g_00233	Syaq.g_02296
OG0005195	Syat.g_01033	Syaq.g_02552
OG0005201	Syat.g_01054	Syaq.g_02460
OG0005231	Syat.g_00328	Syaq.g_00605
OG0005233	Syat.g_02758	Syaq.g_01572
OG0005234	Syat.g_02759	Syaq.g_01573
OG0005272	Syat.g_00230	Syaq.g_01522
OG0005282	Syat.g_01966	Syaq.g_02622
OG0005284	Syat.g_00235, Syat.g_01261	Syaq.g_00102
OG0005285	Syat.g_01685	Syaq.g_02618, Syaq.g_00108
OG0005286	Syat.g_01684	Syaq.g_02617, Syaq.g_00109
OG0005287	Syat.g_03300	Syaq.g_00466, Syaq.g_02209
OG0005288	Syat.g_01668	Syaq.g_00827
OG0005289	Syat.g_00181	Syaq.g_02147
OG0005291	Syat.g_01971	Syaq.g_02666
OG0006376	Syat.g_01267	Syaq.g_00097
OG0006377	Syat.g_01266	Syaq.g_00098
OG0006378	Syat.g_01265	Syaq.g_00099
OG0006379	Syat.g_01260	Syaq.g_00103
OG0006382	Syat.g_03363	Syaq.g_00783
OG0006390	Syat.g_03322	Syaq.g_00840
OG0006391	Syat.g_03321	Syaq.g_00841
OG0006393	Syat.g_01735	Syaq.g_01321
OG0006395	Syat.g_02368	Syaq.g_01519
OG0006396	Syat.g_02367	Syaq.g_01520
OG0006405	Syat.g_01321	Syaq.g_02563
OG0006407	Syat.g_03342	Syaq.g_02649
