Orthogroup	Syat	Syal
OG0002194	Syat.g_00889	Syal.g_01759
OG0002195	Syat.g_00434	Syal.g_02273
OG0002196	Syat.g_00464	Syal.g_02224
OG0002197	Syat.g_00541	Syal.g_01956
OG0002198	Syat.g_02588	Syal.g_02613
OG0002199	Syat.g_00393	Syal.g_02617
OG0002200	Syat.g_01225	Syal.g_00371
OG0002201	Syat.g_00004	Syal.g_02742
OG0002202	Syat.g_00005	Syal.g_02743
OG0002203	Syat.g_00006	Syal.g_02744
OG0002204	Syat.g_00029	Syal.g_02762
OG0002205	Syat.g_00047	Syal.g_02780
OG0002207	Syat.g_00068	Syal.g_02800
OG0002208	Syat.g_03165	Syal.g_02891
OG0002209	Syat.g_01606	Syal.g_00355
OG0002210	Syat.g_01627	Syal.g_00307
OG0002211	Syat.g_01789	Syal.g_00267
OG0002212	Syat.g_02702	Syal.g_01051
OG0002213	Syat.g_02697	Syal.g_01057
OG0002214	Syat.g_02401	Syal.g_01181
OG0002229	Syat.g_02254	Syal.g_00187
OG0002231	Syat.g_00444, Syat.g_00098	Syal.g_01612
OG0002235	Syat.g_00462	Syal.g_02235
OG0002238	Syat.g_00491	Syal.g_02071
OG0002239	Syat.g_01095	Syal.g_00559
OG0002241	Syat.g_01398	Syal.g_00477
OG0002244	Syat.g_00744	Syal.g_02093
OG0002248	Syat.g_00837	Syal.g_01799
OG0002249	Syat.g_01310	Syal.g_02368, Syal.g_02383, Syal.g_00722
OG0002250	Syat.g_01530	Syal.g_00783
OG0002251	Syat.g_03077	Syal.g_02982
OG0002252	Syat.g_02625	Syal.g_00705
OG0002253	Syat.g_01145	Syal.g_01613
OG0002254	Syat.g_00691	Syal.g_01900
OG0002255	Syat.g_00556	Syal.g_01971
OG0002256	Syat.g_00179	Syal.g_02645
OG0002257	Syat.g_01714	Syal.g_02569
OG0002258	Syat.g_00030	Syal.g_02763
OG0002259	Syat.g_03274	Syal.g_02834
OG0002260	Syat.g_00883	Syal.g_01754
OG0002277	Syat.g_02270	Syal.g_00168
OG0002286	Syat.g_00266	Syal.g_01220
OG0002288	Syat.g_00915	Syal.g_02841
OG0002289	Syat.g_01401	Syal.g_00479
OG0002290	Syat.g_01453	Syal.g_00928, Syal.g_00496, Syal.g_02404
OG0002292	Syat.g_02822	Syal.g_00948
OG0002296	Syat.g_01332	Syal.g_00408
OG0002297	Syat.g_01433	Syal.g_00386
OG0002298	Syat.g_00559	Syal.g_01975
OG0002302	Syat.g_01307	Syal.g_02877
OG0002305	Syat.g_01576	Syal.g_00825
OG0002306	Syat.g_02502	Syal.g_01385, Syal.g_01637
OG0002307	Syat.g_00447	Syal.g_02406, Syal.g_01636
OG0002308	Syat.g_03129, Syat.g_00470	Syal.g_02219
OG0002309	Syat.g_00722	Syal.g_02464
OG0002330	Syat.g_01093	Syal.g_01805
OG0002332	Syat.g_00492	Syal.g_02070
OG0002333	Syat.g_00490	Syal.g_02072
OG0002335	Syat.g_02353, Syat.g_02025	Syal.g_00378, Syal.g_00379
OG0002340	Syat.g_02781	Syal.g_00973
OG0002352	Syat.g_02986	Syal.g_01665
OG0002354	Syat.g_00577	Syal.g_01990
OG0002355	Syat.g_01013	Syal.g_02539
OG0002358	Syat.g_01520	Syal.g_00527
OG0002359	Syat.g_01340	Syal.g_00415
OG0002375	Syat.g_01219	Syal.g_01427
OG0002382	Syat.g_03179	Syal.g_02906
OG0002385	Syat.g_00268	Syal.g_01219
OG0002390	Syat.g_02830	Syal.g_00942
OG0002391	Syat.g_02932	Syal.g_00848
OG0002394	Syat.g_02413	Syal.g_01028
OG0002401	Syat.g_00630	Syal.g_01666
OG0002402	Syat.g_00791	Syal.g_01838
OG0002403	Syat.g_00821	Syal.g_01731
OG0002411	Syat.g_00519	Syal.g_02452
OG0002432	Syat.g_02706	Syal.g_01034, Syal.g_01035, Syal.g_01036
OG0002440	Syat.g_00706	Syal.g_01916
OG0002443	Syat.g_00335	Syal.g_00970
OG0002444	Syat.g_01360	Syal.g_00055
OG0002447	Syat.g_01399	Syal.g_00478
OG0002463	Syat.g_00337	Syal.g_02435
OG0002464	Syat.g_01484	Syal.g_00766
OG0002466	Syat.g_02995	Syal.g_00658
OG0002473	Syat.g_01498	Syal.g_00930
OG0002474	Syat.g_00713	Syal.g_00219
OG0002475	Syat.g_01339	Syal.g_00414
OG0002476	Syat.g_01671	Syal.g_01860
OG0002492	Syat.g_02709	Syal.g_01030, Syal.g_01029, Syal.g_01031
OG0002494	Syat.g_00034	Syal.g_02768
OG0002496	Syat.g_02437	Syal.g_01193
OG0002519	Syat.g_02425	Syal.g_02139
OG0002527	Syat.g_00835	Syal.g_02559
OG0002528	Syat.g_00833	Syal.g_02561
OG0002529	Syat.g_01427	Syal.g_02531
OG0002537	Syat.g_02827	Syal.g_00945
OG0002539	Syat.g_02674	Syal.g_01084
OG0002541	Syat.g_01628	Syal.g_00306
OG0002542	Syat.g_03396	Syal.g_02450
OG0002543	Syat.g_02676	Syal.g_01082
OG0002563	Syat.g_01386	Syal.g_00071
OG0002577	Syat.g_00329	Syal.g_00511
OG0002580	Syat.g_02514	Syal.g_01129
OG0002582	Syat.g_02247	Syal.g_01382
OG0002589	Syat.g_01757, Syat.g_01691	Syal.g_02111
OG0002592	Syat.g_02707	Syal.g_01032
OG0002593	Syat.g_02985	Syal.g_02964
OG0002596	Syat.g_00220	Syal.g_02853
OG0002598	Syat.g_00970	Syal.g_02574
OG0002601	Syat.g_00834	Syal.g_02560
OG0002602	Syat.g_02441	Syal.g_02523
OG0002607	Syat.g_01370	Syal.g_00462
OG0002611	Syat.g_02426	Syal.g_02140
OG0002612	Syat.g_03359, Syat.g_00871	Syal.g_01495
OG0002622	Syat.g_00572	Syal.g_02076
OG0002632	Syat.g_02708	Syal.g_01033
OG0002643	Syat.g_00854	Syal.g_02377
OG0002644	Syat.g_01973	Syal.g_02627
OG0002669	Syat.g_01119	Syal.g_01368, Syal.g_01422
OG0002677	Syat.g_01996	Syal.g_01237
OG0002678	Syat.g_00688	Syal.g_01565
OG0002679	Syat.g_01008	Syal.g_01848
OG0002680	Syat.g_00692	Syal.g_01903
OG0002681	Syat.g_02562, Syat.g_02574	Syal.g_02821
OG0002683	Syat.g_01403	Syal.g_00483
OG0002685	Syat.g_01010	Syal.g_02144
OG0002700	Syat.g_03378	Syal.g_01622
OG0002711	Syat.g_02382	Syal.g_00278
OG0002717	Syat.g_02006	Syal.g_00977
OG0002722	Syat.g_01202	Syal.g_01381
OG0002723	Syat.g_01218	Syal.g_01428
OG0002751	Syat.g_00762	Syal.g_02831
OG0002753	Syat.g_03391	Syal.g_00015
OG0002755	Syat.g_00828	Syal.g_00060
OG0002757	Syat.g_00913	Syal.g_01729
OG0002760	Syat.g_03406	Syal.g_02733
OG0002761	Syat.g_02564	Syal.g_02610
OG0002765	Syat.g_03351, Syat.g_03354, Syat.g_00875, Syat.g_03350	Syal.g_02087, Syal.g_01494
OG0002804	Syat.g_03348	Syal.g_01496
OG0002808	Syat.g_02300	Syal.g_00139
OG0002844	Syat.g_01204	Syal.g_00186
OG0002845	Syat.g_01311	Syal.g_01490
OG0002849	Syat.g_02023	Syal.g_01414
OG0002849	Syat.g_02024	Syal.g_01401
OG0002864	Syat.g_00654	Syal.g_00498
OG0002866	Syat.g_00914	Syal.g_01728
OG0002868	Syat.g_02386	Syal.g_00019, Syal.g_02205
OG0002879	Syat.g_01697	Syal.g_02160
OG0002880	Syat.g_01754, Syat.g_01764	Syal.g_01412
OG0002931	Syat.g_01692	Syal.g_02110
OG0002979	Syat.g_02462	Syal.g_01486
OG0002982	Syat.g_01155	Syal.g_01598
OG0002983	Syat.g_00358	Syal.g_01750
OG0002985	Syat.g_01432	Syal.g_01776
OG0002993	Syat.g_01698	Syal.g_02159
OG0002995	Syat.g_01693	Syal.g_02128
OG0002998	Syat.g_01722, Syat.g_01894	Syal.g_02582
OG0003003	Syat.g_01977, Syat.g_02182	Syal.g_02121
OG0003004	Syat.g_01970	Syal.g_01357
OG0003005	Syat.g_01695, Syat.g_01753, Syat.g_01763	Syal.g_01411
OG0003006	Syat.g_02359, Syat.g_00157, Syat.g_02610, Syat.g_00264, Syat.g_01392	Syal.g_01462
OG0003010	Syat.g_01211	Syal.g_01375
OG0003041	Syat.g_01724	Syal.g_02081
OG0003067	Syat.g_01017	Syal.g_00585
OG0003101	Syat.g_02022	Syal.g_01413
OG0003127	Syat.g_00571	Syal.g_02075
OG0003135	Syat.g_02823	Syal.g_00947
OG0003136	Syat.g_00966	Syal.g_01078
OG0003142	Syat.g_02594	Syal.g_02573
OG0003145	Syat.g_02601	Syal.g_00053
OG0003149	Syat.g_02527	Syal.g_01581
OG0003150	Syat.g_02528	Syal.g_01580
OG0003159	Syat.g_01213	Syal.g_01374
OG0003264	Syat.g_01118	Syal.g_01367, Syal.g_01421
OG0003288	Syat.g_00920	Syal.g_01726
OG0003289	Syat.g_00916	Syal.g_01727
OG0003293	Syat.g_03395	Syal.g_02226
OG0003310	Syat.g_02602	Syal.g_00052
OG0003318	Syat.g_01508	Syal.g_01484
OG0003351	Syat.g_02659	Syal.g_01395
OG0003496	Syat.g_01961	Syal.g_01186
OG0003522	Syat.g_01673	Syal.g_02088
OG0003531	Syat.g_01975	Syal.g_01365
OG0003532	Syat.g_01974	Syal.g_01366, Syal.g_01417
OG0003548	Syat.g_01777, Syat.g_03337	Syal.g_02107
OG0003551	Syat.g_03189	Syal.g_02915
OG0003556	Syat.g_02575, Syat.g_02585	Syal.g_00714
OG0003576	Syat.g_02467	Syal.g_01355
OG0003818	Syat.g_02136	Syal.g_01526
OG0003876	Syat.g_03336	Syal.g_02106
OG0003886	Syat.g_02358	Syal.g_02277
OG0003940	Syat.g_00174	Syal.g_00537, Syal.g_02654
OG0003943	Syat.g_00341	Syal.g_01855
OG0003944	Syat.g_01969	Syal.g_01356
OG0003945	Syat.g_00245, Syat.g_01964	Syal.g_01424
OG0004328	Syat.g_01933	Syal.g_01538
OG0004339	Syat.g_01011	Syal.g_02265
OG0004396	Syat.g_02595	Syal.g_01936
OG0004414	Syat.g_02108, Syat.g_02113	Syal.g_00068
OG0004415	Syat.g_00246, Syat.g_01965	Syal.g_01423
OG0005182	Syat.g_00511	Syal.g_01042
OG0005186	Syat.g_01410	Syal.g_01409
OG0005187	Syat.g_03366	Syal.g_01891
OG0005190	Syat.g_03329, Syat.g_00162	Syal.g_02361
OG0006170	Syat.g_01675	Syal.g_00388
OG0006172	Syat.g_02620	Syal.g_00968
OG0006174	Syat.g_01678	Syal.g_01100
OG0006178	Syat.g_03365	Syal.g_02142
