Orthogroup	Prap	Prbg
OG0001967	Prap.g_01923	Prbg.g_00710
OG0001968	Prap.g_00168	Prbg.g_00638
OG0001970	Prap.g_00028	Prbg.g_00014
OG0001971	Prap.g_00027	Prbg.g_00015
OG0001972	Prap.g_00278	Prbg.g_01308
OG0001973	Prap.g_01015	Prbg.g_00933
OG0001974	Prap.g_00232	Prbg.g_00702
OG0001975	Prap.g_00316	Prbg.g_01346
OG0001976	Prap.g_01916	Prbg.g_00717
OG0001977	Prap.g_00824	Prbg.g_01118
OG0001978	Prap.g_01805	Prbg.g_01624
OG0001979	Prap.g_01804	Prbg.g_01625
OG0001980	Prap.g_00288	Prbg.g_01318
OG0001981	Prap.g_00100	Prbg.g_00570
OG0001986	Prap.g_00096	Prbg.g_00566
OG0001987	Prap.g_00087	Prbg.g_00557
OG0001994	Prap.g_01340	Prbg.g_00146
OG0001995	Prap.g_00926	Prbg.g_00845
OG0001997	Prap.g_00022	Prbg.g_00020
OG0001998	Prap.g_00023	Prbg.g_00019
OG0001999	Prap.g_00024	Prbg.g_00018
OG0002000	Prap.g_01808	Prbg.g_01621
OG0002002	Prap.g_01711	Prbg.g_01717
OG0002003	Prap.g_01609	Prbg.g_01818
OG0002004	Prap.g_00896	Prbg.g_00815
OG0002007	Prap.g_00283	Prbg.g_01313
OG0002008	Prap.g_00507	Prbg.g_01537
OG0002009	Prap.g_00523	Prbg.g_01553
OG0002010	Prap.g_00021	Prbg.g_00021
OG0002011	Prap.g_00540	Prbg.g_00456
OG0002012	Prap.g_00502	Prbg.g_01532
OG0002013	Prap.g_01904	Prbg.g_00729
OG0002014	Prap.g_00479	Prbg.g_01509
OG0002015	Prap.g_00674	Prbg.g_01048
OG0002016	Prap.g_00516	Prbg.g_01546
OG0002017	Prap.g_00529	Prbg.g_01559
OG0002018	Prap.g_01891	Prbg.g_00741
OG0002025	Prap.g_00092	Prbg.g_00562
OG0002040	Prap.g_01845	Prbg.g_01584
OG0002044	Prap.g_00960	Prbg.g_00988
OG0002046	Prap.g_01822	Prbg.g_01607
OG0002048	Prap.g_00320	Prbg.g_01350
OG0002049	Prap.g_00508	Prbg.g_01538
OG0002050	Prap.g_00668	Prbg.g_01054
OG0002067	Prap.g_00642	Prbg.g_00437
OG0002071	Prap.g_01897	Prbg.g_00736
OG0002073	Prap.g_01795	Prbg.g_01634
OG0002080	Prap.g_00631	Prbg.g_00427
OG0002083	Prap.g_00892	Prbg.g_00811
OG0002084	Prap.g_01913	Prbg.g_00720
OG0002085	Prap.g_01353	Prbg.g_00133
OG0002086	Prap.g_00235	Prbg.g_00705
OG0002087	Prap.g_00009	Prbg.g_00033
OG0002088	Prap.g_00621	Prbg.g_00417
OG0002089	Prap.g_00630	Prbg.g_00426
OG0002090	Prap.g_01796	Prbg.g_01633
OG0002092	Prap.g_00476	Prbg.g_01506
OG0002094	Prap.g_01850	Prbg.g_01579
OG0002095	Prap.g_01856	Prbg.g_01573
OG0002096	Prap.g_01376	Prbg.g_00113
OG0002097	Prap.g_01313	Prbg.g_00173
OG0002098	Prap.g_00594	Prbg.g_00391
OG0002099	Prap.g_00593	Prbg.g_00390
OG0002100	Prap.g_00037	Prbg.g_00005
OG0002101	Prap.g_00669	Prbg.g_01053
OG0002102	Prap.g_00354	Prbg.g_01384
OG0002103	Prap.g_00432	Prbg.g_01462
OG0002104	Prap.g_00490	Prbg.g_01520
OG0002105	Prap.g_00497	Prbg.g_01527
OG0002106	Prap.g_00219	Prbg.g_00689
OG0002107	Prap.g_00222	Prbg.g_00692
OG0002108	Prap.g_00233	Prbg.g_00703
OG0002109	Prap.g_01922	Prbg.g_00711
OG0002110	Prap.g_01909	Prbg.g_00724
OG0002111	Prap.g_01833	Prbg.g_01596
OG0002112	Prap.g_01831	Prbg.g_01598
OG0002113	Prap.g_01830	Prbg.g_01599
OG0002114	Prap.g_01780	Prbg.g_01649
OG0002124	Prap.g_01943	Prbg.g_00520
OG0002125	Prap.g_01938	Prbg.g_00515
OG0002126	Prap.g_01939	Prbg.g_00516
OG0002127	Prap.g_01936	Prbg.g_00513
OG0002129	Prap.g_00533	Prbg.g_00449
OG0002133	Prap.g_00084	Prbg.g_00554
OG0002136	Prap.g_00544	Prbg.g_00460
OG0002141	Prap.g_00643	Prbg.g_00438
OG0002153	Prap.g_01623	Prbg.g_01804
OG0002158	Prap.g_00617	Prbg.g_00413
OG0002159	Prap.g_01118	Prbg.g_00369
OG0002160	Prap.g_00608	Prbg.g_00405
OG0002161	Prap.g_00600	Prbg.g_00397
OG0002162	Prap.g_00599	Prbg.g_00396
OG0002163	Prap.g_00592	Prbg.g_00389
OG0002164	Prap.g_00002	Prbg.g_00040
OG0002165	Prap.g_00015	Prbg.g_00027
OG0002166	Prap.g_00532	Prbg.g_00448
OG0002167	Prap.g_00546	Prbg.g_00462
OG0002168	Prap.g_01865	Prbg.g_01564
OG0002169	Prap.g_01852	Prbg.g_01577
OG0002170	Prap.g_01621	Prbg.g_01806
OG0002176	Prap.g_01940	Prbg.g_00517
OG0002177	Prap.g_00091	Prbg.g_00561
OG0002191	Prap.g_00634	Prbg.g_00430
OG0002195	Prap.g_01339	Prbg.g_00147
OG0002198	Prap.g_00005	Prbg.g_00037
OG0002209	Prap.g_01106	Prbg.g_00381
OG0002210	Prap.g_01107	Prbg.g_00380
OG0002211	Prap.g_01108	Prbg.g_00379
OG0002217	Prap.g_01484	Prbg.g_01010
OG0002218	Prap.g_01419	Prbg.g_00070
OG0002219	Prap.g_01115	Prbg.g_00372
OG0002220	Prap.g_00641	Prbg.g_00436
OG0002221	Prap.g_00615	Prbg.g_00411
OG0002222	Prap.g_00032	Prbg.g_00010
OG0002223	Prap.g_00664	Prbg.g_01058
OG0002224	Prap.g_00795	Prbg.g_01147
OG0002225	Prap.g_00687	Prbg.g_01255
OG0002226	Prap.g_00686	Prbg.g_01257
OG0002227	Prap.g_00292	Prbg.g_01322
OG0002228	Prap.g_00298	Prbg.g_01328
OG0002229	Prap.g_00317	Prbg.g_01347
OG0002230	Prap.g_00534	Prbg.g_00450
OG0002231	Prap.g_00578	Prbg.g_00494
OG0002232	Prap.g_01841	Prbg.g_01588
OG0002233	Prap.g_01838	Prbg.g_01591
OG0002234	Prap.g_01800	Prbg.g_01629
OG0002241	Prap.g_01941	Prbg.g_00518
OG0002242	Prap.g_00102	Prbg.g_00572
OG0002243	Prap.g_01944	Prbg.g_00521
OG0002244	Prap.g_01945	Prbg.g_00522
OG0002275	Prap.g_00584	Prbg.g_00500
OG0002317	Prap.g_01933	Prbg.g_00510
OG0002325	Prap.g_01027	Prbg.g_00921
OG0002326	Prap.g_01113	Prbg.g_00374
OG0002328	Prap.g_00635	Prbg.g_00431
OG0002329	Prap.g_00632	Prbg.g_00428
OG0002330	Prap.g_00601	Prbg.g_00398
OG0002332	Prap.g_00526	Prbg.g_01556
OG0002333	Prap.g_01893	Prbg.g_00739
OG0002334	Prap.g_01892	Prbg.g_00740
OG0002335	Prap.g_01810	Prbg.g_01619
OG0002336	Prap.g_01798	Prbg.g_01631
OG0002337	Prap.g_01789	Prbg.g_01640
OG0002434	Prap.g_00921	Prbg.g_00840
OG0002435	Prap.g_00916	Prbg.g_00835
OG0002436	Prap.g_00900	Prbg.g_00819
OG0002437	Prap.g_01081	Prbg.g_00867
OG0002438	Prap.g_01070	Prbg.g_00878
OG0002439	Prap.g_01030	Prbg.g_00918
OG0002440	Prap.g_01029	Prbg.g_00919
OG0002441	Prap.g_01028	Prbg.g_00920
OG0002442	Prap.g_01445	Prbg.g_00044
OG0002443	Prap.g_01338	Prbg.g_00148
OG0002444	Prap.g_01184	Prbg.g_00303
OG0002445	Prap.g_01127	Prbg.g_00360
OG0002446	Prap.g_01117	Prbg.g_00370
OG0002447	Prap.g_01116	Prbg.g_00371
OG0002448	Prap.g_01114	Prbg.g_00373
OG0002449	Prap.g_01111	Prbg.g_00376
OG0002450	Prap.g_01110	Prbg.g_00377
OG0002451	Prap.g_01109	Prbg.g_00378
OG0002452	Prap.g_01105	Prbg.g_00382
OG0002453	Prap.g_01104	Prbg.g_00383
OG0002454	Prap.g_00651	Prbg.g_00446
OG0002455	Prap.g_00650	Prbg.g_00445
OG0002456	Prap.g_00649	Prbg.g_00444
OG0002457	Prap.g_00640	Prbg.g_00435
OG0002458	Prap.g_00639	Prbg.g_00434
OG0002459	Prap.g_00638	Prbg.g_00433
OG0002460	Prap.g_00627	Prbg.g_00423
OG0002461	Prap.g_00614	Prbg.g_00410
OG0002462	Prap.g_00613	Prbg.g_00409
OG0002463	Prap.g_00606	Prbg.g_00403
OG0002464	Prap.g_00011	Prbg.g_00031
OG0002465	Prap.g_00012	Prbg.g_00030
OG0002466	Prap.g_00013	Prbg.g_00029
OG0002467	Prap.g_00014	Prbg.g_00028
OG0002468	Prap.g_00039	Prbg.g_00003
OG0002469	Prap.g_00657	Prbg.g_01065
OG0002470	Prap.g_00865	Prbg.g_01077
OG0002471	Prap.g_00753	Prbg.g_01189
OG0002472	Prap.g_00695	Prbg.g_01247
OG0002473	Prap.g_00273	Prbg.g_01303
OG0002474	Prap.g_00277	Prbg.g_01307
OG0002475	Prap.g_00473	Prbg.g_01503
OG0002476	Prap.g_00488	Prbg.g_01518
OG0002477	Prap.g_00530	Prbg.g_01560
OG0002478	Prap.g_00538	Prbg.g_00454
OG0002479	Prap.g_00549	Prbg.g_00465
OG0002480	Prap.g_00567	Prbg.g_00483
OG0002481	Prap.g_01930	Prbg.g_00507
OG0002482	Prap.g_01931	Prbg.g_00508
OG0002483	Prap.g_01932	Prbg.g_00509
OG0002484	Prap.g_01934	Prbg.g_00511
OG0002485	Prap.g_01937	Prbg.g_00514
OG0002486	Prap.g_01942	Prbg.g_00519
OG0002487	Prap.g_00098	Prbg.g_00568
OG0002488	Prap.g_00202	Prbg.g_00672
OG0002489	Prap.g_00213	Prbg.g_00683
OG0002490	Prap.g_00225	Prbg.g_00695
OG0002491	Prap.g_00237	Prbg.g_00707
OG0002492	Prap.g_01918	Prbg.g_00715
OG0002493	Prap.g_01915	Prbg.g_00718
OG0002494	Prap.g_01898	Prbg.g_00735
OG0002495	Prap.g_01886	Prbg.g_00746
OG0002496	Prap.g_01885	Prbg.g_00747
OG0002497	Prap.g_01857	Prbg.g_01572
OG0002498	Prap.g_01854	Prbg.g_01575
OG0002499	Prap.g_01839	Prbg.g_01590
OG0002500	Prap.g_01828	Prbg.g_01601
OG0002501	Prap.g_01826	Prbg.g_01603
OG0002502	Prap.g_01824	Prbg.g_01605
OG0002503	Prap.g_01823	Prbg.g_01606
OG0002504	Prap.g_01813	Prbg.g_01616
OG0002505	Prap.g_01806	Prbg.g_01623
OG0003038	Prap.g_00041	Prbg.g_00001
OG0003100	Prap.g_01876	Prbg.g_00756
