Orthogroup	Syaa	Syag
OG0001893	Syaa.g_01654	Syag.g_00382
OG0001894	Syaa.g_01634, Syaa.g_01635	Syag.g_00409
OG0001895	Syaa.g_01756	Syag.g_01296
OG0001896	Syaa.g_00697	Syag.g_00024
OG0001897	Syaa.g_02172	Syag.g_02854
OG0001898	Syaa.g_02188	Syag.g_02836
OG0001899	Syaa.g_02261	Syag.g_02761
OG0001900	Syaa.g_00287	Syag.g_02623
OG0001901	Syaa.g_00286	Syag.g_02622
OG0001902	Syaa.g_00255	Syag.g_02591
OG0001903	Syaa.g_00246	Syag.g_02582
OG0001904	Syaa.g_00173	Syag.g_02450
OG0001905	Syaa.g_00161	Syag.g_02438
OG0001906	Syaa.g_02421	Syag.g_01926
OG0001907	Syaa.g_02441	Syag.g_01944
OG0001908	Syaa.g_02492	Syag.g_01992
OG0001909	Syaa.g_02503	Syag.g_02006
OG0001910	Syaa.g_02555	Syag.g_02068
OG0001912	Syaa.g_02602	Syag.g_02139
OG0001913	Syaa.g_02604	Syag.g_02141
OG0001914	Syaa.g_01033	Syag.g_00149
OG0001915	Syaa.g_02750	Syag.g_02264
OG0001916	Syaa.g_02034	Syag.g_01510
OG0001917	Syaa.g_01296	Syag.g_00873
OG0001918	Syaa.g_02702	Syag.g_00531
OG0001924	Syaa.g_01671	Syag.g_00366
OG0001925	Syaa.g_01672	Syag.g_00365
OG0001926	Syaa.g_01673	Syag.g_00364
OG0001927	Syaa.g_01674	Syag.g_00363
OG0001929	Syaa.g_00070	Syag.g_02352
OG0001933	Syaa.g_02383	Syag.g_01888
OG0001934	Syaa.g_02368	Syag.g_01873
OG0001935	Syaa.g_00346	Syag.g_01826
OG0001936	Syaa.g_01533	Syag.g_00111
OG0001937	Syaa.g_00591	Syag.g_01648
OG0001939	Syaa.g_00912	Syag.g_00441
OG0001940	Syaa.g_01914	Syag.g_00307
OG0001941	Syaa.g_00727	Syag.g_01220
OG0001943	Syaa.g_01465	Syag.g_01126
OG0001944	Syaa.g_01433	Syag.g_00746
OG0001946	Syaa.g_00907	Syag.g_01005
OG0001947	Syaa.g_00859	Syag.g_00953
OG0001948	Syaa.g_01325	Syag.g_00844
OG0001949	Syaa.g_01344	Syag.g_00824
OG0001950	Syaa.g_01346	Syag.g_00822
OG0001951	Syaa.g_01355	Syag.g_00812
OG0001952	Syaa.g_01380	Syag.g_00788
OG0001953	Syaa.g_01381	Syag.g_00787
OG0001957	Syaa.g_01649	Syag.g_00387
OG0001958	Syaa.g_01062	Syag.g_00558
OG0001960	Syaa.g_01835	Syag.g_01361
OG0001961	Syaa.g_01847	Syag.g_01351
OG0001964	Syaa.g_02335	Syag.g_02706
OG0001965	Syaa.g_01602	Syag.g_01457
OG0001966	Syaa.g_00292	Syag.g_02629
OG0001967	Syaa.g_00290	Syag.g_02627
OG0001968	Syaa.g_00289	Syag.g_02626
OG0001969	Syaa.g_00224	Syag.g_02561
OG0001970	Syaa.g_02423	Syag.g_01928
OG0001971	Syaa.g_02501	Syag.g_02004
OG0001972	Syaa.g_02567	Syag.g_02082
OG0001974	Syaa.g_02587	Syag.g_02122
OG0001975	Syaa.g_01032	Syag.g_00150
OG0001976	Syaa.g_01034	Syag.g_00148
OG0001979	Syaa.g_00911	Syag.g_01012
OG0001980	Syaa.g_02192	Syag.g_02832
OG0001990	Syaa.g_02721	Syag.g_02236
OG0001993	Syaa.g_01669	Syag.g_00368
OG0001994	Syaa.g_01670	Syag.g_00367
OG0001996	Syaa.g_00036	Syag.g_02306
OG0001997	Syaa.g_02356	Syag.g_01862
OG0001999	Syaa.g_00675	Syag.g_01737
OG0002000	Syaa.g_02004	Syag.g_01481
OG0002002	Syaa.g_00971	Syag.g_01059
OG0002006	Syaa.g_00858	Syag.g_00952
OG0002007	Syaa.g_00857	Syag.g_00951
OG0002008	Syaa.g_01312	Syag.g_00856
OG0002010	Syaa.g_01804	Syag.g_01384
OG0002012	Syaa.g_01427	Syag.g_01609
OG0002013	Syaa.g_02151	Syag.g_01841
OG0002014	Syaa.g_00187	Syag.g_02462
OG0002015	Syaa.g_00182	Syag.g_02459
OG0002016	Syaa.g_02551	Syag.g_02062
OG0002017	Syaa.g_02656	Syag.g_02179
OG0002019	Syaa.g_01419	Syag.g_02511
OG0002020	Syaa.g_02704	Syag.g_02228
OG0002021	Syaa.g_02703	Syag.g_02226
OG0002022	Syaa.g_02700	Syag.g_02225
OG0002023	Syaa.g_02699	Syag.g_02224
OG0002024	Syaa.g_02692	Syag.g_02217
OG0002038	Syaa.g_00779	Syag.g_01131
OG0002040	Syaa.g_00793	Syag.g_01117
OG0002044	Syaa.g_00842	Syag.g_01174
OG0002045	Syaa.g_01850	Syag.g_01346
OG0002047	Syaa.g_02152	Syag.g_00003
OG0002048	Syaa.g_02228	Syag.g_02795
OG0002049	Syaa.g_02325	Syag.g_02712
OG0002050	Syaa.g_00281	Syag.g_02617
OG0002051	Syaa.g_02489	Syag.g_01989
OG0002054	Syaa.g_02691	Syag.g_02216
OG0002055	Syaa.g_02695	Syag.g_02219
OG0002056	Syaa.g_00245	Syag.g_02581
OG0002106	Syaa.g_02085	Syag.g_01417
OG0002112	Syaa.g_00234, Syaa.g_00233	Syag.g_02570
OG0002113	Syaa.g_00040	Syag.g_02311
OG0002115	Syaa.g_00561	Syag.g_01679
OG0002116	Syaa.g_00586	Syag.g_01653
OG0002117	Syaa.g_00784	Syag.g_01124
OG0002119	Syaa.g_02546	Syag.g_02057
OG0002120	Syaa.g_01440	Syag.g_00745
OG0002121	Syaa.g_01513	Syag.g_00172
OG0002123	Syaa.g_01241	Syag.g_00918
OG0002124	Syaa.g_00820	Syag.g_00738
OG0002126	Syaa.g_00185	Syag.g_02460
OG0002127	Syaa.g_02440	Syag.g_01946
OG0002128	Syaa.g_01031	Syag.g_00146
OG0002129	Syaa.g_01787	Syag.g_01403
OG0002130	Syaa.g_00737	Syag.g_01190
OG0002132	Syaa.g_02696	Syag.g_02220
OG0002133	Syaa.g_02694, Syaa.g_02693	Syag.g_02218
OG0002134	Syaa.g_00139	Syag.g_02410
OG0002135	Syaa.g_00520	Syag.g_01722
OG0002136	Syaa.g_00521	Syag.g_01721
OG0002138	Syaa.g_00913	Syag.g_00463
OG0002139	Syaa.g_00956	Syag.g_01040
OG0002141	Syaa.g_01596	Syag.g_00491
OG0002142	Syaa.g_01760	Syag.g_01439
OG0002143	Syaa.g_02144	Syag.g_00010
OG0002144	Syaa.g_02319	Syag.g_02717
OG0002157	Syaa.g_00232	Syag.g_02569
OG0002158	Syaa.g_00235	Syag.g_02571
OG0002162	Syaa.g_01921	Syag.g_00300
OG0002168	Syaa.g_00861	Syag.g_00954
OG0002169	Syaa.g_02153	Syag.g_00002
OG0002170	Syaa.g_02186	Syag.g_02839
OG0002171	Syaa.g_00189	Syag.g_02464
OG0002173	Syaa.g_02544	Syag.g_02055
OG0002178	Syaa.g_02697	Syag.g_02222
OG0002179	Syaa.g_00158	Syag.g_02435
OG0002180	Syaa.g_00254	Syag.g_02590
OG0002181	Syaa.g_00284	Syag.g_02620
OG0002182	Syaa.g_00302	Syag.g_02639
OG0002183	Syaa.g_00326	Syag.g_01851
OG0002184	Syaa.g_00329	Syag.g_01847
OG0002185	Syaa.g_00336	Syag.g_01837
OG0002186	Syaa.g_00522	Syag.g_01720
OG0002187	Syaa.g_00523	Syag.g_01719
OG0002188	Syaa.g_00558	Syag.g_01682
OG0002189	Syaa.g_00559	Syag.g_01681
OG0002190	Syaa.g_00600	Syag.g_01639
OG0002191	Syaa.g_00699	Syag.g_00027
OG0002192	Syaa.g_00795	Syag.g_01116
OG0002193	Syaa.g_00929	Syag.g_01020
OG0002194	Syaa.g_00960	Syag.g_01044
OG0002195	Syaa.g_01099	Syag.g_00614
OG0002196	Syaa.g_01141	Syag.g_00652
OG0002197	Syaa.g_01322	Syag.g_00846
OG0002198	Syaa.g_01613	Syag.g_00433
OG0002199	Syaa.g_01618	Syag.g_00429
OG0002200	Syaa.g_01774	Syag.g_01419
OG0002201	Syaa.g_01880	Syag.g_00347
OG0002202	Syaa.g_01881	Syag.g_00346
OG0002203	Syaa.g_01882	Syag.g_00345
OG0002204	Syaa.g_01899	Syag.g_00326
OG0002205	Syaa.g_01916	Syag.g_00305
OG0002206	Syaa.g_01930	Syag.g_00293
OG0002207	Syaa.g_01940	Syag.g_00283
OG0002208	Syaa.g_02056	Syag.g_01534
OG0002209	Syaa.g_02174	Syag.g_02852
OG0002210	Syaa.g_02220	Syag.g_02803
OG0002211	Syaa.g_02257	Syag.g_02765
OG0002212	Syaa.g_02579	Syag.g_02111
OG0002213	Syaa.g_02583	Syag.g_02115
OG0002214	Syaa.g_02736	Syag.g_02250
OG0002233	Syaa.g_01209	Syag.g_00437
OG0002234	Syaa.g_01574	Syag.g_00402
OG0002237	Syaa.g_01641	Syag.g_00403
OG0002242	Syaa.g_00188	Syag.g_02463
OG0002244	Syaa.g_02136	Syag.g_01792
OG0002245	Syaa.g_02142	Syag.g_00012
OG0002247	Syaa.g_01923	Syag.g_00298
OG0002248	Syaa.g_00903	Syag.g_01000
OG0002250	Syaa.g_00325	Syag.g_01852
OG0002251	Syaa.g_00604	Syag.g_01636
OG0002253	Syaa.g_00747	Syag.g_01179
OG0002254	Syaa.g_01282	Syag.g_00889
OG0002255	Syaa.g_01336	Syag.g_00832
OG0002256	Syaa.g_01426	Syag.g_01796
OG0002257	Syaa.g_01585	Syag.g_00478
OG0002258	Syaa.g_01900	Syag.g_00325
OG0002259	Syaa.g_01976	Syag.g_01450
OG0002279	Syaa.g_02382	Syag.g_01887
OG0002281	Syaa.g_01915	Syag.g_00306
OG0002286	Syaa.g_02311	Syag.g_01702, Syag.g_02094
OG0002292	Syaa.g_02517	Syag.g_02018
OG0002296	Syaa.g_01799	Syag.g_01389
OG0002297	Syaa.g_00932	Syag.g_00071
OG0002298	Syaa.g_01340	Syag.g_00828
OG0002299	Syaa.g_01378	Syag.g_00790
OG0002300	Syaa.g_01435	Syag.g_00470
OG0002301	Syaa.g_01648	Syag.g_00201
OG0002302	Syaa.g_02071	Syag.g_01549
OG0002303	Syaa.g_02143	Syag.g_00011
OG0002304	Syaa.g_02203	Syag.g_02683
OG0002305	Syaa.g_02385	Syag.g_01889
OG0002306	Syaa.g_02698	Syag.g_02223
OG0002328	Syaa.g_02362	Syag.g_01867
OG0002331	Syaa.g_01208	Syag.g_00211
OG0002336	Syaa.g_01840	Syag.g_01359
OG0002337	Syaa.g_00269	Syag.g_02605
OG0002338	Syaa.g_00184	Syag.g_02456
OG0002339	Syaa.g_00169	Syag.g_02447
OG0002343	Syaa.g_00312	Syag.g_02669
OG0002344	Syaa.g_02159, Syaa.g_02396	Syag.g_01900, Syag.g_02869
OG0002350	Syaa.g_02190	Syag.g_02834
OG0002351	Syaa.g_00225	Syag.g_02562
OG0002352	Syaa.g_00781	Syag.g_01130
OG0002353	Syaa.g_01167	Syag.g_00679
OG0002354	Syaa.g_01356	Syag.g_00811
OG0002355	Syaa.g_01517	Syag.g_00254
OG0002356	Syaa.g_01854	Syag.g_01329
OG0002357	Syaa.g_02659	Syag.g_00469
OG0002385	Syaa.g_02312	Syag.g_01703, Syag.g_02096
OG0002386	Syaa.g_01588, Syaa.g_01589	Syag.g_00473
OG0002395	Syaa.g_00231	Syag.g_02568
OG0002396	Syaa.g_02284	Syag.g_02738
OG0002400	Syaa.g_00370, Syaa.g_00417	Syag.g_01602
OG0002401	Syaa.g_00782	Syag.g_01129
OG0002402	Syaa.g_00863	Syag.g_00956
OG0002403	Syaa.g_00983	Syag.g_01068
OG0002404	Syaa.g_01255	Syag.g_02665
OG0002406	Syaa.g_01558	Syag.g_00885
OG0002407	Syaa.g_01567	Syag.g_00488
OG0002408	Syaa.g_01577	Syag.g_00099
OG0002409	Syaa.g_02652	Syag.g_02176
OG0002410	Syaa.g_02729	Syag.g_02243
OG0002416	Syaa.g_01538	Syag.g_00454
OG0002425	Syaa.g_00466	Syag.g_02484
OG0002450	Syaa.g_02746	Syag.g_02259
OG0002452	Syaa.g_02707	Syag.g_02231
OG0002458	Syaa.g_02684	Syag.g_02209
OG0002459	Syaa.g_02682	Syag.g_02207
OG0002460	Syaa.g_02681	Syag.g_02206
OG0002463	Syaa.g_00112	Syag.g_02384
OG0002466	Syaa.g_00645	Syag.g_01759
OG0002467	Syaa.g_00927	Syag.g_00324
OG0002468	Syaa.g_00958	Syag.g_01042
OG0002470	Syaa.g_01037	Syag.g_00501
OG0002471	Syaa.g_01474	Syag.g_00481
OG0002472	Syaa.g_01511	Syag.g_00528
OG0002473	Syaa.g_02494	Syag.g_01994
OG0002496	Syaa.g_02096	Syag.g_00540
OG0002506	Syaa.g_00878	Syag.g_00973
OG0002520	Syaa.g_00537	Syag.g_01706
OG0002521	Syaa.g_00565	Syag.g_01675
OG0002522	Syaa.g_00630	Syag.g_01612
OG0002523	Syaa.g_00924	Syag.g_00079
OG0002524	Syaa.g_01436	Syag.g_00077
OG0002526	Syaa.g_01462	Syag.g_00489
OG0002532	Syaa.g_01582	Syag.g_00100
OG0002533	Syaa.g_01956	Syag.g_00258
OG0002534	Syaa.g_02193	Syag.g_02829
OG0002535	Syaa.g_02196	Syag.g_02826
OG0002536	Syaa.g_02214	Syag.g_02809
OG0002537	Syaa.g_02515	Syag.g_02014
OG0002538	Syaa.g_02533	Syag.g_02037
OG0002539	Syaa.g_02606	Syag.g_02143
OG0002540	Syaa.g_02685	Syag.g_02210
OG0002569	Syaa.g_02095	Syag.g_00541
OG0002570	Syaa.g_02093	Syag.g_00544
OG0002585	Syaa.g_02154, Syaa.g_02391	Syag.g_01896
OG0002591	Syaa.g_01536	Syag.g_01269
OG0002594	Syaa.g_00413	Syag.g_00183
OG0002596	Syaa.g_01175	Syag.g_00174
OG0002600	Syaa.g_01483	Syag.g_00188
OG0002603	Syaa.g_01569	Syag.g_00243
OG0002604	Syaa.g_01584	Syag.g_00479
OG0002605	Syaa.g_02191	Syag.g_02833
OG0002606	Syaa.g_02686	Syag.g_02211
OG0002641	Syaa.g_02097	Syag.g_00539
OG0002642	Syaa.g_02094	Syag.g_00543
OG0002653	Syaa.g_02309	Syag.g_02093, Syag.g_00494, Syag.g_01283
OG0002669	Syaa.g_00613	Syag.g_01630
OG0002672	Syaa.g_01038	Syag.g_00502
OG0002673	Syaa.g_01490	Syag.g_01244
OG0002674	Syaa.g_02232	Syag.g_02791
OG0002676	Syaa.g_02722	Syag.g_02237
OG0002695	Syaa.g_00478	Syag.g_02482
OG0002716	Syaa.g_00308	Syag.g_02664
OG0002736	Syaa.g_00513	Syag.g_02365
OG0002737	Syaa.g_00674	Syag.g_01738
OG0002744	Syaa.g_01463	Syag.g_00439
OG0002745	Syaa.g_01594	Syag.g_00093
OG0002751	Syaa.g_01973	Syag.g_01447
OG0002752	Syaa.g_02701	Syag.g_00530
OG0002785	Syaa.g_01235	Syag.g_00924
OG0002794	Syaa.g_00484	Syag.g_02490
OG0002850	Syaa.g_00637, Syaa.g_00636	Syag.g_00082
OG0002856	Syaa.g_01417	Syag.g_02166
OG0002857	Syaa.g_01476	Syag.g_01508
OG0002860	Syaa.g_01692	Syag.g_01247
OG0002861	Syaa.g_01865	Syag.g_00926
OG0002935	Syaa.g_00090	Syag.g_02534
OG0002951	Syaa.g_00621	Syag.g_01292
OG0002953	Syaa.g_00580	Syag.g_00098
OG0002954	Syaa.g_00605	Syag.g_01635
OG0002959	Syaa.g_00856	Syag.g_01458
OG0002961	Syaa.g_01027	Syag.g_00192
OG0002965	Syaa.g_01405	Syag.g_01323
OG0002967	Syaa.g_01512	Syag.g_00527, Syag.g_00221
OG0002973	Syaa.g_01745	Syag.g_00143
OG0002978	Syaa.g_02626	Syag.g_01349
OG0003033	Syaa.g_00452	Syag.g_02476
OG0003034	Syaa.g_00460	Syag.g_02504
OG0003102	Syaa.g_00514	Syag.g_02537
OG0003107	Syaa.g_01212	Syag.g_00178
OG0003108	Syaa.g_01240	Syag.g_02170
OG0003109	Syaa.g_01482	Syag.g_01583
OG0003112	Syaa.g_01532	Syag.g_00206
OG0003115	Syaa.g_01572	Syag.g_00248
OG0003116	Syaa.g_01575	Syag.g_01798
OG0003122	Syaa.g_02083	Syag.g_00249
OG0003264	Syaa.g_00612	Syag.g_01631
OG0003265	Syaa.g_00635	Syag.g_00081
OG0003267	Syaa.g_00915	Syag.g_01015
OG0003269	Syaa.g_01215	Syag.g_00937
OG0003270	Syaa.g_01428	Syag.g_00110
OG0003271	Syaa.g_01445	Syag.g_00202
OG0003275	Syaa.g_01642	Syag.g_00400
OG0003405	Syaa.g_00464	Syag.g_02492
OG0003520	Syaa.g_01425	Syag.g_00397
OG0003835	Syaa.g_00616	Syag.g_01627
OG0003836	Syaa.g_00617	Syag.g_01626
OG0003837	Syaa.g_00794	Syag.g_00250
OG0003843	Syaa.g_01422	Syag.g_00627
OG0003851	Syaa.g_01643	Syag.g_01051
OG0003852	Syaa.g_01697	Syag.g_01573
OG0004300	Syaa.g_00373	Syag.g_01574
OG0004311	Syaa.g_01472	Syag.g_00070
OG0004319	Syaa.g_02202	Syag.g_02823
OG0004977	Syaa.g_00219	Syag.g_02552
OG0005751	Syaa.g_01489	Syag.g_00232
