Orthogroup	Syaa	Syan
OG0001961	Syaa.g_01847	Syan.g_02851
OG0001964	Syaa.g_02335	Syan.g_02122
OG0001966	Syaa.g_00292	Syan.g_02055
OG0001967	Syaa.g_00290	Syan.g_02053
OG0001968	Syaa.g_00289	Syan.g_02052
OG0001969	Syaa.g_00224	Syan.g_01989
OG0001970	Syaa.g_02423	Syan.g_02280
OG0001971	Syaa.g_02501	Syan.g_03062
OG0001972	Syaa.g_02567	Syan.g_01532
OG0001974	Syaa.g_02587	Syan.g_00279
OG0001975	Syaa.g_01032	Syan.g_01145
OG0001976	Syaa.g_01034	Syan.g_01143
OG0001979	Syaa.g_00911	Syan.g_00402
OG0001980	Syaa.g_02192	Syan.g_02152
OG0001990	Syaa.g_02721	Syan.g_01660
OG0001993	Syaa.g_01669	Syan.g_00019
OG0001994	Syaa.g_01670	Syan.g_00020
OG0001995	Syaa.g_00925	Syan.g_02683
OG0001996	Syaa.g_00036	Syan.g_01746
OG0001997	Syaa.g_02356	Syan.g_02953
OG0001999	Syaa.g_00675	Syan.g_01453
OG0002000	Syaa.g_02004	Syan.g_01195
OG0002002	Syaa.g_00971	Syan.g_02590
OG0002006	Syaa.g_00858	Syan.g_02104, Syan.g_03107
OG0002007	Syaa.g_00857	Syan.g_00310
OG0002008	Syaa.g_01312	Syan.g_00627
OG0002009	Syaa.g_01114	Syan.g_00726
OG0002010	Syaa.g_01804	Syan.g_02819
OG0002011	Syaa.g_02141	Syan.g_02576
OG0002013	Syaa.g_02151	Syan.g_02930
OG0002014	Syaa.g_00187	Syan.g_01958
OG0002016	Syaa.g_02551	Syan.g_03114
OG0002017	Syaa.g_02656	Syan.g_01624
OG0002019	Syaa.g_01419	Syan.g_01903
OG0002020	Syaa.g_02704	Syan.g_01671
OG0002021	Syaa.g_02703	Syan.g_01673
OG0002022	Syaa.g_02700	Syan.g_01674
OG0002023	Syaa.g_02699	Syan.g_01675
OG0002024	Syaa.g_02692	Syan.g_01667
OG0002025	Syaa.g_00610	Syan.g_01847
OG0002040	Syaa.g_00793	Syan.g_02663
OG0002044	Syaa.g_00842	Syan.g_00652
OG0002047	Syaa.g_02152	Syan.g_02314
OG0002048	Syaa.g_02228	Syan.g_02169
OG0002049	Syaa.g_02325	Syan.g_02128
OG0002050	Syaa.g_00281	Syan.g_02042
OG0002051	Syaa.g_02489	Syan.g_03047
OG0002054	Syaa.g_02691	Syan.g_01668
OG0002055	Syaa.g_02695	Syan.g_01664
OG0002056	Syaa.g_00245	Syan.g_02007
OG0002113	Syaa.g_00040	Syan.g_01741
OG0002115	Syaa.g_00561	Syan.g_01391
OG0002116	Syaa.g_00586	Syan.g_01366
OG0002117	Syaa.g_00784	Syan.g_02673
OG0002118	Syaa.g_01181, Syaa.g_01227	Syan.g_02599
OG0002123	Syaa.g_01241	Syan.g_00321
OG0002124	Syaa.g_00820	Syan.g_00400
OG0002126	Syaa.g_00185	Syan.g_00063
OG0002127	Syaa.g_02440	Syan.g_03001, Syan.g_03002
OG0002127	Syaa.g_02443	Syan.g_02264
OG0002128	Syaa.g_01031	Syan.g_02541
OG0002129	Syaa.g_01787	Syan.g_01329
OG0002130	Syaa.g_00737	Syan.g_01211
OG0002132	Syaa.g_02696	Syan.g_01663
OG0002133	Syaa.g_02694, Syaa.g_02693	Syan.g_01665
OG0002134	Syaa.g_00139	Syan.g_01917
OG0002135	Syaa.g_00520	Syan.g_01437
OG0002136	Syaa.g_00521	Syan.g_01436
OG0002137	Syaa.g_00609	Syan.g_01846
OG0002138	Syaa.g_00913	Syan.g_02671
OG0002139	Syaa.g_00956	Syan.g_02551
OG0002142	Syaa.g_01760	Syan.g_01292
OG0002143	Syaa.g_02144	Syan.g_00538
OG0002144	Syaa.g_02319	Syan.g_01138
OG0002160	Syaa.g_00923	Syan.g_01474
OG0002166	Syaa.g_00917	Syan.g_02512, Syan.g_02676
OG0002168	Syaa.g_00861	Syan.g_03109
OG0002169	Syaa.g_02153	Syan.g_02313
OG0002170	Syaa.g_02186	Syan.g_02148
OG0002173	Syaa.g_02544	Syan.g_03104
OG0002178	Syaa.g_02697	Syan.g_01662
OG0002179	Syaa.g_00158	Syan.g_01939
OG0002180	Syaa.g_00254	Syan.g_02016
OG0002181	Syaa.g_00284	Syan.g_02045
OG0002182	Syaa.g_00302	Syan.g_01370
OG0002183	Syaa.g_00326	Syan.g_02944
OG0002184	Syaa.g_00329	Syan.g_02940
OG0002185	Syaa.g_00336	Syan.g_02924
OG0002186	Syaa.g_00522	Syan.g_01435
OG0002187	Syaa.g_00523	Syan.g_01434
OG0002188	Syaa.g_00558	Syan.g_01394
OG0002189	Syaa.g_00559	Syan.g_01393
OG0002190	Syaa.g_00600	Syan.g_01352
OG0002191	Syaa.g_00699	Syan.g_02391
OG0002192	Syaa.g_00795	Syan.g_02664
OG0002194	Syaa.g_00960	Syan.g_02577
OG0002195	Syaa.g_01099	Syan.g_00736
OG0002196	Syaa.g_01141	Syan.g_00705
OG0002197	Syaa.g_01322	Syan.g_00605
OG0002198	Syaa.g_01613	Syan.g_00793
OG0002199	Syaa.g_01618	Syan.g_00798
OG0002200	Syaa.g_01774	Syan.g_01275
OG0002201	Syaa.g_01880	Syan.g_01017
OG0002202	Syaa.g_01881	Syan.g_01016
OG0002203	Syaa.g_01882	Syan.g_01015
OG0002204	Syaa.g_01899	Syan.g_00959
OG0002205	Syaa.g_01916	Syan.g_00883
OG0002206	Syaa.g_01930	Syan.g_00269, Syan.g_00873
OG0002207	Syaa.g_01940	Syan.g_00863
OG0002208	Syaa.g_02056	Syan.g_02769
OG0002209	Syaa.g_02174	Syan.g_02136
OG0002210	Syaa.g_02220	Syan.g_02161
OG0002211	Syaa.g_02257	Syan.g_02207
OG0002212	Syaa.g_02579	Syan.g_01550
OG0002213	Syaa.g_02583	Syan.g_01554
OG0002214	Syaa.g_02736	Syan.g_01689
OG0002227	Syaa.g_02611	Syan.g_00243
OG0002230	Syaa.g_00690	Syan.g_01836
OG0002230	Syaa.g_00448	Syan.g_01085
OG0002244	Syaa.g_02136	Syan.g_00387
OG0002245	Syaa.g_02142	Syan.g_00536
OG0002247	Syaa.g_01923	Syan.g_00877
OG0002248	Syaa.g_00903	Syan.g_00727
OG0002250	Syaa.g_00325	Syan.g_02945
OG0002251	Syaa.g_00604	Syan.g_01348
OG0002253	Syaa.g_00747	Syan.g_01201
OG0002254	Syaa.g_01282	Syan.g_00346
OG0002255	Syaa.g_01336	Syan.g_00587
OG0002257	Syaa.g_01585	Syan.g_00407
OG0002258	Syaa.g_01900	Syan.g_00958
OG0002259	Syaa.g_01976	Syan.g_01162
OG0002280	Syaa.g_01994	Syan.g_01185
OG0002281	Syaa.g_01915	Syan.g_00885
OG0002285	Syaa.g_01388	Syan.g_00499
OG0002286	Syaa.g_02311	Syan.g_02249
OG0002292	Syaa.g_02517	Syan.g_03073
OG0002296	Syaa.g_01799	Syan.g_02814
OG0002297	Syaa.g_00932	Syan.g_01266
OG0002298	Syaa.g_01340	Syan.g_00582
OG0002299	Syaa.g_01378	Syan.g_00545
OG0002300	Syaa.g_01435	Syan.g_00134
OG0002301	Syaa.g_01648	Syan.g_00426
OG0002302	Syaa.g_02071	Syan.g_02785
OG0002303	Syaa.g_02143	Syan.g_00537
OG0002305	Syaa.g_02385	Syan.g_02979
OG0002306	Syaa.g_02698	Syan.g_00129
OG0002328	Syaa.g_02362	Syan.g_02961
OG0002339	Syaa.g_00169	Syan.g_02261
OG0002343	Syaa.g_00312	Syan.g_02093
OG0002347	Syaa.g_00512	Syan.g_01444
OG0002351	Syaa.g_00225	Syan.g_01990
OG0002352	Syaa.g_00781	Syan.g_00287, Syan.g_02415
OG0002353	Syaa.g_01167	Syan.g_00677
OG0002354	Syaa.g_01356	Syan.g_00566
OG0002355	Syaa.g_01517	Syan.g_00649
OG0002356	Syaa.g_01854	Syan.g_02877
OG0002357	Syaa.g_02659	Syan.g_01388
OG0002385	Syaa.g_02312	Syan.g_02248
OG0002386	Syaa.g_01588, Syaa.g_01589	Syan.g_00790
OG0002396	Syaa.g_02284	Syan.g_02234
OG0002399	Syaa.g_01278, Syaa.g_02641, Syaa.g_01729	Syan.g_01314
OG0002402	Syaa.g_00863	Syan.g_00308
OG0002404	Syaa.g_01255	Syan.g_02089
OG0002405	Syaa.g_01403	Syan.g_00478
OG0002406	Syaa.g_01558	Syan.g_00349
OG0002407	Syaa.g_01567	Syan.g_00784
OG0002408	Syaa.g_01577	Syan.g_00457
OG0002409	Syaa.g_02652	Syan.g_01620
OG0002410	Syaa.g_02729	Syan.g_01681
OG0002416	Syaa.g_01538	Syan.g_00137
OG0002443	Syaa.g_02537	Syan.g_00620
OG0002452	Syaa.g_02707	Syan.g_01655
OG0002458	Syaa.g_02684	Syan.g_00083
OG0002459	Syaa.g_02682	Syan.g_00081
OG0002460	Syaa.g_02681	Syan.g_00080
OG0002466	Syaa.g_00645	Syan.g_01475
OG0002468	Syaa.g_00958	Syan.g_02559
OG0002469	Syaa.g_00980	Syan.g_02597
OG0002470	Syaa.g_01037	Syan.g_00154
OG0002471	Syaa.g_01474	Syan.g_00522
OG0002519	Syaa.g_00155	Syan.g_01934
OG0002520	Syaa.g_00537	Syan.g_01420
OG0002522	Syaa.g_00630	Syan.g_02411
OG0002527	Syaa.g_01484	Syan.g_00439
OG0002528	Syaa.g_01486	Syan.g_00437
OG0002529	Syaa.g_01508	Syan.g_00458
OG0002530	Syaa.g_01541	Syan.g_00894
OG0002531	Syaa.g_01542	Syan.g_00220
OG0002537	Syaa.g_02515	Syan.g_03070
OG0002539	Syaa.g_02606	Syan.g_01579
OG0002540	Syaa.g_02685	Syan.g_00084
OG0002562	Syaa.g_00378, Syaa.g_01741, Syaa.g_01270, Syaa.g_02631	Syan.g_01321
OG0002591	Syaa.g_01536	Syan.g_00132
OG0002597	Syaa.g_01431	Syan.g_01447
OG0002601	Syaa.g_01485	Syan.g_00438
OG0002602	Syaa.g_01528	Syan.g_00417
OG0002603	Syaa.g_01569	Syan.g_00182
OG0002604	Syaa.g_01584	Syan.g_00178
OG0002670	Syaa.g_00504	Syan.g_01495, Syan.g_02450
OG0002675	Syaa.g_02322	Syan.g_00548
OG0002731	Syaa.g_02655	Syan.g_00342
OG0002735	Syaa.g_00147, Syaa.g_00146	Syan.g_00270
OG0002737	Syaa.g_00674	Syan.g_01454
OG0002743	Syaa.g_01383	Syan.g_00251
OG0002744	Syaa.g_01463	Syan.g_00117
OG0002745	Syaa.g_01594	Syan.g_01919
OG0002750	Syaa.g_01972	Syan.g_00266
OG0002751	Syaa.g_01973	Syan.g_00267
OG0002752	Syaa.g_02701	Syan.g_01608
OG0002840	Syaa.g_00379, Syaa.g_01705, Syaa.g_01740, Syaa.g_01271, Syaa.g_02632	Syan.g_01320
OG0002855	Syaa.g_01398	Syan.g_00255
OG0002857	Syaa.g_01476	Syan.g_02744
OG0002951	Syaa.g_00621, Syaa.g_00502	Syan.g_01197
OG0002952	Syaa.g_00503	Syan.g_01496, Syan.g_02449
OG0002965	Syaa.g_01405	Syan.g_01536
OG0003100	Syaa.g_00501, Syaa.g_00620	Syan.g_01198
OG0003258	Syaa.g_00080	Syan.g_01117
OG0003261	Syaa.g_00506	Syan.g_01856, Syan.g_02557
OG0003262	Syaa.g_00515	Syan.g_01086
OG0003833	Syaa.g_00498	Syan.g_00622
OG0003835	Syaa.g_00616	Syan.g_01302
OG0003836	Syaa.g_00617	Syan.g_01301
OG0003861	Syaa.g_02300	Syan.g_02075
OG0004312	Syaa.g_01501	Syan.g_00232
