Orthogroup	Syaa	Syai
OG0001857	Syaa.g_00578	Syai.g_02351
OG0001858	Syaa.g_00606	Syai.g_02309
OG0001859	Syaa.g_02069	Syai.g_00618
OG0001860	Syaa.g_02055	Syai.g_00632
OG0001861	Syaa.g_02044	Syai.g_00645
OG0001862	Syaa.g_02033	Syai.g_00656
OG0001863	Syaa.g_02028	Syai.g_00661
OG0001864	Syaa.g_01969	Syai.g_00718
OG0001865	Syaa.g_01901	Syai.g_00785
OG0001866	Syaa.g_01878	Syai.g_00813
OG0001867	Syaa.g_01681	Syai.g_01048
OG0001868	Syaa.g_00732	Syai.g_02182
OG0001869	Syaa.g_00764	Syai.g_02149
OG0001870	Syaa.g_00773	Syai.g_02141
OG0001871	Syaa.g_00778	Syai.g_02136
OG0001872	Syaa.g_00970	Syai.g_01795
OG0001873	Syaa.g_01023	Syai.g_01752
OG0001874	Syaa.g_01026	Syai.g_01749
OG0001877	Syaa.g_00908	Syai.g_01979
OG0001878	Syaa.g_01310	Syai.g_01446
OG0001879	Syaa.g_01316	Syai.g_01452
OG0001880	Syaa.g_01352	Syai.g_01498
OG0001881	Syaa.g_01354	Syai.g_01501
OG0001882	Syaa.g_01379	Syai.g_01524
OG0001883	Syaa.g_01384	Syai.g_01542
OG0001884	Syaa.g_01393	Syai.g_01551
OG0001885	Syaa.g_01407	Syai.g_01567
OG0001886	Syaa.g_01411	Syai.g_01571
OG0001887	Syaa.g_01103	Syai.g_01277
OG0001888	Syaa.g_01131	Syai.g_01298
OG0001889	Syaa.g_01186	Syai.g_01354
OG0001890	Syaa.g_00825	Syai.g_02060
OG0001891	Syaa.g_00821	Syai.g_02064
OG0001892	Syaa.g_00809	Syai.g_02089
OG0001893	Syaa.g_01654	Syai.g_01074
OG0001894	Syaa.g_01634, Syaa.g_01635	Syai.g_01103
OG0001895	Syaa.g_01756	Syai.g_00986
OG0001896	Syaa.g_00697	Syai.g_02222
OG0001897	Syaa.g_02172	Syai.g_00496
OG0001898	Syaa.g_02188	Syai.g_00463
OG0001899	Syaa.g_02261	Syai.g_00392
OG0001900	Syaa.g_00287	Syai.g_00284
OG0001901	Syaa.g_00286	Syai.g_00283
OG0001902	Syaa.g_00255	Syai.g_00252
OG0001903	Syaa.g_00246	Syai.g_00243
OG0001904	Syaa.g_00173	Syai.g_00175
OG0001905	Syaa.g_00161	Syai.g_00165
OG0001906	Syaa.g_02421	Syai.g_02579
OG0001907	Syaa.g_02441	Syai.g_02597
OG0001908	Syaa.g_02492	Syai.g_02648
OG0001909	Syaa.g_02503	Syai.g_02659
OG0001910	Syaa.g_02555	Syai.g_02698
OG0001912	Syaa.g_02602	Syai.g_02785
OG0001913	Syaa.g_02604	Syai.g_02787
OG0001914	Syaa.g_01033	Syai.g_01739
OG0001915	Syaa.g_02750	Syai.g_02922
OG0001916	Syaa.g_02034	Syai.g_00655
OG0001917	Syaa.g_01296	Syai.g_01432
OG0001918	Syaa.g_01473	Syai.g_01623
OG0001918	Syaa.g_02702	Syai.g_02887
OG0001924	Syaa.g_01671	Syai.g_01058
OG0001925	Syaa.g_01672	Syai.g_01057
OG0001926	Syaa.g_01673	Syai.g_01056
OG0001927	Syaa.g_01674	Syai.g_01055
OG0001928	Syaa.g_01279, Syaa.g_01728, Syaa.g_02644	Syai.g_02810
OG0001928	Syaa.g_01727	Syai.g_01031, Syai.g_01009, Syai.g_01033, Syai.g_02348
OG0001929	Syaa.g_00070	Syai.g_00075
OG0001930	Syaa.g_00633	Syai.g_02290
OG0001931	Syaa.g_00632	Syai.g_02291
OG0001933	Syaa.g_02383	Syai.g_02543
OG0001934	Syaa.g_02368	Syai.g_02531
OG0001935	Syaa.g_00346	Syai.g_02481
OG0001936	Syaa.g_01533	Syai.g_01653
OG0001937	Syaa.g_00591	Syai.g_02329
OG0001939	Syaa.g_00912	Syai.g_01960
OG0001940	Syaa.g_01914	Syai.g_00771
OG0001941	Syaa.g_00727	Syai.g_02187
OG0001943	Syaa.g_01465	Syai.g_01920
OG0001944	Syaa.g_01433	Syai.g_01932
OG0001946	Syaa.g_00907	Syai.g_01980
OG0001947	Syaa.g_00859	Syai.g_02024
OG0001948	Syaa.g_01325	Syai.g_01462
OG0001949	Syaa.g_01344	Syai.g_01483
OG0001950	Syaa.g_01346	Syai.g_01485
OG0001951	Syaa.g_01355	Syai.g_01502
OG0001952	Syaa.g_01380	Syai.g_01525
OG0001953	Syaa.g_01381	Syai.g_01526
OG0001954	Syaa.g_01438	Syai.g_01600
OG0001957	Syaa.g_01649	Syai.g_01079
OG0001958	Syaa.g_01062	Syai.g_01228
OG0001960	Syaa.g_01834, Syaa.g_01836	Syai.g_00870
OG0001961	Syaa.g_01847	Syai.g_00860
OG0001964	Syaa.g_02335	Syai.g_00335
OG0001965	Syaa.g_01602	Syai.g_01131
OG0001966	Syaa.g_00292	Syai.g_00289
OG0001967	Syaa.g_00290	Syai.g_00287
OG0001968	Syaa.g_00289	Syai.g_00286
OG0001969	Syaa.g_00224	Syai.g_00222
OG0001970	Syaa.g_02423	Syai.g_02581
OG0001971	Syaa.g_02501	Syai.g_02657
OG0001972	Syaa.g_02567	Syai.g_02710
OG0001974	Syaa.g_02587	Syai.g_02772
OG0001975	Syaa.g_01032	Syai.g_01740
OG0001976	Syaa.g_01034	Syai.g_01738
OG0001979	Syaa.g_00911	Syai.g_01961
OG0001980	Syaa.g_02192	Syai.g_00459
OG0001990	Syaa.g_02721	Syai.g_02897
OG0001991	Syaa.g_01102	Syai.g_01203
OG0001993	Syaa.g_01669	Syai.g_01060
OG0001994	Syaa.g_01670	Syai.g_01059
OG0001995	Syaa.g_00925	Syai.g_01948
OG0001996	Syaa.g_00036	Syai.g_00036
OG0001997	Syaa.g_02356	Syai.g_02520
OG0002000	Syaa.g_02004	Syai.g_00683
OG0002001	Syaa.g_02453	Syai.g_01964
OG0002002	Syaa.g_00971	Syai.g_01794
OG0002006	Syaa.g_00858	Syai.g_02025
OG0002007	Syaa.g_00857	Syai.g_02026
OG0002008	Syaa.g_01312	Syai.g_01448
OG0002009	Syaa.g_01114	Syai.g_01287
OG0002010	Syaa.g_01804	Syai.g_00912
OG0002011	Syaa.g_02141	Syai.g_00525
OG0002012	Syaa.g_01427	Syai.g_01589
OG0002013	Syaa.g_02151	Syai.g_00515
OG0002014	Syaa.g_00187	Syai.g_00182
OG0002015	Syaa.g_00182	Syai.g_00183, Syai.g_00146
OG0002017	Syaa.g_02656	Syai.g_02832
OG0002020	Syaa.g_02704	Syai.g_02890
OG0002021	Syaa.g_02703	Syai.g_02888
OG0002022	Syaa.g_02700	Syai.g_02885
OG0002023	Syaa.g_02699	Syai.g_02884
OG0002024	Syaa.g_02692	Syai.g_02878
OG0002038	Syaa.g_00779	Syai.g_02134
OG0002044	Syaa.g_00842	Syai.g_02039
OG0002045	Syaa.g_01850	Syai.g_00857
OG0002047	Syaa.g_02152	Syai.g_00514
OG0002048	Syaa.g_02228	Syai.g_00426
OG0002049	Syaa.g_02325	Syai.g_00341
OG0002050	Syaa.g_00281	Syai.g_00278
OG0002051	Syaa.g_02489	Syai.g_02645
OG0002054	Syaa.g_02691	Syai.g_02877
OG0002055	Syaa.g_02695	Syai.g_02880
OG0002056	Syaa.g_00245	Syai.g_00242
OG0002063	Syaa.g_00949	Syai.g_01856, Syai.g_01833
OG0002106	Syaa.g_02085	Syai.g_00555
OG0002107	Syaa.g_01544	Syai.g_01173
OG0002112	Syaa.g_00234, Syaa.g_00233	Syai.g_00231
OG0002113	Syaa.g_00040	Syai.g_00040
OG0002115	Syaa.g_00561	Syai.g_02368
OG0002116	Syaa.g_00586	Syai.g_02334
OG0002117	Syaa.g_00784	Syai.g_02128
OG0002118	Syaa.g_01181	Syai.g_01941
OG0002118	Syaa.g_01227	Syai.g_01784
OG0002119	Syaa.g_02546	Syai.g_02691
OG0002120	Syaa.g_01440	Syai.g_01602
OG0002121	Syaa.g_01513	Syai.g_01194
OG0002123	Syaa.g_01241	Syai.g_01390
OG0002124	Syaa.g_00820	Syai.g_02078
OG0002126	Syaa.g_00185	Syai.g_00147, Syai.g_00187
OG0002127	Syaa.g_02440	Syai.g_02601
OG0002128	Syaa.g_01031	Syai.g_01741
OG0002129	Syaa.g_01787	Syai.g_00940
OG0002130	Syaa.g_00737	Syai.g_02177
OG0002132	Syaa.g_02696	Syai.g_02881
OG0002133	Syaa.g_02694, Syaa.g_02693	Syai.g_02879
OG0002134	Syaa.g_00139	Syai.g_00128
OG0002135	Syaa.g_00520	Syai.g_02407
OG0002136	Syaa.g_00521	Syai.g_02406
OG0002138	Syaa.g_00913	Syai.g_01959
OG0002139	Syaa.g_00956	Syai.g_01827
OG0002140	Syaa.g_01503	Syai.g_01774
OG0002141	Syaa.g_01596	Syai.g_01145
OG0002142	Syaa.g_01760	Syai.g_00981
OG0002143	Syaa.g_02144	Syai.g_00522
OG0002144	Syaa.g_02319	Syai.g_00347
OG0002157	Syaa.g_00232	Syai.g_00230
OG0002158	Syaa.g_00235	Syai.g_00232
OG0002160	Syaa.g_00923	Syai.g_01950
OG0002162	Syaa.g_01921	Syai.g_00763
OG0002168	Syaa.g_00861	Syai.g_02023
OG0002169	Syaa.g_02153	Syai.g_00513
OG0002170	Syaa.g_02186	Syai.g_00482
OG0002171	Syaa.g_00189	Syai.g_00145, Syai.g_00191
OG0002178	Syaa.g_02697	Syai.g_02882
OG0002179	Syaa.g_00158	Syai.g_00162
OG0002180	Syaa.g_00254	Syai.g_00251
OG0002181	Syaa.g_00284	Syai.g_00281
OG0002182	Syaa.g_00302	Syai.g_00299
OG0002183	Syaa.g_00326	Syai.g_02505
OG0002184	Syaa.g_00329	Syai.g_02502
OG0002185	Syaa.g_00336	Syai.g_02492
OG0002186	Syaa.g_00522	Syai.g_02405
OG0002187	Syaa.g_00523	Syai.g_02404
OG0002188	Syaa.g_00558	Syai.g_02371
OG0002189	Syaa.g_00559	Syai.g_02370
OG0002190	Syaa.g_00600	Syai.g_02314
OG0002191	Syaa.g_00699	Syai.g_00850
OG0002192	Syaa.g_00795	Syai.g_02118
OG0002193	Syaa.g_00929	Syai.g_01944, Syai.g_01028
OG0002194	Syaa.g_00960	Syai.g_01821
OG0002196	Syaa.g_01141	Syai.g_01308
OG0002197	Syaa.g_01322	Syai.g_01458
OG0002198	Syaa.g_01613	Syai.g_01124
OG0002199	Syaa.g_01618	Syai.g_01119
OG0002200	Syaa.g_01774	Syai.g_00954
OG0002201	Syaa.g_01880	Syai.g_00811
OG0002202	Syaa.g_01881	Syai.g_00810
OG0002203	Syaa.g_01882	Syai.g_00809
OG0002204	Syaa.g_01899	Syai.g_00787
OG0002205	Syaa.g_01916	Syai.g_00768
OG0002206	Syaa.g_01930	Syai.g_00755
OG0002207	Syaa.g_01940	Syai.g_00745
OG0002208	Syaa.g_02056	Syai.g_00631
OG0002209	Syaa.g_02174	Syai.g_00494
OG0002210	Syaa.g_02220	Syai.g_00433
OG0002211	Syaa.g_02257	Syai.g_00396
OG0002212	Syaa.g_02579	Syai.g_02757
OG0002213	Syaa.g_02583	Syai.g_02764
OG0002214	Syaa.g_02736	Syai.g_02910
OG0002225	Syaa.g_01543	Syai.g_01174
OG0002230	Syaa.g_00690, Syaa.g_00448	Syai.g_00201
OG0002230	Syaa.g_00686	Syai.g_02233
OG0002233	Syaa.g_01209	Syai.g_01382
OG0002234	Syaa.g_01574	Syai.g_01156
OG0002237	Syaa.g_01641	Syai.g_01097
OG0002242	Syaa.g_00188	Syai.g_00190
OG0002244	Syaa.g_02136	Syai.g_01672
OG0002245	Syaa.g_02142	Syai.g_00524
OG0002247	Syaa.g_01923	Syai.g_00761
OG0002248	Syaa.g_00903	Syai.g_01984
OG0002249	Syaa.g_01171, Syaa.g_00374	Syai.g_01012, Syai.g_01003, Syai.g_01002, Syai.g_01013
OG0002250	Syaa.g_00325	Syai.g_02506
OG0002251	Syaa.g_00604	Syai.g_02311
OG0002252	Syaa.g_00680	Syai.g_02249
OG0002253	Syaa.g_00747	Syai.g_02166
OG0002254	Syaa.g_01282	Syai.g_01419
OG0002255	Syaa.g_01336	Syai.g_01475
OG0002256	Syaa.g_01426	Syai.g_01631, Syai.g_01537
OG0002257	Syaa.g_01585	Syai.g_01149
OG0002258	Syaa.g_01900	Syai.g_00786
OG0002259	Syaa.g_01976	Syai.g_00712
OG0002281	Syaa.g_01915	Syai.g_00770, Syai.g_00769
OG0002285	Syaa.g_01388	Syai.g_01546
OG0002286	Syaa.g_02311	Syai.g_02737
OG0002296	Syaa.g_01799	Syai.g_00917
OG0002297	Syaa.g_00932	Syai.g_01942
OG0002298	Syaa.g_01340	Syai.g_01479
OG0002299	Syaa.g_01378	Syai.g_01523
OG0002300	Syaa.g_01435	Syai.g_01597
OG0002301	Syaa.g_01648	Syai.g_01080
OG0002302	Syaa.g_02071	Syai.g_00616
OG0002303	Syaa.g_02143	Syai.g_00523
OG0002304	Syaa.g_02203	Syai.g_00451
OG0002305	Syaa.g_02385	Syai.g_02545
OG0002306	Syaa.g_02698	Syai.g_02883
OG0002328	Syaa.g_02362	Syai.g_02526
OG0002331	Syaa.g_01208	Syai.g_01381
OG0002334	Syaa.g_01766	Syai.g_00962
OG0002336	Syaa.g_01840	Syai.g_00867
OG0002337	Syaa.g_00269	Syai.g_00266
OG0002338	Syaa.g_00184	Syai.g_00181
OG0002339	Syaa.g_00169	Syai.g_00171
OG0002343	Syaa.g_00312	Syai.g_00308
OG0002350	Syaa.g_02190	Syai.g_00461
OG0002351	Syaa.g_00225	Syai.g_00223
OG0002352	Syaa.g_00781	Syai.g_02133
OG0002353	Syaa.g_01167	Syai.g_01351
OG0002355	Syaa.g_01517	Syai.g_01917
OG0002356	Syaa.g_01854	Syai.g_00854
OG0002357	Syaa.g_02659	Syai.g_02837
OG0002385	Syaa.g_02312	Syai.g_02739
OG0002395	Syaa.g_00231	Syai.g_00229
OG0002396	Syaa.g_02284	Syai.g_00369
OG0002399	Syaa.g_01278, Syaa.g_02641, Syaa.g_01729	Syai.g_02812
OG0002400	Syaa.g_00370, Syaa.g_00417	Syai.g_01192
OG0002401	Syaa.g_00782	Syai.g_02132
OG0002403	Syaa.g_00983	Syai.g_01782
OG0002404	Syaa.g_01255	Syai.g_01400
OG0002405	Syaa.g_01403	Syai.g_01560
OG0002406	Syaa.g_01558	Syai.g_01186
OG0002407	Syaa.g_01567	Syai.g_01666, Syai.g_01667
OG0002409	Syaa.g_02652	Syai.g_02829
OG0002410	Syaa.g_02729	Syai.g_01167
OG0002416	Syaa.g_01538	Syai.g_01181
OG0002435	Syaa.g_00696	Syai.g_02221
OG0002452	Syaa.g_02707	Syai.g_02893
OG0002458	Syaa.g_02684	Syai.g_02870
OG0002459	Syaa.g_02682	Syai.g_02868
OG0002460	Syaa.g_02681	Syai.g_02867
OG0002461	Syaa.g_01495	Syai.g_01642
OG0002462	Syaa.g_00426	Syai.g_02430
OG0002463	Syaa.g_00112	Syai.g_01460
OG0002464	Syaa.g_00338	Syai.g_02490
OG0002465	Syaa.g_02320	Syai.g_00346
OG0002465	Syaa.g_00356	Syai.g_02678
OG0002467	Syaa.g_00927	Syai.g_01945, Syai.g_01946
OG0002468	Syaa.g_00958	Syai.g_01824, Syai.g_01823, Syai.g_01825
OG0002469	Syaa.g_00980	Syai.g_01786
OG0002470	Syaa.g_01037	Syai.g_01733
OG0002471	Syaa.g_01474	Syai.g_01625
OG0002472	Syaa.g_01511	Syai.g_01704
OG0002488	Syaa.g_00170	Syai.g_00172
OG0002507	Syaa.g_00939	Syai.g_01683
OG0002520	Syaa.g_00537	Syai.g_02391
OG0002521	Syaa.g_00565	Syai.g_02364
OG0002522	Syaa.g_00630	Syai.g_02294
OG0002523	Syaa.g_00924	Syai.g_01949
OG0002524	Syaa.g_01436	Syai.g_01598
OG0002525	Syaa.g_01444	Syai.g_01607
OG0002526	Syaa.g_01462	Syai.g_01615
OG0002529	Syaa.g_01508	Syai.g_01624
OG0002530	Syaa.g_01541	Syai.g_01176
OG0002531	Syaa.g_01542	Syai.g_01175
OG0002532	Syaa.g_01582	Syai.g_01151
OG0002533	Syaa.g_01956	Syai.g_00729
OG0002534	Syaa.g_02193	Syai.g_00458
OG0002535	Syaa.g_02196	Syai.g_00455
OG0002536	Syaa.g_02214	Syai.g_00440
OG0002537	Syaa.g_02515	Syai.g_02664
OG0002538	Syaa.g_02533	Syai.g_02680
OG0002540	Syaa.g_02685	Syai.g_02871
OG0002578	Syaa.g_01775	Syai.g_00953
OG0002585	Syaa.g_02154, Syaa.g_02391	Syai.g_00512, Syai.g_02551
OG0002591	Syaa.g_01536	Syai.g_01187
OG0002594	Syaa.g_00413	Syai.g_02247
OG0002595	Syaa.g_00926	Syai.g_01947
OG0002597	Syaa.g_01431	Syai.g_01591
OG0002598	Syaa.g_01432	Syai.g_01592
OG0002599	Syaa.g_01450	Syai.g_01614
OG0002600	Syaa.g_01483	Syai.g_01633
OG0002602	Syaa.g_01528	Syai.g_01638
OG0002603	Syaa.g_01569	Syai.g_01160
OG0002604	Syaa.g_01584	Syai.g_01150
OG0002605	Syaa.g_02191	Syai.g_00460
OG0002606	Syaa.g_02686	Syai.g_02872
OG0002653	Syaa.g_02309	Syai.g_02736, Syai.g_02735
OG0002664	Syaa.g_00947	Syai.g_01838
OG0002664	Syaa.g_02638	Syai.g_02462
OG0002671	Syaa.g_00545, Syaa.g_00544	Syai.g_02384
OG0002672	Syaa.g_01038	Syai.g_01732
OG0002673	Syaa.g_01490	Syai.g_01628
OG0002674	Syaa.g_02232	Syai.g_00421
OG0002675	Syaa.g_02322	Syai.g_00344
OG0002708	Syaa.g_00948	Syai.g_01837
OG0002709	Syaa.g_00946	Syai.g_02344
OG0002721	Syaa.g_00813	Syai.g_02086
OG0002732	Syaa.g_00110, Syaa.g_00111	Syai.g_00103
OG0002736	Syaa.g_00513	Syai.g_02415, Syai.g_02414
OG0002738	Syaa.g_01022	Syai.g_01753
OG0002740	Syaa.g_01128, Syaa.g_01988	Syai.g_00847
OG0002741	Syaa.g_01164	Syai.g_01348
OG0002742	Syaa.g_01217	Syai.g_02321, Syai.g_01024
OG0002745	Syaa.g_01594	Syai.g_00557
OG0002746	Syaa.g_01607	Syai.g_01127
OG0002747	Syaa.g_01657	Syai.g_01071
OG0002748	Syaa.g_01877	Syai.g_00814
OG0002752	Syaa.g_02701	Syai.g_02886
OG0002787	Syaa.g_01554	Syai.g_01207
OG0002788	Syaa.g_01553	Syai.g_01208
OG0002789	Syaa.g_01552	Syai.g_01209
OG0002790	Syaa.g_01551	Syai.g_01210
OG0002791	Syaa.g_01550	Syai.g_01211
OG0002792	Syaa.g_01549	Syai.g_01212
OG0002793	Syaa.g_01548	Syai.g_01213
OG0002841	Syaa.g_01231	Syai.g_01007, Syai.g_00599, Syai.g_01017
OG0002843	Syaa.g_01454	Syai.g_01005
OG0002843	Syaa.g_01232	Syai.g_00600, Syai.g_01016
OG0002847	Syaa.g_00391	Syai.g_02451
OG0002848	Syaa.g_00402, Syaa.g_01226, Syaa.g_01222	Syai.g_01673
OG0002850	Syaa.g_00637, Syaa.g_00636	Syai.g_02286
OG0002852	Syaa.g_01110, Syaa.g_01109	Syai.g_01282
OG0002853	Syaa.g_01206	Syai.g_01379
OG0002854	Syaa.g_01219	Syai.g_01021, Syai.g_00571, Syai.g_02319
OG0002856	Syaa.g_01417	Syai.g_01579
OG0002858	Syaa.g_01534	Syai.g_01191
OG0002859	Syaa.g_01545	Syai.g_01172
OG0002860	Syaa.g_01692	Syai.g_02075
OG0002861	Syaa.g_01865	Syai.g_00566, Syai.g_01898
OG0002863	Syaa.g_02208	Syai.g_00446
OG0002892	Syaa.g_01547	Syai.g_01214
OG0002932	Syaa.g_00109	Syai.g_00102
OG0002933	Syaa.g_00108	Syai.g_00101
OG0002943	Syaa.g_00428	Syai.g_02427
OG0002944	Syaa.g_00429	Syai.g_02426
OG0002945	Syaa.g_00430	Syai.g_02425
OG0002946	Syaa.g_00432	Syai.g_02423
OG0002947	Syaa.g_00433	Syai.g_02422
OG0002948	Syaa.g_00434	Syai.g_02420
OG0002949	Syaa.g_00435	Syai.g_02419
OG0002950	Syaa.g_00436	Syai.g_02418
OG0002953	Syaa.g_00580	Syai.g_02349
OG0002954	Syaa.g_00605	Syai.g_02310
OG0002955	Syaa.g_00665	Syai.g_02241
OG0002956	Syaa.g_00683	Syai.g_02242
OG0002957	Syaa.g_00684	Syai.g_02240
OG0002958	Syaa.g_00685	Syai.g_02239
OG0002959	Syaa.g_00856	Syai.g_01604
OG0002960	Syaa.g_00937, Syaa.g_01269	Syai.g_02434
OG0002961	Syaa.g_01027	Syai.g_01747
OG0002962	Syaa.g_01124	Syai.g_01296
OG0002963	Syaa.g_01126	Syai.g_01360
OG0002964	Syaa.g_01205	Syai.g_01378
OG0002965	Syaa.g_01405	Syai.g_01864
OG0002966	Syaa.g_01510	Syai.g_02073
OG0002967	Syaa.g_01512	Syai.g_01705
OG0002968	Syaa.g_01530	Syai.g_01680
OG0002969	Syaa.g_01539	Syai.g_01178
OG0002970	Syaa.g_01540	Syai.g_01177
OG0002971	Syaa.g_01556	Syai.g_01169
OG0002972	Syaa.g_01699	Syai.g_01911, Syai.g_01687
OG0002973	Syaa.g_01745	Syai.g_00559
OG0002974	Syaa.g_01849	Syai.g_00858
OG0002975	Syaa.g_02130	Syai.g_02071
OG0002976	Syaa.g_02134	Syai.g_01195
OG0002977	Syaa.g_02573	Syai.g_02732
OG0002978	Syaa.g_02626	Syai.g_01413
OG0003046	Syaa.g_00319	Syai.g_00316
OG0003093	Syaa.g_00388	Syai.g_02461
OG0003105	Syaa.g_00845	Syai.g_02035
OG0003106	Syaa.g_00933	Syai.g_01935
OG0003107	Syaa.g_01212	Syai.g_01695
OG0003110	Syaa.g_01507	Syai.g_01663
OG0003111	Syaa.g_01527	Syai.g_01651
OG0003112	Syaa.g_01532	Syai.g_01655
OG0003114	Syaa.g_01562	Syai.g_00560
OG0003115	Syaa.g_01572	Syai.g_01158
OG0003118	Syaa.g_01595	Syai.g_01146
OG0003119	Syaa.g_01677	Syai.g_01052
OG0003120	Syaa.g_01870	Syai.g_00554
OG0003121	Syaa.g_01983	Syai.g_00704
OG0003122	Syaa.g_02083	Syai.g_00569
OG0003181	Syaa.g_00394	Syai.g_02603
OG0003203	Syaa.g_01012	Syai.g_02377
OG0003259	Syaa.g_00393	Syai.g_00924, Syai.g_01879
OG0003265	Syaa.g_00635	Syai.g_02287
OG0003268	Syaa.g_00952	Syai.g_01933
OG0003269	Syaa.g_01215	Syai.g_02074
OG0003270	Syaa.g_01428	Syai.g_01562
OG0003271	Syaa.g_01445	Syai.g_01974
OG0003272	Syaa.g_01516	Syai.g_01700
OG0003273	Syaa.g_01535	Syai.g_01188
OG0003274	Syaa.g_01592	Syai.g_01147
OG0003275	Syaa.g_01642	Syai.g_01096
OG0003276	Syaa.g_01710	Syai.g_01206, Syai.g_01670
OG0003277	Syaa.g_01984	Syai.g_00703
OG0003278	Syaa.g_02084	Syai.g_01038
OG0003513	Syaa.g_01173, Syaa.g_00404, Syaa.g_01701, Syaa.g_01708	Syai.g_00477
OG0003516	Syaa.g_00446, Syaa.g_00449	Syai.g_00139
OG0003517	Syaa.g_00873	Syai.g_02012
OG0003518	Syaa.g_01115	Syai.g_02246
OG0003519	Syaa.g_01415	Syai.g_01605
OG0003520	Syaa.g_01425	Syai.g_01647
OG0003521	Syaa.g_01471	Syai.g_02316
OG0003523	Syaa.g_01509	Syai.g_01656
OG0003524	Syaa.g_01522	Syai.g_01665
OG0003529	Syaa.g_02628	Syai.g_01938, Syai.g_01904
OG0003839	Syaa.g_00954	Syai.g_01830
OG0003841	Syaa.g_01224	Syai.g_01927
OG0003842	Syaa.g_01230	Syai.g_01866, Syai.g_01849, Syai.g_00469, Syai.g_00591
OG0003846	Syaa.g_01478	Syai.g_01627
OG0003847	Syaa.g_01493	Syai.g_01643
OG0003848	Syaa.g_01496	Syai.g_00994
OG0003849	Syaa.g_01537	Syai.g_01184
OG0003850	Syaa.g_01566	Syai.g_01164
OG0003851	Syaa.g_01643	Syai.g_01095
OG0003852	Syaa.g_01697	Syai.g_01937
OG0003854	Syaa.g_01822	Syai.g_00919
OG0003855	Syaa.g_01869	Syai.g_01954
OG0003857	Syaa.g_01962	Syai.g_00723
OG0003858	Syaa.g_02125, Syaa.g_02139, Syaa.g_02126	Syai.g_01528
OG0003862	Syaa.g_02305	Syai.g_01649
OG0004283	Syaa.g_01738	Syai.g_00868
OG0004310	Syaa.g_01249	Syai.g_01398
OG0004311	Syaa.g_01472	Syai.g_01918
OG0004313	Syaa.g_01515	Syai.g_01748
OG0004314	Syaa.g_01546	Syai.g_01215
OG0004317	Syaa.g_02082	Syai.g_01416
OG0004318	Syaa.g_02198	Syai.g_00454
OG0004320	Syaa.g_02629	Syai.g_01636
OG0004978	Syaa.g_00406, Syaa.g_00414	Syai.g_00586
OG0004983	Syaa.g_01035	Syai.g_01736
OG0004985	Syaa.g_01130	Syai.g_01922
OG0004986	Syaa.g_01233	Syai.g_00602, Syai.g_01015
OG0004988	Syaa.g_02087	Syai.g_01924
OG0005734	Syaa.g_00376	Syai.g_02811
OG0005743	Syaa.g_01050	Syai.g_00152
OG0005748	Syaa.g_01451	Syai.g_01010
OG0005749	Syaa.g_01456	Syai.g_01006
OG0005756	Syaa.g_02121	Syai.g_01527
