Orthogroup	Prar	Prac
OG0002324	Prar.g_00716	Prac.g_00280
OG0002326	Prar.g_01176	Prac.g_00895
OG0002327	Prar.g_00721	Prac.g_00284
OG0002361	Prar.g_00403	Prac.g_01191
OG0002364	Prar.g_01674	Prac.g_01485
OG0002365	Prar.g_00471	Prac.g_01124
OG0002367	Prar.g_00989	Prac.g_00141
OG0002370	Prar.g_00826	Prac.g_00390
OG0002376	Prar.g_00735	Prac.g_00298
OG0002377	Prar.g_01168	Prac.g_00888
OG0002378	Prar.g_01299	Prac.g_01021
OG0002379	Prar.g_00587	Prac.g_01899
OG0002414	Prar.g_01312	Prac.g_01034
OG0002421	Prar.g_00857	Prac.g_00271
OG0002423	Prar.g_01178	Prac.g_00897
OG0002424	Prar.g_00728	Prac.g_00291
OG0002425	Prar.g_00379	Prac.g_00451
OG0002426	Prar.g_00384	Prac.g_00456
OG0002427	Prar.g_01177	Prac.g_00896
OG0002428	Prar.g_00456	Prac.g_01139
OG0002478	Prar.g_00474	Prac.g_01121
OG0002480	Prar.g_00863	Prac.g_00265
OG0002482	Prar.g_00450	Prac.g_01145
OG0002484	Prar.g_00470	Prac.g_01125
OG0002485	Prar.g_00466	Prac.g_01129
OG0002488	Prar.g_00377	Prac.g_00449
OG0002489	Prar.g_00465	Prac.g_01130
OG0002554	Prar.g_01632	Prac.g_01527
OG0002556	Prar.g_00364	Prac.g_00436
OG0002557	Prar.g_00365	Prac.g_00437
OG0002558	Prar.g_00366	Prac.g_00438
OG0002560	Prar.g_00457	Prac.g_01138
OG0002561	Prar.g_00561	Prac.g_01874
OG0002617	Prar.g_00421	Prac.g_01173
OG0002620	Prar.g_00453	Prac.g_01142
OG0002621	Prar.g_01162	Prac.g_00882
OG0002623	Prar.g_00717	Prac.g_00281
OG0002624	Prar.g_00430	Prac.g_01164
OG0002625	Prar.g_00442	Prac.g_01152
OG0002627	Prar.g_00374	Prac.g_00446
OG0002628	Prar.g_01538	Prac.g_00663
OG0002688	Prar.g_01974	Prac.g_01961
OG0002690	Prar.g_01975	Prac.g_01960
OG0002694	Prar.g_00745	Prac.g_00309
OG0002695	Prar.g_00378	Prac.g_00450
OG0002696	Prar.g_01165	Prac.g_00885
OG0002696	Prar.g_01565	Prac.g_01594
OG0002697	Prar.g_01791	Prac.g_01369
OG0002698	Prar.g_01578	Prac.g_01581
OG0002771	Prar.g_00858	Prac.g_00270
OG0002777	Prar.g_01005	Prac.g_01957
OG0002779	Prar.g_00961	Prac.g_00169
OG0002780	Prar.g_01559	Prac.g_00635
OG0002780	Prar.g_01563	Prac.g_01596
OG0002781	Prar.g_01163	Prac.g_00883
OG0002781	Prar.g_01566	Prac.g_01593
OG0002782	Prar.g_00473	Prac.g_01122
OG0002783	Prar.g_01588	Prac.g_01571
OG0002891	Prar.g_01564	Prac.g_01595
OG0002895	Prar.g_00938	Prac.g_00659, Prac.g_00192
OG0002896	Prar.g_00878	Prac.g_00250
OG0002897	Prar.g_00855	Prac.g_00273
OG0002898	Prar.g_01009	Prac.g_00566
OG0002900	Prar.g_01639	Prac.g_01520
OG0003020	Prar.g_01743	Prac.g_01417
OG0003024	Prar.g_00873	Prac.g_00255
OG0003025	Prar.g_00859	Prac.g_00269
OG0003026	Prar.g_00856	Prac.g_00272
OG0003027	Prar.g_00848	Prac.g_00465
OG0003029	Prar.g_01191	Prac.g_00910
OG0003030	Prar.g_00458	Prac.g_01137
OG0003168	Prar.g_00936	Prac.g_00657, Prac.g_00194
OG0003169	Prar.g_01157	Prac.g_00877
OG0003170	Prar.g_01186	Prac.g_00905
OG0003171	Prar.g_00464	Prac.g_01131
OG0003172	Prar.g_00459	Prac.g_01136
OG0003173	Prar.g_01843	Prac.g_01317
OG0003174	Prar.g_01594	Prac.g_01565
OG0003175	Prar.g_01570	Prac.g_01589
OG0003176	Prar.g_01076	Prac.g_01907
OG0003177	Prar.g_01972	Prac.g_01963
OG0003341	Prar.g_00731	Prac.g_00294
OG0003343	Prar.g_01640	Prac.g_01519
OG0003348	Prar.g_00373	Prac.g_00445
OG0003351	Prar.g_00881	Prac.g_00247
OG0003352	Prar.g_00862	Prac.g_00266
OG0003353	Prar.g_00844	Prac.g_00461
OG0003354	Prar.g_01092	Prac.g_00498
OG0003355	Prar.g_01555	Prac.g_00639
OG0003356	Prar.g_01554	Prac.g_00640
OG0003357	Prar.g_01156	Prac.g_00876
OG0003358	Prar.g_01175	Prac.g_00894
OG0003359	Prar.g_01195	Prac.g_00914
OG0003360	Prar.g_00391	Prac.g_01203
OG0003361	Prar.g_01596	Prac.g_01563
OG0003362	Prar.g_01595	Prac.g_01564
OG0003363	Prar.g_01592	Prac.g_01567
OG0003364	Prar.g_01591	Prac.g_01568
OG0003365	Prar.g_01590	Prac.g_01569
OG0003366	Prar.g_01589	Prac.g_01570
OG0003367	Prar.g_01568	Prac.g_01591
OG0003633	Prar.g_01164	Prac.g_00884
OG0003634	Prar.g_01200	Prac.g_00922
OG0003640	Prar.g_00882	Prac.g_00246
OG0003641	Prar.g_00876	Prac.g_00252
OG0003642	Prar.g_00358	Prac.g_00430
OG0003643	Prar.g_00385	Prac.g_00457
OG0003644	Prar.g_00386	Prac.g_00458
OG0003645	Prar.g_00388	Prac.g_00460
OG0003646	Prar.g_01557	Prac.g_00637
OG0003647	Prar.g_01171	Prac.g_00891
OG0003648	Prar.g_01184	Prac.g_00903
OG0003649	Prar.g_01580	Prac.g_01579
OG0003650	Prar.g_01579	Prac.g_01580
OG0003651	Prar.g_01577	Prac.g_01582
OG0003652	Prar.g_00558	Prac.g_01871
OG0003653	Prar.g_00584	Prac.g_01896
OG0003654	Prar.g_00586	Prac.g_01898
OG0003655	Prar.g_00590	Prac.g_01902
OG0004025	Prar.g_00885	Prac.g_00243
OG0004026	Prar.g_00884	Prac.g_00244
OG0004027	Prar.g_00883	Prac.g_00245
OG0004028	Prar.g_00875	Prac.g_00253
OG0004029	Prar.g_00874	Prac.g_00254
OG0004030	Prar.g_00865	Prac.g_00263
OG0004031	Prar.g_00360	Prac.g_00432
OG0004032	Prar.g_00382	Prac.g_00454
OG0004033	Prar.g_00383	Prac.g_00455
OG0004034	Prar.g_00387	Prac.g_00459
OG0004035	Prar.g_00846	Prac.g_00463
OG0004036	Prar.g_00847	Prac.g_00464
OG0004037	Prar.g_00849	Prac.g_00466
OG0004038	Prar.g_00851	Prac.g_00468
OG0004039	Prar.g_00852	Prac.g_00469
OG0004040	Prar.g_01537	Prac.g_00664
OG0004526	Prar.g_00939	Prac.g_00191
OG0004527	Prar.g_00935	Prac.g_00195
OG0004528	Prar.g_00933	Prac.g_00197
OG0004529	Prar.g_00877	Prac.g_00251
OG0004530	Prar.g_00726	Prac.g_00289
OG0004531	Prar.g_00359	Prac.g_00431
OG0004532	Prar.g_00361	Prac.g_00433
OG0004533	Prar.g_00367	Prac.g_00439
OG0004534	Prar.g_00369	Prac.g_00441
OG0004535	Prar.g_00370	Prac.g_00442
OG0004536	Prar.g_00371	Prac.g_00443
OG0004537	Prar.g_00850	Prac.g_00467
OG0004538	Prar.g_01008	Prac.g_00567
OG0004540	Prar.g_01182	Prac.g_00901
OG0004541	Prar.g_01183	Prac.g_00902
OG0004542	Prar.g_00390	Prac.g_01204
OG0004543	Prar.g_01593	Prac.g_01566
OG0004544	Prar.g_01587	Prac.g_01572
OG0004545	Prar.g_01586	Prac.g_01573
OG0004546	Prar.g_01585	Prac.g_01574
OG0004547	Prar.g_01584	Prac.g_01575
OG0004548	Prar.g_00389	Prac.g_01599
OG0004549	Prar.g_00184	Prac.g_01787
OG0004550	Prar.g_00575	Prac.g_01887
OG0004551	Prar.g_00585	Prac.g_01897
OG0004552	Prar.g_00588	Prac.g_01900
OG0005376	Prar.g_01581	Prac.g_01578
