Orthogroup	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn	Syaa	Syab	Syac	Syad	Syae	Syaf	Syag	Syah	Syai	Syaj	Syak	Syal	Syam	Syan	Syao	Syap	Syaq	Syar	Syas	Syat
OG0010269																																																								Syap.g_00721				
OG0010270																																																								Syap.g_00723				
OG0010271																																																								Syap.g_00724				
OG0010272																																																								Syap.g_00738				
OG0010273																																																								Syap.g_00739				
OG0010274																																																								Syap.g_00740				
OG0010275																																																								Syap.g_00743				
OG0010276																																																								Syap.g_00744				
OG0010277																																																								Syap.g_00745				
OG0010278																																																								Syap.g_00749				
OG0010279																																																								Syap.g_00760				
OG0010280																																																								Syap.g_00762				
OG0010281																																																								Syap.g_00763				
OG0010282																																																								Syap.g_00779				
OG0010283																																																								Syap.g_00784				
OG0010284																																																								Syap.g_00792				
OG0010285																																																								Syap.g_00793				
OG0010286																																																								Syap.g_00805				
OG0010287																																																								Syap.g_00807				
OG0010288																																																								Syap.g_00809				
OG0010289																																																								Syap.g_00812				
OG0010290																																																								Syap.g_00814				
OG0010291																																																								Syap.g_00815				
OG0010292																																																								Syap.g_00820				
OG0010293																																																								Syap.g_00843				
OG0010294																																																								Syap.g_00844				
OG0010295																																																								Syap.g_00846				
OG0010296																																																								Syap.g_00859				
OG0010297																																																								Syap.g_00860				
OG0010298																																																								Syap.g_00864				
OG0010299																																																								Syap.g_00865				
OG0010300																																																								Syap.g_00867				
OG0010301																																																								Syap.g_00869				
OG0010302																																																								Syap.g_00871				
OG0010303																																																								Syap.g_00874				
OG0010304																																																								Syap.g_00879				
OG0010305																																																								Syap.g_00881				
OG0010306																																																								Syap.g_00883				
OG0010307																																																								Syap.g_00913				
OG0010308																																																								Syap.g_00925				
OG0010309																																																								Syap.g_00939				
OG0010310																																																								Syap.g_00971				
OG0010311																																																								Syap.g_00984				
OG0010312																																																								Syap.g_00999				
OG0010313																																																								Syap.g_01005				
OG0010314																																																								Syap.g_01013				
OG0010315																																																								Syap.g_01017				
OG0010316																																																								Syap.g_01018				
OG0010317																																																								Syap.g_01025				
OG0010318																																																								Syap.g_01037				
OG0010319																																																								Syap.g_01038				
OG0010320																																																								Syap.g_01041				
OG0010321																																																								Syap.g_01043				
OG0010322																																																								Syap.g_01045				
OG0010323																																																								Syap.g_01048				
OG0010324																																																								Syap.g_01050				
OG0010325																																																								Syap.g_01053				
OG0010326																																																								Syap.g_01066				
OG0010327																																																								Syap.g_01067				
OG0010328																																																								Syap.g_01072				
OG0010329																																																								Syap.g_01084				
OG0010330																																																								Syap.g_01095				
OG0010331																																																								Syap.g_01097				
OG0010332																																																								Syap.g_01098				
OG0010333																																																								Syap.g_01105				
OG0010334																																																								Syap.g_01112				
OG0010335																																																								Syap.g_01144				
OG0010336																																																								Syap.g_01155				
OG0010337																																																								Syap.g_01156				
OG0010338																																																								Syap.g_01158				
OG0010339																																																								Syap.g_01173				
OG0010340																																																								Syap.g_01174				
OG0010341																																																								Syap.g_01175				
OG0010342																																																								Syap.g_01176				
OG0010343																																																								Syap.g_01183				
OG0010344																																																								Syap.g_01188				
OG0010345																																																								Syap.g_01203				
OG0010346																																																								Syap.g_01221				
OG0010347																																																								Syap.g_01232				
OG0010348																																																								Syap.g_01240				
OG0010349																																																								Syap.g_01244				
OG0010350																																																								Syap.g_01247				
OG0010351																																																								Syap.g_01254				
OG0010352																																																								Syap.g_01261				
OG0010353																																																								Syap.g_01266				
OG0010354																																																								Syap.g_01267				
OG0010355																																																								Syap.g_01268				
OG0010356																																																								Syap.g_01272				
OG0010357																																																								Syap.g_01274				
OG0010358																																																								Syap.g_01275				
OG0010359																																																								Syap.g_01277				
OG0010360																																																								Syap.g_01284				
OG0010361																																																								Syap.g_01298				
OG0010362																																																								Syap.g_01299				
OG0010363																																																								Syap.g_01308				
OG0010364																																																								Syap.g_01310				
OG0010365																																																								Syap.g_01311				
OG0010366																																																								Syap.g_01319				
OG0010367																																																								Syap.g_01320				
OG0010368																																																								Syap.g_01321				
OG0010369																																																								Syap.g_01323				
OG0010370																																																								Syap.g_01324				
OG0010371																																																								Syap.g_01339				
OG0010372																																																								Syap.g_01345				
OG0010373																																																								Syap.g_01348				
OG0010374																																																								Syap.g_01351				
OG0010375																																																								Syap.g_01371				
OG0010376																																																								Syap.g_01379				
OG0010377																																																								Syap.g_01405				
OG0010378																																																								Syap.g_01408				
OG0010379																																																								Syap.g_01409				
OG0010380																																																								Syap.g_01414				
OG0010381																																																								Syap.g_01415				
OG0010382																																																								Syap.g_01428				
OG0010383																																																								Syap.g_01429				
OG0010384																																																								Syap.g_01436				
OG0010385																																																								Syap.g_01438				
OG0010386																																																								Syap.g_01444				
OG0010387																																																								Syap.g_01446				
OG0010388																																																								Syap.g_01459				
OG0010389																																																								Syap.g_01460				
OG0010390																																																								Syap.g_01461				
OG0010391																																																								Syap.g_01465				
OG0010392																																																								Syap.g_01466				
OG0010393																																																								Syap.g_01469				
OG0010394																																																								Syap.g_01477				
OG0010395																																																								Syap.g_01490				
OG0010396																																																								Syap.g_01512				
OG0010397																																																								Syap.g_01514				
OG0010398																																																								Syap.g_01531				
OG0010399																																																								Syap.g_01534				
OG0010400																																																								Syap.g_01535				
OG0010401																																																								Syap.g_01558				
OG0010402																																																								Syap.g_01563				
OG0010403																																																								Syap.g_01567				
OG0010404																																																								Syap.g_01570				
OG0010405																																																								Syap.g_01571				
OG0010406																																																								Syap.g_01598				
OG0010407																																																								Syap.g_01600				
OG0010408																																																								Syap.g_01606				
OG0010409																																																								Syap.g_01617				
OG0010410																																																								Syap.g_01626				
OG0010411																																																								Syap.g_01644				
OG0010412																																																								Syap.g_01653				
OG0010413																																																								Syap.g_01664				
OG0010414																																																								Syap.g_01683				
OG0010415																																																								Syap.g_01705				
OG0010416																																																								Syap.g_01706				
OG0010417																																																								Syap.g_01713				
OG0010418																																																								Syap.g_01714				
OG0010419																																																								Syap.g_01715				
OG0010420																																																								Syap.g_01716				
OG0010421																																																								Syap.g_01723				
OG0010422																																																								Syap.g_01732				
OG0010423																																																								Syap.g_01745				
OG0010424																																																								Syap.g_01758				
OG0010425																																																								Syap.g_01762				
OG0010426																																																								Syap.g_01763				
OG0010427																																																								Syap.g_01765				
OG0010428																																																								Syap.g_01776				
OG0010429																																																								Syap.g_01785				
OG0010430																																																								Syap.g_01799				
OG0010431																																																								Syap.g_01800				
OG0010432																																																								Syap.g_01802				
OG0010433																																																								Syap.g_01804				
OG0010434																																																								Syap.g_01810				
OG0010435																																																								Syap.g_01822				
OG0010436																																																								Syap.g_01827				
OG0010437																																																								Syap.g_01842				
OG0010438																																																								Syap.g_01856				
OG0010439																																																								Syap.g_01858				
OG0010440																																																								Syap.g_01890				
OG0010441																																																								Syap.g_01898				
OG0010442																																																								Syap.g_01899				
OG0010443																																																								Syap.g_01917				
OG0010444																																																								Syap.g_01919				
OG0010445																																																								Syap.g_01923				
OG0010446																																																								Syap.g_01934				
OG0010447																																																								Syap.g_01939				
OG0010448																																																								Syap.g_01940				
OG0010449																																																								Syap.g_01952				
OG0010450																																																								Syap.g_01955				
OG0010451																																																								Syap.g_01960				
OG0010452																																																								Syap.g_01990				
OG0010453																																																								Syap.g_01994				
OG0010454																																																								Syap.g_01999				
OG0010455																																																								Syap.g_02021				
OG0010456																																																								Syap.g_02028				
OG0010457																																																								Syap.g_02030				
OG0010458																																																								Syap.g_02031				
OG0010459																																																								Syap.g_02058				
OG0010460																																																								Syap.g_02065				
OG0010461																																																								Syap.g_02071				
OG0010462																																																								Syap.g_02084				
OG0010463																																																								Syap.g_02089				
OG0010464																																																								Syap.g_02096				
OG0010465																																																								Syap.g_02098				
OG0010466																																																								Syap.g_02108				
OG0010467																																																								Syap.g_02138				
OG0010468																																																								Syap.g_02142				
OG0010469																																																								Syap.g_02143				
OG0010470																																																								Syap.g_02155				
OG0010471																																																								Syap.g_02156				
OG0010472																																																								Syap.g_02160				
OG0010473																																																								Syap.g_02184				
OG0010474																																																								Syap.g_02197				
OG0010475																																																								Syap.g_02232				
OG0010476																																																								Syap.g_02239				
OG0010477																																																								Syap.g_02245				
OG0010478																																																								Syap.g_02249				
OG0010479																																																								Syap.g_02257				
OG0010480																																																								Syap.g_02260				
OG0010481																																																								Syap.g_02276				
OG0010482																																																								Syap.g_02278				
OG0010483																																																								Syap.g_02290				
OG0010484																																																								Syap.g_02293				
OG0010485																																																								Syap.g_02296				
OG0010486																																																								Syap.g_02304				
OG0010487																																																								Syap.g_02328				
OG0010488																																																								Syap.g_02351				
OG0010489																																																								Syap.g_02367				
OG0010490																																																								Syap.g_02375				
OG0010491																																																								Syap.g_02380				
OG0010492																																																								Syap.g_02381				
OG0010493																																																								Syap.g_02382				
OG0010494																																																								Syap.g_02384				
OG0010495																																																								Syap.g_02390				
OG0010496																																																								Syap.g_02392				
OG0010497																																																								Syap.g_02393				
OG0010498																																																								Syap.g_02395				
OG0010499																																																								Syap.g_02403				
OG0010500																																																								Syap.g_02408				
OG0010501																																																								Syap.g_02413				
OG0010502																																																								Syap.g_02416				
OG0010503																																																								Syap.g_02417				
OG0010504																																																								Syap.g_02418				
OG0010505																																																								Syap.g_02419				
OG0010506																																																								Syap.g_02420				
OG0010507																																																								Syap.g_02421				
OG0010508																																																								Syap.g_02451				
OG0010509																																																								Syap.g_02498				
OG0010510																																																								Syap.g_02513				
OG0010511																																																								Syap.g_02518				
OG0010512																																																								Syap.g_02528				
OG0010513																																																								Syap.g_02530				
OG0010514																																																								Syap.g_02539				
OG0010515																																																								Syap.g_02546				
OG0010516																																																								Syap.g_02560				
OG0010517																																																								Syap.g_02561				
OG0010518																																																								Syap.g_02562				
OG0010519																																																								Syap.g_02563				
OG0010520																																																								Syap.g_02564				
OG0010521																																																								Syap.g_02567				
OG0010522																																																								Syap.g_02568				
OG0010523																																																								Syap.g_02569				
OG0010524																																																								Syap.g_02574				
OG0010525																																																								Syap.g_02583				
OG0010526																																																								Syap.g_02586				
OG0010527																																																								Syap.g_02587				
OG0010528																																																								Syap.g_02589				
OG0010529																																																								Syap.g_02595				
OG0010530																																																								Syap.g_02598				
OG0010531																																																								Syap.g_02599				
OG0010532																																																								Syap.g_02600				
OG0010533																																																								Syap.g_02610				
OG0010534																																																								Syap.g_02619				
OG0010535																																																								Syap.g_02621				
OG0010536																																																								Syap.g_02625				
OG0010537																																																								Syap.g_02639				
OG0010538																																																								Syap.g_02656				
OG0010539																																																								Syap.g_02672				
OG0010540																																																								Syap.g_02681				
OG0010541																																																								Syap.g_02683				
OG0010542																																																								Syap.g_02705				
OG0010543																																																								Syap.g_02712				
OG0010544																																																								Syap.g_02727				
OG0010545																																																								Syap.g_02728				
OG0010546																																																								Syap.g_02733				
OG0010547																																																								Syap.g_02740				
OG0010548																																																								Syap.g_02741				
OG0010549																																																								Syap.g_02743				
OG0010550																																																								Syap.g_02746				
OG0010551																																																								Syap.g_02754				
OG0010552																																																								Syap.g_02773				
OG0010553																																																								Syap.g_02779				
OG0010554																																																								Syap.g_02787				
OG0010555																																																								Syap.g_02788				
OG0010556																																																								Syap.g_02790				
OG0010557																																																								Syap.g_02791				
OG0010558																																																									Syaq.g_00004			
OG0010559																																																									Syaq.g_00085			
OG0010560																																																									Syaq.g_00087			
OG0010561																																																									Syaq.g_00119			
OG0010562																																																									Syaq.g_00132			
OG0010563																																																									Syaq.g_00184			
OG0010564																																																									Syaq.g_00268			
OG0010565																																																									Syaq.g_00273			
OG0010566																																																									Syaq.g_00274			
OG0010567																																																									Syaq.g_00277			
OG0010568																																																									Syaq.g_00315			
OG0010569																																																									Syaq.g_00465			
OG0010570																																																									Syaq.g_00473			
OG0010571																																																									Syaq.g_00478			
OG0010572																																																									Syaq.g_00530			
OG0010573																																																									Syaq.g_00584			
OG0010574																																																									Syaq.g_00795			
OG0010575																																																									Syaq.g_00803			
OG0010576																																																									Syaq.g_00805			
OG0010577																																																									Syaq.g_00806			
OG0010578																																																									Syaq.g_00807			
OG0010579																																																									Syaq.g_00808			
OG0010580																																																									Syaq.g_00815			
OG0010581																																																									Syaq.g_00816			
OG0010582																																																									Syaq.g_00819			
OG0010583																																																									Syaq.g_00820			
OG0010584																																																									Syaq.g_00821			
OG0010585																																																									Syaq.g_00823			
OG0010586																																																									Syaq.g_00824			
OG0010587																																																									Syaq.g_00828			
OG0010588																																																									Syaq.g_00831			
OG0010589																																																									Syaq.g_00837			
OG0010590																																																									Syaq.g_00838			
OG0010591																																																									Syaq.g_00897			
OG0010592																																																									Syaq.g_00911			
OG0010593																																																									Syaq.g_00912			
OG0010594																																																									Syaq.g_00914			
OG0010595																																																									Syaq.g_00915			
OG0010596																																																									Syaq.g_00917			
OG0010597																																																									Syaq.g_00926			
OG0010598																																																									Syaq.g_00930			
OG0010599																																																									Syaq.g_00939			
OG0010600																																																									Syaq.g_00940			
OG0010601																																																									Syaq.g_01037			
OG0010602																																																									Syaq.g_01072			
OG0010603																																																									Syaq.g_01073			
OG0010604																																																									Syaq.g_01076			
OG0010605																																																									Syaq.g_01090			
OG0010606																																																									Syaq.g_01159			
OG0010607																																																									Syaq.g_01243			
OG0010608																																																									Syaq.g_01288			
OG0010609																																																									Syaq.g_01348			
OG0010610																																																									Syaq.g_01349			
OG0010611																																																									Syaq.g_01351			
OG0010612																																																									Syaq.g_01574			
OG0010613																																																									Syaq.g_01669			
OG0010614																																																									Syaq.g_01740			
OG0010615																																																									Syaq.g_01865			
OG0010616																																																									Syaq.g_01879			
OG0010617																																																									Syaq.g_01880			
OG0010618																																																									Syaq.g_01898			
OG0010619																																																									Syaq.g_01910			
OG0010620																																																									Syaq.g_02054			
OG0010621																																																									Syaq.g_02146			
OG0010622																																																									Syaq.g_02181			
OG0010623																																																									Syaq.g_02184			
OG0010624																																																									Syaq.g_02185			
OG0010625																																																									Syaq.g_02186			
OG0010626																																																									Syaq.g_02200			
OG0010627																																																									Syaq.g_02201			
OG0010628																																																									Syaq.g_02202			
OG0010629																																																									Syaq.g_02206			
OG0010630																																																									Syaq.g_02207			
OG0010631																																																									Syaq.g_02210			
OG0010632																																																									Syaq.g_02217			
OG0010633																																																									Syaq.g_02223			
OG0010634																																																									Syaq.g_02230			
OG0010635																																																									Syaq.g_02299			
OG0010636																																																									Syaq.g_02313			
OG0010637																																																									Syaq.g_02408			
OG0010638																																																									Syaq.g_02538			
OG0010639																																																									Syaq.g_02546			
OG0010640																																																									Syaq.g_02564			
OG0010641																																																									Syaq.g_02578			
OG0010642																																																									Syaq.g_02608			
OG0010643																																																									Syaq.g_02624			
OG0010644																																																									Syaq.g_02626			
OG0010645																																																									Syaq.g_02637			
OG0010646																																																									Syaq.g_02638			
OG0010647																																																									Syaq.g_02639			
OG0010648																																																									Syaq.g_02640			
OG0010649																																																									Syaq.g_02667			
OG0010650																																																									Syaq.g_02707			
OG0010651																																																									Syaq.g_02708			
OG0010652																																																									Syaq.g_02720			
OG0010653																																																									Syaq.g_02721			
OG0010654																																																									Syaq.g_02722			
OG0010655																																																									Syaq.g_02723			
OG0010656																																																									Syaq.g_02724			
OG0010657																																																									Syaq.g_02725			
OG0010658																																																									Syaq.g_02726			
OG0010659																																																									Syaq.g_02727			
OG0010660																																																									Syaq.g_02728			
OG0010661																																																									Syaq.g_02736			
OG0010662																																																									Syaq.g_02738			
OG0010663																																																										Syar.g_00003		
OG0010664																																																										Syar.g_00018		
OG0010665																																																										Syar.g_00022		
OG0010666																																																										Syar.g_00025		
OG0010667																																																										Syar.g_00040		
OG0010668																																																										Syar.g_00126		
OG0010669																																																										Syar.g_00147		
OG0010670																																																										Syar.g_00174		
OG0010671																																																										Syar.g_00175		
OG0010672																																																										Syar.g_00189		
OG0010673																																																										Syar.g_00253		
OG0010674																																																										Syar.g_00254		
OG0010675																																																										Syar.g_00255		
OG0010676																																																										Syar.g_00268		
OG0010677																																																										Syar.g_00272		
OG0010678																																																										Syar.g_00274		
OG0010679																																																										Syar.g_00291		
OG0010680																																																										Syar.g_00292		
OG0010681																																																										Syar.g_00293		
OG0010682																																																										Syar.g_00294		
OG0010683																																																										Syar.g_00298		
OG0010684																																																										Syar.g_00303		
OG0010685																																																										Syar.g_00305		
OG0010686																																																										Syar.g_00307		
OG0010687																																																										Syar.g_00318		
OG0010688																																																										Syar.g_00321		
OG0010689																																																										Syar.g_00340		
OG0010690																																																										Syar.g_00341		
OG0010691																																																										Syar.g_00362		
OG0010692																																																										Syar.g_00367		
OG0010693																																																										Syar.g_00385		
OG0010694																																																										Syar.g_00386		
OG0010695																																																										Syar.g_00388		
OG0010696																																																										Syar.g_00390		
OG0010697																																																										Syar.g_00391		
OG0010698																																																										Syar.g_00410		
OG0010699																																																										Syar.g_00411		
OG0010700																																																										Syar.g_00412		
OG0010701																																																										Syar.g_00417		
OG0010702																																																										Syar.g_00554		
OG0010703																																																										Syar.g_00556		
OG0010704																																																										Syar.g_00557		
OG0010705																																																										Syar.g_00559		
OG0010706																																																										Syar.g_00561		
OG0010707																																																										Syar.g_00567		
OG0010708																																																										Syar.g_00568		
OG0010709																																																										Syar.g_00572		
OG0010710																																																										Syar.g_00575		
OG0010711																																																										Syar.g_00592		
OG0010712																																																										Syar.g_00596		
OG0010713																																																										Syar.g_00598		
OG0010714																																																										Syar.g_00674		
OG0010715																																																										Syar.g_00675		
OG0010716																																																										Syar.g_00676		
OG0010717																																																										Syar.g_00689		
OG0010718																																																										Syar.g_00692		
OG0010719																																																										Syar.g_00745		
OG0010720																																																										Syar.g_00751		
OG0010721																																																										Syar.g_00752		
OG0010722																																																										Syar.g_00754		
OG0010723																																																										Syar.g_00761		
OG0010724																																																										Syar.g_00763		
OG0010725																																																										Syar.g_00773		
OG0010726																																																										Syar.g_00774		
OG0010727																																																										Syar.g_00775		
OG0010728																																																										Syar.g_00776		
OG0010729																																																										Syar.g_00779		
OG0010730																																																										Syar.g_00783		
OG0010731																																																										Syar.g_00789		
OG0010732																																																										Syar.g_00813		
OG0010733																																																										Syar.g_00814		
OG0010734																																																										Syar.g_00815		
OG0010735																																																										Syar.g_00877		
OG0010736																																																										Syar.g_00879		
OG0010737																																																										Syar.g_00886		
OG0010738																																																										Syar.g_00912		
OG0010739																																																										Syar.g_00913		
OG0010740																																																										Syar.g_00926		
OG0010741																																																										Syar.g_00945		
OG0010742																																																										Syar.g_00978		
OG0010743																																																										Syar.g_00981		
OG0010744																																																										Syar.g_00982		
OG0010745																																																										Syar.g_00984		
OG0010746																																																										Syar.g_01017		
OG0010747																																																										Syar.g_01107		
OG0010748																																																										Syar.g_01192		
OG0010749																																																										Syar.g_01193		
OG0010750																																																										Syar.g_01197		
OG0010751																																																										Syar.g_01199		
OG0010752																																																										Syar.g_01200		
OG0010753																																																										Syar.g_01205		
OG0010754																																																										Syar.g_01210		
OG0010755																																																										Syar.g_01261		
OG0010756																																																										Syar.g_01293		
OG0010757																																																										Syar.g_01300		
OG0010758																																																										Syar.g_01304		
OG0010759																																																										Syar.g_01306		
OG0010760																																																										Syar.g_01314		
OG0010761																																																										Syar.g_01317		
OG0010762																																																										Syar.g_01321		
OG0010763																																																										Syar.g_01324		
OG0010764																																																										Syar.g_01326		
OG0010765																																																										Syar.g_01333		
OG0010766																																																										Syar.g_01334		
OG0010767																																																										Syar.g_01335		
OG0010768																																																										Syar.g_01336		
OG0010769																																																										Syar.g_01341		
OG0010770																																																										Syar.g_01345		
OG0010771																																																										Syar.g_01346		
OG0010772																																																										Syar.g_01349		
OG0010773																																																										Syar.g_01353		
OG0010774																																																										Syar.g_01359		
OG0010775																																																										Syar.g_01360		
OG0010776																																																										Syar.g_01362		
OG0010777																																																										Syar.g_01425		
OG0010778																																																										Syar.g_01440		
OG0010779																																																										Syar.g_01443		
OG0010780																																																										Syar.g_01445		
OG0010781																																																										Syar.g_01449		
OG0010782																																																										Syar.g_01490		
OG0010783																																																										Syar.g_01548		
OG0010784																																																										Syar.g_01585		
OG0010785																																																										Syar.g_01586		
OG0010786																																																										Syar.g_01587		
OG0010787																																																										Syar.g_01588		
OG0010788																																																										Syar.g_01589		
OG0010789																																																										Syar.g_01598		
OG0010790																																																										Syar.g_01601		
OG0010791																																																										Syar.g_01604		
OG0010792																																																										Syar.g_01617		
OG0010793																																																										Syar.g_01628		
OG0010794																																																										Syar.g_01632		
OG0010795																																																										Syar.g_01657		
OG0010796																																																										Syar.g_01658		
OG0010797																																																										Syar.g_01659		
OG0010798																																																										Syar.g_01663		
OG0010799																																																										Syar.g_01666		
OG0010800																																																										Syar.g_01679		
OG0010801																																																										Syar.g_01682		
OG0010802																																																										Syar.g_01696		
OG0010803																																																										Syar.g_01697		
OG0010804																																																										Syar.g_01709		
OG0010805																																																										Syar.g_01732		
OG0010806																																																										Syar.g_01734		
OG0010807																																																										Syar.g_01737		
OG0010808																																																										Syar.g_01738		
OG0010809																																																										Syar.g_01742		
OG0010810																																																										Syar.g_01756		
OG0010811																																																										Syar.g_01758		
