Orthogroup	Prar	Praq
OG0001961	Prar.g_00389	Praq.g_01670
OG0001962	Prar.g_00560	Praq.g_01946
OG0001963	Prar.g_00561	Praq.g_01947
OG0001979	Prar.g_00421	Praq.g_01183
OG0001980	Prar.g_00453	Praq.g_01152
OG0001981	Prar.g_01162	Praq.g_00048
OG0001985	Prar.g_00430	Praq.g_01174
OG0001986	Prar.g_00442	Praq.g_01162
OG0002014	Prar.g_00474	Praq.g_01131
OG0002020	Prar.g_00885	Praq.g_00203
OG0002022	Prar.g_00745	Praq.g_00009
OG0002023	Prar.g_00859	Praq.g_00229
OG0002024	Prar.g_01556	Praq.g_00855
OG0002026	Prar.g_01165	Praq.g_00051
OG0002026	Prar.g_00719	Praq.g_00036
OG0002027	Prar.g_01791	Praq.g_01505
OG0002028	Prar.g_01588	Praq.g_00572
OG0002029	Prar.g_01578	Praq.g_00563
OG0002052	Prar.g_01005	Praq.g_00082
OG0002054	Prar.g_00961	Praq.g_00127
OG0002055	Prar.g_00379	Praq.g_00254
OG0002056	Prar.g_01559	Praq.g_00858
OG0002056	Prar.g_01563	Praq.g_00549
OG0002057	Prar.g_00473	Praq.g_01132
OG0002058	Prar.g_00465	Praq.g_01140
OG0002059	Prar.g_00457	Praq.g_01148
OG0002109	Prar.g_01674	Praq.g_00660
OG0002118	Prar.g_01564	Praq.g_00550
OG0002123	Prar.g_00374	Praq.g_00259
OG0002125	Prar.g_00855	Praq.g_00233
OG0002126	Prar.g_01538	Praq.g_00837
OG0002127	Prar.g_01639	Praq.g_00623
OG0002161	Prar.g_00563	Praq.g_01949
OG0002164	Prar.g_00858	Praq.g_00230
OG0002175	Prar.g_01743	Praq.g_01457
OG0002177	Prar.g_00878	Praq.g_00210
OG0002178	Prar.g_00378	Praq.g_00255
OG0002179	Prar.g_00458	Praq.g_01147
OG0002180	Prar.g_01583	Praq.g_00567
OG0002231	Prar.g_00731	Praq.g_00024
OG0002241	Prar.g_00936	Praq.g_00152
OG0002242	Prar.g_00856	Praq.g_00232
OG0002243	Prar.g_00848	Praq.g_00240
OG0002244	Prar.g_01163	Praq.g_00049
OG0002245	Prar.g_01186	Praq.g_00072
OG0002246	Prar.g_00464	Praq.g_01141
OG0002247	Prar.g_00459	Praq.g_01146
OG0002248	Prar.g_01843	Praq.g_01558
OG0002249	Prar.g_01576	Praq.g_00561
OG0002250	Prar.g_01575	Praq.g_00560
OG0002251	Prar.g_01574	Praq.g_00559
OG0002252	Prar.g_01573	Praq.g_00558
OG0002253	Prar.g_01572	Praq.g_00557
OG0002254	Prar.g_01571	Praq.g_00556
OG0002255	Prar.g_01570	Praq.g_00555
OG0002318	Prar.g_00564	Praq.g_01950
OG0002326	Prar.g_01640	Praq.g_00624
OG0002328	Prar.g_00873	Praq.g_00215
OG0002330	Prar.g_00373	Praq.g_00260
OG0002333	Prar.g_00938	Praq.g_00150
OG0002334	Prar.g_00862	Praq.g_00226
OG0002335	Prar.g_00861	Praq.g_00227
OG0002336	Prar.g_00844	Praq.g_00244
OG0002337	Prar.g_01092	Praq.g_00929
OG0002338	Prar.g_01555	Praq.g_00854
OG0002339	Prar.g_01554	Praq.g_00853
OG0002340	Prar.g_01156	Praq.g_00042
OG0002341	Prar.g_01157	Praq.g_00043
OG0002342	Prar.g_01175	Praq.g_00061
OG0002343	Prar.g_01195	Praq.g_01405
OG0002345	Prar.g_01596	Praq.g_00580
OG0002346	Prar.g_01595	Praq.g_00579
OG0002347	Prar.g_01594	Praq.g_00578
OG0002348	Prar.g_01592	Praq.g_00576
OG0002349	Prar.g_01591	Praq.g_00575
OG0002350	Prar.g_01590	Praq.g_00574
OG0002351	Prar.g_01589	Praq.g_00573
OG0002352	Prar.g_01568	Praq.g_00553
OG0002498	Prar.g_01164	Praq.g_00050
OG0002499	Prar.g_01200	Praq.g_01396
OG0002504	Prar.g_00881	Praq.g_00207
OG0002505	Prar.g_00726	Praq.g_00029
OG0002506	Prar.g_00358	Praq.g_00275
OG0002507	Prar.g_00377	Praq.g_00256
OG0002508	Prar.g_00385	Praq.g_00248
OG0002509	Prar.g_00386	Praq.g_00247
OG0002510	Prar.g_01557	Praq.g_00856
OG0002511	Prar.g_01184	Praq.g_00070
OG0002512	Prar.g_01580	Praq.g_00565
OG0002513	Prar.g_01579	Praq.g_00564
OG0002514	Prar.g_01577	Praq.g_00562
OG0002515	Prar.g_00558	Praq.g_01944
OG0002516	Prar.g_00583	Praq.g_01252
OG0002517	Prar.g_00584	Praq.g_01251
OG0002518	Prar.g_00586	Praq.g_01249
OG0002519	Prar.g_00590	Praq.g_01245
OG0003013	Prar.g_01739	Praq.g_01453
OG0003020	Prar.g_00884	Praq.g_00204
OG0003021	Prar.g_00883	Praq.g_00205
OG0003022	Prar.g_00882	Praq.g_00206
OG0003023	Prar.g_00877	Praq.g_00211
OG0003024	Prar.g_00876	Praq.g_00212
OG0003025	Prar.g_00875	Praq.g_00213
OG0003026	Prar.g_00874	Praq.g_00214
OG0003027	Prar.g_00865	Praq.g_00223
OG0003028	Prar.g_00360	Praq.g_00273
OG0003029	Prar.g_00382	Praq.g_00251
OG0003030	Prar.g_00383	Praq.g_00250
OG0003031	Prar.g_00387	Praq.g_00246
OG0003032	Prar.g_00388	Praq.g_00245
OG0003033	Prar.g_00846	Praq.g_00242
OG0003034	Prar.g_00847	Praq.g_00241
OG0003035	Prar.g_00849	Praq.g_00239
OG0003036	Prar.g_00851	Praq.g_00237
OG0003037	Prar.g_00852	Praq.g_00236
OG0003038	Prar.g_01553	Praq.g_00852
OG0003039	Prar.g_01537	Praq.g_00836
OG0003040	Prar.g_01191	Praq.g_00077
OG0003042	Prar.g_01584	Praq.g_00568
OG0003352	Prar.g_00939	Praq.g_00149
OG0003353	Prar.g_00935	Praq.g_00153
OG0003354	Prar.g_00933	Praq.g_00155
OG0003355	Prar.g_00359	Praq.g_00274
OG0003356	Prar.g_00361	Praq.g_00272
OG0003357	Prar.g_00367	Praq.g_00266
OG0003358	Prar.g_00368	Praq.g_00265
OG0003359	Prar.g_00369	Praq.g_00264
OG0003360	Prar.g_00370	Praq.g_00263
OG0003361	Prar.g_00371	Praq.g_00262
OG0003362	Prar.g_00380	Praq.g_00253
OG0003363	Prar.g_00850	Praq.g_00238
OG0003364	Prar.g_01008	Praq.g_00860
OG0003365	Prar.g_01171	Praq.g_00057
OG0003366	Prar.g_01182	Praq.g_00068
OG0003367	Prar.g_01183	Praq.g_00069
OG0003368	Prar.g_01198	Praq.g_01399
OG0003369	Prar.g_00518	Praq.g_00519
OG0003370	Prar.g_00455	Praq.g_01150
OG0003371	Prar.g_00390	Praq.g_01215
OG0003372	Prar.g_01593	Praq.g_00577
OG0003373	Prar.g_01587	Praq.g_00571
OG0003374	Prar.g_01586	Praq.g_00570
OG0003375	Prar.g_01585	Praq.g_00569
OG0003376	Prar.g_01566	Praq.g_00551
OG0003377	Prar.g_00184	Praq.g_01859
OG0003378	Prar.g_00575	Praq.g_01260
OG0003379	Prar.g_00582	Praq.g_01253
OG0003380	Prar.g_00585	Praq.g_01250
OG0003381	Prar.g_00588	Praq.g_01247
OG0004199	Prar.g_01174	Praq.g_00060
OG0004201	Prar.g_00565	Praq.g_01951
