Orthogroup	Prbc	Prbm
OG0001650	Prbc.g_00040	Prbm.g_01310
OG0001651	Prbc.g_02157	Prbm.g_01109
OG0001656	Prbc.g_01221	Prbm.g_00384
OG0001659	Prbc.g_01419	Prbm.g_01521
OG0001661	Prbc.g_02156	Prbm.g_01108
OG0001662	Prbc.g_00063	Prbm.g_01286
OG0001663	Prbc.g_01464	Prbm.g_01567
OG0001664	Prbc.g_00652	Prbm.g_01655
OG0001665	Prbc.g_00654	Prbm.g_01657
OG0001667	Prbc.g_00142	Prbm.g_01180
OG0001668	Prbc.g_01486	Prbm.g_01587
OG0001668	Prbc.g_00895	Prbm.g_01909
OG0001673	Prbc.g_00338	Prbm.g_00292
OG0001676	Prbc.g_01223	Prbm.g_00386
OG0001684	Prbc.g_01231	Prbm.g_00396
OG0001688	Prbc.g_02066	Prbm.g_01018
OG0001688	Prbc.g_01379	Prbm.g_01481
OG0001691	Prbc.g_02099	Prbm.g_01050
OG0001692	Prbc.g_00704	Prbm.g_01705
OG0001694	Prbc.g_01174	Prbm.g_00338
OG0001695	Prbc.g_01024	Prbm.g_02203
OG0001696	Prbc.g_01925	Prbm.g_00879
OG0001697	Prbc.g_02001	Prbm.g_00953
OG0001698	Prbc.g_00678	Prbm.g_01686
OG0001699	Prbc.g_01520	Prbm.g_00486
OG0001703	Prbc.g_01537	Prbm.g_00503
OG0001706	Prbc.g_01311	Prbm.g_01347
OG0001708	Prbc.g_01465	Prbm.g_01568
OG0001710	Prbc.g_01135	Prbm.g_00079
OG0001711	Prbc.g_00637	Prbm.g_01244
OG0001711	Prbc.g_00027	Prbm.g_01307
OG0001713	Prbc.g_02175	Prbm.g_01128
OG0001715	Prbc.g_00154	Prbm.g_01192
OG0001718	Prbc.g_00614	Prbm.g_01136
OG0001719	Prbc.g_01297	Prbm.g_01332
OG0001721	Prbc.g_00809	Prbm.g_01811
OG0001722	Prbc.g_01961	Prbm.g_00913
OG0001723	Prbc.g_00813	Prbm.g_01815
OG0001724	Prbc.g_01326	Prbm.g_01362
OG0001724	Prbc.g_01332	Prbm.g_01367
OG0001725	Prbc.g_00078	Prbm.g_01285
OG0001727	Prbc.g_00630	Prbm.g_01250
OG0001739	Prbc.g_01023	Prbm.g_02202
OG0001740	Prbc.g_01026	Prbm.g_02205
OG0001742	Prbc.g_01279	Prbm.g_01316
OG0001743	Prbc.g_01342	Prbm.g_01380
OG0001744	Prbc.g_01291	Prbm.g_01327
OG0001746	Prbc.g_00146	Prbm.g_01184
OG0001757	Prbc.g_00112	Prbm.g_01152
OG0001758	Prbc.g_00020	Prbm.g_01903
OG0001769	Prbc.g_01372	Prbm.g_01474
OG0001770	Prbc.g_00021, Prbc.g_01364	Prbm.g_01904
OG0001772	Prbc.g_01280	Prbm.g_01317
OG0001774	Prbc.g_01757	Prbm.g_00711
OG0001775	Prbc.g_00520	Prbm.g_00112
OG0001776	Prbc.g_02140	Prbm.g_01092
OG0001778	Prbc.g_00581	Prbm.g_01628
OG0001779	Prbc.g_00163	Prbm.g_01201
OG0001781	Prbc.g_01287	Prbm.g_01028, Prbm.g_01323
OG0001793	Prbc.g_01324	Prbm.g_01360
OG0001802	Prbc.g_00251	Prbm.g_02054
OG0001810	Prbc.g_01783	Prbm.g_00738
OG0001816	Prbc.g_01965	Prbm.g_00917
OG0001819	Prbc.g_02123	Prbm.g_01074
OG0001820	Prbc.g_00155	Prbm.g_01193
OG0001821	Prbc.g_00128	Prbm.g_01166
OG0001822	Prbc.g_02072	Prbm.g_01024
OG0001823	Prbc.g_00624	Prbm.g_01255
OG0001824	Prbc.g_01818	Prbm.g_00775
OG0001825	Prbc.g_02117	Prbm.g_01068
OG0001826	Prbc.g_01826	Prbm.g_00782
OG0001827	Prbc.g_02131	Prbm.g_01082
OG0001828	Prbc.g_02186	Prbm.g_00105
OG0001829	Prbc.g_00114	Prbm.g_01154
OG0001830	Prbc.g_00150	Prbm.g_01188
OG0001831	Prbc.g_02146	Prbm.g_01097
OG0001832	Prbc.g_00627	Prbm.g_01252
OG0001833	Prbc.g_00656	Prbm.g_01659
OG0001835	Prbc.g_00026	Prbm.g_01306
OG0001875	Prbc.g_00553	Prbm.g_01902
OG0001876	Prbc.g_00554	Prbm.g_01901
OG0001907	Prbc.g_00430	Prbm.g_00200
OG0001915	Prbc.g_01058	Prbm.g_02223
OG0001916	Prbc.g_01555	Prbm.g_00521
OG0001920	Prbc.g_01314	Prbm.g_01350
OG0001923	Prbc.g_00515	Prbm.g_00116
OG0001954	Prbc.g_00145	Prbm.g_01183
OG0001955	Prbc.g_00547	Prbm.g_00098
OG0001956	Prbc.g_01918	Prbm.g_00872
OG0001963	Prbc.g_00961	Prbm.g_01976
OG0001977	Prbc.g_01014	Prbm.g_02193
OG0001982	Prbc.g_00815	Prbm.g_01818
OG0001988	Prbc.g_00147	Prbm.g_01185
OG0001990	Prbc.g_00535	Prbm.g_00069
OG0002018	Prbc.g_01025	Prbm.g_02204
OG0002033	Prbc.g_00531	Prbm.g_00066, Prbm.g_00077, Prbm.g_00089
OG0002036	Prbc.g_01283	Prbm.g_01320
OG0002052	Prbc.g_01937	Prbm.g_00890
OG0002062	Prbc.g_01305	Prbm.g_01342
OG0002147	Prbc.g_01325	Prbm.g_01361
OG0002164	Prbc.g_02127	Prbm.g_01078
OG0002165	Prbc.g_00516	Prbm.g_00115
OG0002176	Prbc.g_00139	Prbm.g_01177
OG0002177	Prbc.g_01385	Prbm.g_01487
OG0002229	Prbc.g_00191	Prbm.g_02113
OG0002232	Prbc.g_01764	Prbm.g_00718
OG0002240	Prbc.g_00450	Prbm.g_00180
OG0002273	Prbc.g_00156	Prbm.g_01194
OG0002282	Prbc.g_01949	Prbm.g_00902
OG0002283	Prbc.g_00090	Prbm.g_01269
OG0002284	Prbc.g_00551	Prbm.g_01589
OG0002293	Prbc.g_02122	Prbm.g_01073
OG0002294	Prbc.g_00524	Prbm.g_00107
OG0002294	Prbc.g_02118	Prbm.g_01069
OG0002319	Prbc.g_00649	Prbm.g_01652
OG0002325	Prbc.g_01282	Prbm.g_01319
OG0002327	Prbc.g_00631	Prbm.g_01249
OG0002345	Prbc.g_01328	Prbm.g_01364
OG0002346	Prbc.g_00651	Prbm.g_01654
OG0002347	Prbc.g_00859	Prbm.g_01868
OG0002372	Prbc.g_00903	Prbm.g_01917
OG0002374	Prbc.g_00600	Prbm.g_01428, Prbm.g_01148
OG0002380	Prbc.g_00039	Prbm.g_01309
OG0002381	Prbc.g_00590	Prbm.g_01636
OG0002383	Prbc.g_00087	Prbm.g_01266
OG0002392	Prbc.g_00617	Prbm.g_01133
OG0002392	Prbc.g_00548	Prbm.g_00100
OG0002392	Prbc.g_01293	Prbm.g_01329
OG0002423	Prbc.g_01340	Prbm.g_01378
OG0002427	Prbc.g_02161	Prbm.g_01113
OG0002428	Prbc.g_01371	Prbm.g_01472
OG0002434	Prbc.g_01639	Prbm.g_00592
OG0002453	Prbc.g_01281	Prbm.g_01318
OG0002454	Prbc.g_00628	Prbm.g_01251
OG0002454	Prbc.g_00067	Prbm.g_01396, Prbm.g_01298
OG0002454	Prbc.g_00634	Prbm.g_01247
OG0002455	Prbc.g_00818	Prbm.g_01821
OG0002456	Prbc.g_00239	Prbm.g_02066
OG0002493	Prbc.g_00175	Prbm.g_01211
OG0002493	Prbc.g_00168	Prbm.g_01206
OG0002499	Prbc.g_00005	Prbm.g_01296
OG0002501	Prbc.g_02188	Prbm.g_00103
OG0002502	Prbc.g_00522	Prbm.g_00110
OG0002503	Prbc.g_01527	Prbm.g_00493
OG0002504	Prbc.g_01786	Prbm.g_00741
OG0002505	Prbc.g_01926	Prbm.g_00880
OG0002506	Prbc.g_00179, Prbc.g_01950	Prbm.g_00903
OG0002507	Prbc.g_00091	Prbm.g_01270
OG0002507	Prbc.g_02069	Prbm.g_01021
OG0002508	Prbc.g_00611	Prbm.g_01139
OG0002509	Prbc.g_01306	Prbm.g_01343
OG0002510	Prbc.g_01313	Prbm.g_01349
OG0002511	Prbc.g_01335	Prbm.g_01371
OG0002512	Prbc.g_01384	Prbm.g_01486
OG0002513	Prbc.g_01477	Prbm.g_01580
OG0002514	Prbc.g_00786	Prbm.g_01788
OG0002515	Prbc.g_00900	Prbm.g_01914
OG0002516	Prbc.g_00928	Prbm.g_01943
OG0002517	Prbc.g_00962	Prbm.g_01977
OG0002584	Prbc.g_00523	Prbm.g_00109
OG0002585	Prbc.g_01266	Prbm.g_00421
OG0002586	Prbc.g_00648	Prbm.g_01651
OG0002587	Prbc.g_00926	Prbm.g_01941
OG0002591	Prbc.g_00906	Prbm.g_01920
OG0002629	Prbc.g_00024	Prbm.g_01416, Prbm.g_01304
OG0002654	Prbc.g_02134	Prbm.g_01086
OG0002655	Prbc.g_02138	Prbm.g_01090
OG0002656	Prbc.g_00612	Prbm.g_01138
OG0002657	Prbc.g_01304	Prbm.g_01341
OG0002658	Prbc.g_01469	Prbm.g_01572
OG0002659	Prbc.g_00817	Prbm.g_01820
OG0002660	Prbc.g_00824	Prbm.g_01827
OG0002661	Prbc.g_00537	Prbm.g_00464
OG0002698	Prbc.g_00805	Prbm.g_01807
OG0002701	Prbc.g_01319	Prbm.g_01355
OG0002704	Prbc.g_00192	Prbm.g_02112
OG0002719	Prbc.g_02172	Prbm.g_01125
OG0002725	Prbc.g_00540, Prbc.g_02199	Prbm.g_00092
OG0002726	Prbc.g_00632	Prbm.g_01403
OG0002779	Prbc.g_00167	Prbm.g_01205
OG0002809	Prbc.g_02060	Prbm.g_01012
OG0002810	Prbc.g_02174	Prbm.g_01127
OG0002812	Prbc.g_01296	Prbm.g_01330
OG0002813	Prbc.g_01298	Prbm.g_01333
OG0002813	Prbc.g_00038	Prbm.g_01308
OG0002814	Prbc.g_00626	Prbm.g_01253
OG0002816	Prbc.g_01350	Prbm.g_01418
OG0002817	Prbc.g_01467	Prbm.g_01570
OG0002818	Prbc.g_01472	Prbm.g_01575
OG0002820	Prbc.g_00927	Prbm.g_01942
OG0002839	Prbc.g_01571	Prbm.g_01300, Prbm.g_01463
OG0002841	Prbc.g_01368	Prbm.g_01451
OG0002902	Prbc.g_01274	Prbm.g_00038
OG0002917	Prbc.g_00177	Prbm.g_01227
OG0003021	Prbc.g_00638	Prbm.g_01243
OG0003035	Prbc.g_00814	Prbm.g_01817
OG0003047	Prbc.g_00530	Prbm.g_00065
OG0003047	Prbc.g_01132	Prbm.g_00076
OG0003069	Prbc.g_01308	Prbm.g_01344
OG0003215	Prbc.g_00124	Prbm.g_01163
OG0003226	Prbc.g_01815	Prbm.g_00771
OG0003227	Prbc.g_01817	Prbm.g_01457, Prbm.g_00774
OG0003228	Prbc.g_01872	Prbm.g_00828
OG0003229	Prbc.g_00141	Prbm.g_01179
OG0003230	Prbc.g_00159	Prbm.g_01197
OG0003231	Prbc.g_00619	Prbm.g_01411
OG0003231	Prbc.g_00074	Prbm.g_01260
OG0003232	Prbc.g_00015	Prbm.g_01301, Prbm.g_01410
OG0003411	Prbc.g_01824	Prbm.g_00780
OG0003412	Prbc.g_01948	Prbm.g_00901
OG0003413	Prbc.g_02135	Prbm.g_01087
OG0003414	Prbc.g_02141	Prbm.g_01093
OG0003415	Prbc.g_01341	Prbm.g_01379, Prbm.g_00469, Prbm.g_00479
OG0003416	Prbc.g_00028, Prbc.g_00623	Prbm.g_01256
OG0003417	Prbc.g_00029, Prbc.g_00622	Prbm.g_01257
OG0003787	Prbc.g_01133	Prbm.g_00067, Prbm.g_00078, Prbm.g_00088
OG0003794	Prbc.g_02196, Prbc.g_01345	Prbm.g_00432
OG0003795	Prbc.g_01828	Prbm.g_00784
OG0003796	Prbc.g_02130	Prbm.g_01081
OG0003797	Prbc.g_00140	Prbm.g_01178
OG0003798	Prbc.g_00152	Prbm.g_01190
OG0003799	Prbc.g_01321	Prbm.g_01357
OG0003801	Prbc.g_00093	Prbm.g_01274
OG0003802	Prbc.g_00042, Prbc.g_01349	Prbm.g_01399
OG0003816	Prbc.g_01113	Prbm.g_01986
OG0004142	Prbc.g_01111	Prbm.g_00045
OG0004143	Prbc.g_00538	Prbm.g_00087
OG0004144	Prbc.g_00529	Prbm.g_00075
OG0004145	Prbc.g_00536	Prbm.g_00070
OG0004146	Prbc.g_00544	Prbm.g_00094
OG0004147	Prbc.g_00546	Prbm.g_00096
OG0004148	Prbc.g_00549	Prbm.g_00101
OG0004149	Prbc.g_00512	Prbm.g_00119
OG0004150	Prbc.g_00456	Prbm.g_00174
OG0004151	Prbc.g_01272	Prbm.g_00427
OG0004152	Prbc.g_01276	Prbm.g_00041
OG0004153	Prbc.g_01519	Prbm.g_00485
OG0004154	Prbc.g_01522	Prbm.g_00488
OG0004155	Prbc.g_01784	Prbm.g_00739
OG0004156	Prbc.g_01816	Prbm.g_00773
OG0004157	Prbc.g_01819	Prbm.g_00776
OG0004158	Prbc.g_01823	Prbm.g_00779
OG0004159	Prbc.g_01827	Prbm.g_00783
OG0004160	Prbc.g_01831	Prbm.g_00787
OG0004161	Prbc.g_01832	Prbm.g_00788
OG0004162	Prbc.g_01835	Prbm.g_00791
OG0004163	Prbc.g_01901	Prbm.g_00856
OG0004164	Prbc.g_01938	Prbm.g_00891
OG0004165	Prbc.g_01951	Prbm.g_00904
OG0004166	Prbc.g_02004	Prbm.g_00956
OG0004167	Prbc.g_02067	Prbm.g_01019
OG0004168	Prbc.g_02068	Prbm.g_01020
OG0004169	Prbc.g_02070	Prbm.g_01022
OG0004170	Prbc.g_02074	Prbm.g_01025
OG0004171	Prbc.g_02075	Prbm.g_01026
OG0004172	Prbc.g_02119	Prbm.g_01070
OG0004173	Prbc.g_02121	Prbm.g_01072
OG0004174	Prbc.g_02124	Prbm.g_01075
OG0004175	Prbc.g_02125	Prbm.g_01076
OG0004176	Prbc.g_02126	Prbm.g_01077
OG0004178	Prbc.g_02143	Prbm.g_01095
OG0004179	Prbc.g_02151	Prbm.g_01102
OG0004180	Prbc.g_02154	Prbm.g_01105
OG0004181	Prbc.g_02159	Prbm.g_01111
OG0004182	Prbc.g_02162	Prbm.g_01114
OG0004183	Prbc.g_02173	Prbm.g_01126
OG0004184	Prbc.g_02177	Prbm.g_01129
OG0004185	Prbc.g_02178	Prbm.g_01130
OG0004186	Prbc.g_02179	Prbm.g_01131
OG0004187	Prbc.g_02180	Prbm.g_01132
OG0004188	Prbc.g_00607	Prbm.g_01142
OG0004189	Prbc.g_00606	Prbm.g_01143
OG0004190	Prbc.g_00604	Prbm.g_01144
OG0004192	Prbc.g_00118	Prbm.g_01158
OG0004193	Prbc.g_00121	Prbm.g_01160
OG0004194	Prbc.g_00122	Prbm.g_01161
OG0004195	Prbc.g_00127	Prbm.g_01165
OG0004196	Prbc.g_00129	Prbm.g_01167
OG0004197	Prbc.g_00137	Prbm.g_01175
OG0004198	Prbc.g_00157	Prbm.g_01195
OG0004199	Prbc.g_00160	Prbm.g_01198
OG0004200	Prbc.g_00161	Prbm.g_01199
OG0004201	Prbc.g_00162	Prbm.g_01200
OG0004202	Prbc.g_00165	Prbm.g_01203
OG0004203	Prbc.g_00169	Prbm.g_01207
OG0004204	Prbc.g_00172	Prbm.g_01209
OG0004205	Prbc.g_01285	Prbm.g_01321
OG0004206	Prbc.g_01286	Prbm.g_01322
OG0004207	Prbc.g_01289	Prbm.g_01325
OG0004208	Prbc.g_01292	Prbm.g_01328
OG0004209	Prbc.g_01299	Prbm.g_01334
OG0004210	Prbc.g_01301	Prbm.g_01338
OG0004211	Prbc.g_01303	Prbm.g_01340
OG0004212	Prbc.g_01312	Prbm.g_01348
OG0004213	Prbc.g_01322	Prbm.g_01358
OG0004214	Prbc.g_01327	Prbm.g_01363
OG0004215	Prbc.g_01329	Prbm.g_01365
OG0004216	Prbc.g_01331	Prbm.g_01366
OG0004217	Prbc.g_01333	Prbm.g_01368
OG0004218	Prbc.g_01337	Prbm.g_01374
OG0004219	Prbc.g_01338	Prbm.g_01376
OG0004220	Prbc.g_01339	Prbm.g_01377
OG0004221	Prbc.g_02184	Prbm.g_01390
OG0004222	Prbc.g_00640	Prbm.g_01239
OG0004224	Prbc.g_00636	Prbm.g_01245
OG0004225	Prbc.g_00633	Prbm.g_01248
OG0004226	Prbc.g_00625	Prbm.g_01254
OG0004227	Prbc.g_00073	Prbm.g_01259
OG0004228	Prbc.g_00062	Prbm.g_01392
OG0004229	Prbc.g_00086	Prbm.g_01265
OG0004230	Prbc.g_00094	Prbm.g_01275
OG0004232	Prbc.g_00107	Prbm.g_01303
OG0004233	Prbc.g_00051	Prbm.g_01397
OG0004234	Prbc.g_01373	Prbm.g_01475
OG0004235	Prbc.g_01374	Prbm.g_01476
OG0004236	Prbc.g_01375	Prbm.g_01477
OG0004237	Prbc.g_01376	Prbm.g_01478
OG0004238	Prbc.g_01378	Prbm.g_01480
OG0004239	Prbc.g_01382	Prbm.g_01484
OG0004240	Prbc.g_01466	Prbm.g_01569
OG0004241	Prbc.g_01476	Prbm.g_01579
OG0004242	Prbc.g_00593	Prbm.g_01639
OG0004243	Prbc.g_00594	Prbm.g_01640
OG0004244	Prbc.g_00595	Prbm.g_01641
OG0004245	Prbc.g_00596	Prbm.g_01642
OG0004246	Prbc.g_00643	Prbm.g_01646
OG0004247	Prbc.g_00644	Prbm.g_01647
OG0004249	Prbc.g_00794	Prbm.g_01796
OG0004250	Prbc.g_00797	Prbm.g_01799
OG0004251	Prbc.g_00798	Prbm.g_01800
OG0004252	Prbc.g_00819	Prbm.g_01822
OG0004253	Prbc.g_00821	Prbm.g_01825
OG0004254	Prbc.g_00033	Prbm.g_01331
OG0004255	Prbc.g_00910	Prbm.g_01924
OG0004273	Prbc.g_01139, Prbc.g_01275	Prbm.g_00042
OG0004609	Prbc.g_00545	Prbm.g_00095
OG0004629	Prbc.g_00591	Prbm.g_01637
OG0004630	Prbc.g_00592	Prbm.g_01638
OG0004669	Prbc.g_01562	Prbm.g_01335
OG0004708	Prbc.g_01114	Prbm.g_00043
OG0004709	Prbc.g_02150	Prbm.g_01101
OG0004710	Prbc.g_01318	Prbm.g_01354
OG0004711	Prbc.g_01443	Prbm.g_01546
OG0004713	Prbc.g_01343	Prbm.g_01234, Prbm.g_01401
OG0005689	Prbc.g_00004	Prbm.g_01295
OG0005694	Prbc.g_00954	Prbm.g_01969
