Orthogroup	Prao	Prbd
OG0001826	Prao.g_01300	Prbd.g_01839
OG0001836	Prao.g_00525	Prbd.g_00843
OG0001838	Prao.g_01326	Prbd.g_01882
OG0001839	Prao.g_01314	Prbd.g_01868
OG0001841	Prao.g_01288	Prbd.g_01827
OG0001846	Prao.g_01480	Prbd.g_01604
OG0001848	Prao.g_01510	Prbd.g_01573
OG0001849	Prao.g_01125	Prbd.g_00424
OG0001856	Prao.g_00396	Prbd.g_00981
OG0001859	Prao.g_01141	Prbd.g_00410
OG0001860	Prao.g_01140	Prbd.g_00411
OG0001861	Prao.g_01131	Prbd.g_00419
OG0001862	Prao.g_01533	Prbd.g_01541
OG0001863	Prao.g_00002	Prbd.g_01902
OG0001864	Prao.g_01324	Prbd.g_01880
OG0001865	Prao.g_01320	Prbd.g_01876
OG0001901	Prao.g_00411	Prbd.g_00966
OG0001902	Prao.g_01343	Prbd.g_01916
OG0001944	Prao.g_00934	Prbd.g_00299
OG0001945	Prao.g_01338	Prbd.g_01917
OG0001953	Prao.g_01128	Prbd.g_00422
OG0001973	Prao.g_01832	Prbd.g_01246
OG0001979	Prao.g_00495	Prbd.g_00878
OG0001982	Prao.g_01331	Prbd.g_01891
OG0001983	Prao.g_01342	Prbd.g_01887
OG0001988	Prao.g_01540	Prbd.g_01534
OG0002016	Prao.g_01328	Prbd.g_01885
OG0002017	Prao.g_01325	Prbd.g_01881
OG0002021	Prao.g_00010	Prbd.g_00531
OG0002025	Prao.g_01370	Prbd.g_00815
OG0002181	Prao.g_01516	Prbd.g_01552
OG0002232	Prao.g_01524	Prbd.g_01559
OG0002235	Prao.g_01534, Prao.g_00003	Prbd.g_01542
OG0002321	Prao.g_01028	Prbd.g_00529
OG0002331	Prao.g_01536	Prbd.g_01538
OG0002355	Prao.g_01539	Prbd.g_01535
OG0002500	Prao.g_01361	Prbd.g_01718
OG0002526	Prao.g_00253	Prbd.g_01129
OG0003300	Prao.g_01317	Prbd.g_01871
OG0003303	Prao.g_01374	Prbd.g_00818
