Orthogroup	Syai	Prbj
OG0002009	Syai.g_01287	Prbj.g_02375
OG0002010	Syai.g_00912	Prbj.g_00644
OG0002011	Syai.g_00525	Prbj.g_00069
OG0002012	Syai.g_01589	Prbj.g_00381, Prbj.g_01899
OG0002013	Syai.g_00515	Prbj.g_01462
OG0002014	Syai.g_00182	Prbj.g_01474
OG0002015	Syai.g_00183, Syai.g_00146	Prbj.g_01478
OG0002017	Syai.g_02832	Prbj.g_02010
OG0002018	Syai.g_02895	Prbj.g_02038
OG0002035	Syai.g_00973, Syai.g_00972	Prbj.g_00735
OG0002037	Syai.g_00636	Prbj.g_01632
OG0002038	Syai.g_02134	Prbj.g_00840
OG0002039	Syai.g_02120	Prbj.g_00827
OG0002041	Syai.g_01467	Prbj.g_02246
OG0002042	Syai.g_01495	Prbj.g_02262
OG0002043	Syai.g_01558	Prbj.g_02307
OG0002044	Syai.g_02039	Prbj.g_02472
OG0002045	Syai.g_00857	Prbj.g_00135
OG0002047	Syai.g_00514	Prbj.g_00062
OG0002048	Syai.g_00426	Prbj.g_00369
OG0002050	Syai.g_00278	Prbj.g_01387
OG0002051	Syai.g_02645	Prbj.g_00508
OG0002053	Syai.g_02804	Prbj.g_01989
OG0002063	Syai.g_01856, Syai.g_01833	Prbj.g_00784
OG0002111	Syai.g_01901, Syai.g_01912, Syai.g_00576	Prbj.g_02696
OG0002113	Syai.g_00040	Prbj.g_01206
OG0002114	Syai.g_00979, Syai.g_00968	Prbj.g_00440
OG0002115	Syai.g_02368	Prbj.g_00866
OG0002117	Syai.g_02128	Prbj.g_00833
OG0002118	Syai.g_01941, Syai.g_01784	Prbj.g_01902
OG0002119	Syai.g_02691	Prbj.g_00015
OG0002120	Syai.g_01602	Prbj.g_00674
OG0002121	Syai.g_01194	Prbj.g_01122
OG0002124	Syai.g_02078	Prbj.g_02494
OG0002126	Syai.g_00147, Syai.g_00187	Prbj.g_01476
OG0002127	Syai.g_02601	Prbj.g_00548
OG0002128	Syai.g_01741	Prbj.g_01993
OG0002130	Syai.g_02177	Prbj.g_01726
OG0002154	Syai.g_02598	Prbj.g_01528
OG0002160	Syai.g_01950	Prbj.g_00189
OG0002162	Syai.g_00763	Prbj.g_01804
OG0002167	Syai.g_00715	Prbj.g_00915
OG0002168	Syai.g_02023	Prbj.g_01852
OG0002169	Syai.g_00513	Prbj.g_00061
OG0002170	Syai.g_00482	Prbj.g_00344
OG0002171	Syai.g_00145, Syai.g_00191	Prbj.g_01472
OG0002174	Syai.g_02833	Prbj.g_02011
OG0002175	Syai.g_02738	Prbj.g_01924
OG0002233	Syai.g_01382	Prbj.g_00903
OG0002234	Syai.g_01156	Prbj.g_02176
OG0002236	Syai.g_01715	Prbj.g_02510
OG0002237	Syai.g_01097	Prbj.g_02567
OG0002239	Syai.g_01737	Prbj.g_00664
OG0002242	Syai.g_00190	Prbj.g_01473
OG0002243	Syai.g_02752	Prbj.g_01937
OG0002281	Syai.g_00770, Syai.g_00769	Prbj.g_01799
OG0002285	Syai.g_01546	Prbj.g_02295
OG0002286	Syai.g_02737	Prbj.g_01923
OG0002291	Syai.g_02653	Prbj.g_01140
OG0002328	Syai.g_02526	Prbj.g_00602
OG0002330	Syai.g_01735	Prbj.g_00748
OG0002331	Syai.g_01381	Prbj.g_00761
OG0002334	Syai.g_00962	Prbj.g_01048
OG0002336	Syai.g_00867	Prbj.g_00126
OG0002337	Syai.g_00266	Prbj.g_01398
OG0002338	Syai.g_00181	Prbj.g_01479
OG0002339	Syai.g_00171	Prbj.g_01491
OG0002343	Syai.g_00308	Prbj.g_01344
OG0002350	Syai.g_00461	Prbj.g_00350
OG0002385	Syai.g_02739	Prbj.g_01925
OG0002429	Syai.g_02515	Prbj.g_00595
OG0002435	Syai.g_02221	Prbj.g_00952
OG0002436	Syai.g_00606	Prbj.g_00708
OG0002438	Syai.g_01375, Syai.g_01376	Prbj.g_00917
OG0002448	Syai.g_00168	Prbj.g_01496, Prbj.g_01495
OG0002461	Syai.g_01642	Prbj.g_01895
OG0002579	Syai.g_02599	Prbj.g_00550
OG0002653	Syai.g_02736, Syai.g_02735	Prbj.g_01922
OG0002667	Syai.g_01161	Prbj.g_00727
OG0002715	Syai.g_00969	Prbj.g_00114
OG0002718	Syai.g_00967	Prbj.g_02064
OG0003093	Syai.g_02461	Prbj.g_00556
OG0003388	Syai.g_02454	Prbj.g_00775
OG0003389	Syai.g_02455	Prbj.g_00776
OG0003394	Syai.g_02447	Prbj.g_02376
OG0003829	Syai.g_01854, Syai.g_01870	Prbj.g_01659
