Orthogroup	Syai	Syak
OG0001975	Syai.g_01740	Syak.g_00271
OG0001976	Syai.g_01738	Syak.g_00269
OG0001980	Syai.g_00459	Syak.g_01255
OG0001990	Syai.g_02897	Syak.g_01832
OG0001993	Syai.g_01060	Syak.g_02771
OG0001994	Syai.g_01059	Syak.g_02770
OG0001995	Syai.g_01948	Syak.g_00962
OG0001997	Syai.g_02520	Syak.g_02213
OG0001998	Syai.g_00971	Syak.g_01005
OG0002000	Syai.g_00683	Syak.g_02621
OG0002002	Syai.g_01794	Syak.g_00810
OG0002004	Syai.g_02496	Syak.g_02417
OG0002006	Syai.g_02025	Syak.g_00762
OG0002007	Syai.g_02026	Syak.g_00763
OG0002008	Syai.g_01448	Syak.g_00632
OG0002009	Syai.g_01287	Syak.g_00395
OG0002010	Syai.g_00912	Syak.g_01075
OG0002012	Syai.g_01589	Syak.g_01170
OG0002013	Syai.g_00515	Syak.g_02232
OG0002014	Syai.g_00182	Syak.g_01536
OG0002015	Syai.g_00183, Syai.g_00146	Syak.g_01541
OG0002017	Syai.g_02832	Syak.g_01891
OG0002018	Syai.g_02895	Syak.g_01834
OG0002020	Syai.g_02890	Syak.g_01840
OG0002021	Syai.g_02888	Syak.g_01842
OG0002022	Syai.g_02885	Syak.g_01843
OG0002023	Syai.g_02884	Syak.g_01844
OG0002024	Syai.g_02878	Syak.g_01850
OG0002035	Syai.g_00973, Syai.g_00972	Syak.g_01019
OG0002035	Syai.g_00592	Syak.g_01020
OG0002037	Syai.g_00636	Syak.g_01492, Syak.g_00684
OG0002038	Syai.g_02134	Syak.g_00887
OG0002039	Syai.g_02120	Syak.g_00866
OG0002041	Syai.g_01467	Syak.g_00475
OG0002042	Syai.g_01495	Syak.g_00496
OG0002043	Syai.g_01558	Syak.g_00546
OG0002044	Syai.g_02039	Syak.g_00614
OG0002045	Syai.g_00857	Syak.g_01129
OG0002047	Syai.g_00514	Syak.g_01217
OG0002048	Syai.g_00426	Syak.g_01285
OG0002049	Syai.g_00341	Syak.g_01365
OG0002050	Syai.g_00278	Syak.g_01440
OG0002051	Syai.g_02645	Syak.g_02090
OG0002054	Syai.g_02877	Syak.g_01851
OG0002055	Syai.g_02880	Syak.g_01848
OG0002056	Syai.g_00242	Syak.g_01477
OG0002106	Syai.g_00555	Syak.g_00071
OG0002112	Syai.g_00231	Syak.g_01488
OG0002113	Syai.g_00040	Syak.g_01754
OG0002114	Syai.g_00979, Syai.g_00968	Syak.g_01014
OG0002115	Syai.g_02368	Syak.g_02424
OG0002116	Syai.g_02334	Syak.g_02450
OG0002117	Syai.g_02128	Syak.g_00877
OG0002118	Syai.g_01941, Syai.g_01784	Syak.g_00819
OG0002119	Syai.g_02691	Syak.g_02520
OG0002120	Syai.g_01602	Syak.g_00576
OG0002121	Syai.g_01194	Syak.g_00146
OG0002124	Syai.g_02078	Syak.g_00587
OG0002126	Syai.g_00147, Syai.g_00187	Syak.g_01540
OG0002127	Syai.g_02601	Syak.g_02137
OG0002128	Syai.g_01741	Syak.g_01123
OG0002129	Syai.g_00940	Syak.g_01057
OG0002130	Syai.g_02177	Syak.g_00934
OG0002131	Syai.g_02889	Syak.g_01841
OG0002132	Syai.g_02881	Syak.g_01847
OG0002133	Syai.g_02879	Syak.g_01849
OG0002134	Syai.g_00128	Syak.g_01632
OG0002135	Syai.g_02407	Syak.g_02387
OG0002136	Syai.g_02406	Syak.g_02388
OG0002138	Syai.g_01959	Syak.g_00090
OG0002139	Syai.g_01827	Syak.g_00681
OG0002140	Syai.g_01925	Syak.g_00970
OG0002140	Syai.g_01774	Syak.g_00219
OG0002142	Syai.g_00981	Syak.g_01025
OG0002143	Syai.g_00522	Syak.g_01210
OG0002144	Syai.g_00347	Syak.g_01359
OG0002156	Syai.g_00984	Syak.g_01003
OG0002157	Syai.g_00230	Syak.g_01489
OG0002158	Syai.g_00232	Syak.g_01487
OG0002160	Syai.g_01950	Syak.g_00690
OG0002162	Syai.g_00763	Syak.g_02695
OG0002163	Syai.g_02798	Syak.g_01914, Syak.g_01920, Syak.g_01911
OG0002167	Syai.g_00715	Syak.g_00060
OG0002168	Syai.g_02023	Syak.g_00760
OG0002169	Syai.g_00513	Syak.g_01218
OG0002170	Syai.g_00482	Syak.g_01249
OG0002171	Syai.g_00145, Syai.g_00191	Syak.g_01534
OG0002174	Syai.g_02833	Syak.g_01890
OG0002178	Syai.g_02882	Syak.g_01845
OG0002179	Syai.g_00162	Syak.g_01563
OG0002180	Syai.g_00251	Syak.g_01467
OG0002181	Syai.g_00281	Syak.g_01437
OG0002182	Syai.g_00299	Syak.g_01418
OG0002183	Syai.g_02505	Syak.g_02221
OG0002184	Syai.g_02502	Syak.g_02225
OG0002185	Syai.g_02492	Syak.g_02237
OG0002186	Syai.g_02405	Syak.g_02389
OG0002187	Syai.g_02404	Syak.g_02390
OG0002188	Syai.g_02371	Syak.g_02421
OG0002189	Syai.g_02370	Syak.g_02422
OG0002190	Syai.g_02314	Syak.g_02464
OG0002191	Syai.g_00850	Syak.g_01197
OG0002192	Syai.g_02118	Syak.g_00864
OG0002193	Syai.g_01944, Syai.g_01028	Syak.g_02285
OG0002194	Syai.g_01821	Syak.g_00677
OG0002196	Syai.g_01308	Syak.g_00420
OG0002197	Syai.g_01458	Syak.g_00468
OG0002198	Syai.g_01124	Syak.g_00055
OG0002199	Syai.g_01119	Syak.g_00050
OG0002200	Syai.g_00954	Syak.g_01042
OG0002201	Syai.g_00811	Syak.g_02741
OG0002202	Syai.g_00810	Syak.g_02740
OG0002203	Syai.g_00809	Syak.g_02739
OG0002204	Syai.g_00787	Syak.g_02720
OG0002205	Syai.g_00768	Syak.g_02700
OG0002206	Syai.g_00755	Syak.g_02688
OG0002207	Syai.g_00745	Syak.g_02678
OG0002208	Syai.g_00631	Syak.g_02568
OG0002209	Syai.g_00494	Syak.g_01238
OG0002210	Syai.g_00433	Syak.g_01277
OG0002211	Syai.g_00396	Syak.g_01313
OG0002212	Syai.g_02757	Syak.g_01954
OG0002213	Syai.g_02764	Syak.g_01950
OG0002214	Syai.g_02910	Syak.g_01815
OG0002230	Syai.g_00201	Syak.g_01601
OG0002233	Syai.g_01382	Syak.g_00063
OG0002234	Syai.g_01156	Syak.g_02489
OG0002237	Syai.g_01097	Syak.g_00028
OG0002239	Syai.g_01737	Syak.g_02442
OG0002242	Syai.g_00190	Syak.g_01535
OG0002243	Syai.g_02752	Syak.g_01961
OG0002245	Syai.g_00524	Syak.g_01208
OG0002247	Syai.g_00761	Syak.g_02693
OG0002250	Syai.g_02506	Syak.g_02220
OG0002251	Syai.g_02311	Syak.g_02467
OG0002252	Syai.g_02249	Syak.g_02373
OG0002253	Syai.g_02166	Syak.g_00923
OG0002254	Syai.g_01419	Syak.g_00663
OG0002255	Syai.g_01475	Syak.g_00483
OG0002256	Syai.g_01631, Syai.g_01537, Syai.g_00825	Syak.g_00224
OG0002257	Syai.g_01149	Syak.g_00104
OG0002258	Syai.g_00786	Syak.g_02719
OG0002259	Syai.g_00712	Syak.g_02644
OG0002260	Syai.g_01828	Syak.g_00682
OG0002281	Syai.g_00770, Syai.g_00769	Syak.g_02701
OG0002296	Syai.g_00917	Syak.g_01070
OG0002297	Syai.g_01942	Syak.g_01052
OG0002298	Syai.g_01479	Syak.g_00487
OG0002299	Syai.g_01523	Syak.g_00524
OG0002300	Syai.g_01597	Syak.g_00101
OG0002301	Syai.g_01080	Syak.g_00023
OG0002302	Syai.g_00616	Syak.g_02553
OG0002303	Syai.g_00523	Syak.g_01209
OG0002305	Syai.g_02545	Syak.g_02187
OG0002307	Syai.g_01811, Syai.g_01539, Syai.g_01890, Syai.g_02104	Syak.g_00971, Syak.g_00765
OG0002309	Syai.g_02048	Syak.g_00607
OG0002328	Syai.g_02526	Syak.g_02208
OG0002330	Syai.g_01735	Syak.g_00716
OG0002331	Syai.g_01381	Syak.g_00967
OG0002334	Syai.g_00962	Syak.g_01032
OG0002336	Syai.g_00867	Syak.g_01115
OG0002337	Syai.g_00266	Syak.g_01452
OG0002338	Syai.g_00181	Syak.g_01544
OG0002339	Syai.g_00171	Syak.g_01553
OG0002341	Syai.g_02754	Syak.g_01957
OG0002343	Syai.g_00308	Syak.g_01408
OG0002348	Syai.g_01637	Syak.g_00243
OG0002350	Syai.g_00461	Syak.g_01254
OG0002351	Syai.g_00223	Syak.g_01502
OG0002353	Syai.g_01351	Syak.g_00446
OG0002355	Syai.g_01917	Syak.g_00244
OG0002356	Syai.g_00854	Syak.g_01146
OG0002357	Syai.g_02837	Syak.g_00100
OG0002358	Syai.g_02230	Syak.g_01193
OG0002359	Syai.g_00909	Syak.g_01078
OG0002380	Syai.g_00478	Syak.g_00175
OG0002387	Syai.g_02238	Syak.g_01600
OG0002395	Syai.g_00229	Syak.g_01490
OG0002396	Syai.g_00369	Syak.g_01340
OG0002400	Syai.g_01192	Syak.g_00230
OG0002401	Syai.g_02132	Syak.g_00883
OG0002403	Syai.g_01782	Syak.g_00821
OG0002404	Syai.g_01400	Syak.g_01497
OG0002405	Syai.g_01560	Syak.g_00550
OG0002406	Syai.g_01186	Syak.g_00139
OG0002407	Syai.g_01666, Syai.g_01667	Syak.g_00165
OG0002409	Syai.g_02829	Syak.g_01894
OG0002410	Syai.g_01167	Syak.g_01824
OG0002411	Syai.g_02036	Syak.g_00617
OG0002438	Syai.g_01375, Syai.g_01376	Syak.g_01923
OG0002452	Syai.g_02893	Syak.g_01837
OG0002458	Syai.g_02870	Syak.g_01859
OG0002459	Syai.g_02868	Syak.g_01861
OG0002460	Syai.g_02867	Syak.g_01862
OG0002461	Syai.g_01642	Syak.g_00216
OG0002463	Syai.g_01460	Syak.g_00792
OG0002464	Syai.g_02490	Syak.g_02240
OG0002467	Syai.g_01945, Syai.g_01946	Syak.g_02717
OG0002468	Syai.g_01824, Syai.g_01823, Syai.g_01825	Syak.g_00679
OG0002469	Syai.g_01786	Syak.g_00817
OG0002470	Syai.g_01733	Syak.g_00279
OG0002471	Syai.g_01625	Syak.g_00252
OG0002472	Syai.g_01704	Syak.g_00152
OG0002474	Syai.g_00345	Syak.g_01361
OG0002475	Syai.g_00910	Syak.g_01077
OG0002487	Syai.g_01842	Syak.g_00128
OG0002518	Syai.g_01532, Syai.g_01662	Syak.g_00195
OG0002520	Syai.g_02391	Syak.g_02403
OG0002521	Syai.g_02364	Syak.g_02428
OG0002522	Syai.g_02294	Syak.g_02484
OG0002523	Syai.g_01949	Syak.g_00236
OG0002524	Syai.g_01598	Syak.g_00982
OG0002526	Syai.g_01615	Syak.g_00256
OG0002529	Syai.g_01624	Syak.g_00187
OG0002532	Syai.g_01151	Syak.g_00232, Syak.g_00803
OG0002533	Syai.g_00729	Syak.g_02662
OG0002534	Syai.g_00458	Syak.g_01256
OG0002535	Syai.g_00455	Syak.g_01259
OG0002536	Syai.g_00440	Syak.g_01272
OG0002537	Syai.g_02664	Syak.g_00051
OG0002538	Syai.g_02680	Syak.g_02044
OG0002540	Syai.g_02871	Syak.g_01858
OG0002544	Syai.g_01669	Syak.g_00163
OG0002591	Syai.g_01187	Syak.g_00217
OG0002594	Syai.g_02247	Syak.g_00319
OG0002595	Syai.g_01947	Syak.g_02718
OG0002597	Syai.g_01591	Syak.g_02376
OG0002598	Syai.g_01592	Syak.g_00099
OG0002599	Syai.g_01614	Syak.g_00396
OG0002600	Syai.g_01633, Syai.g_01205	Syak.g_00166
OG0002602	Syai.g_01638	Syak.g_00247
OG0002606	Syai.g_02872	Syak.g_01857
OG0002608	Syai.g_01993	Syak.g_00719
OG0002609	Syai.g_02065	Syak.g_00588
OG0002640	Syai.g_00772	Syak.g_00266
OG0002671	Syai.g_02384	Syak.g_02410
OG0002672	Syai.g_01732	Syak.g_00290
OG0002673	Syai.g_01628	Syak.g_00069
OG0002674	Syai.g_00421	Syak.g_01289
OG0002685	Syai.g_01644	Syak.g_00167
OG0002692	Syai.g_01618	Syak.g_00245
OG0002709	Syai.g_02344	Syak.g_02265
OG0002721	Syai.g_02086	Syak.g_00110
OG0002736	Syai.g_02415, Syai.g_02414	Syak.g_01708
OG0002741	Syai.g_01348	Syak.g_00080
OG0002745	Syai.g_00557	Syak.g_00996
OG0002747	Syai.g_01071	Syak.g_00013
OG0002748	Syai.g_00814	Syak.g_00958
OG0002754	Syai.g_01564	Syak.g_01132
OG0002758	Syai.g_01629	Syak.g_00241
OG0002759	Syai.g_02105	Syak.g_01000
OG0002761	Syai.g_00189	Syak.g_00064
OG0002787	Syai.g_01207	Syak.g_00301
OG0002788	Syai.g_01208	Syak.g_00302
OG0002789	Syai.g_01209	Syak.g_00303
OG0002790	Syai.g_01210	Syak.g_00304
OG0002791	Syai.g_01211	Syak.g_00305
OG0002792	Syai.g_01212	Syak.g_00306
OG0002793	Syai.g_01213	Syak.g_00307
OG0002807	Syai.g_01731	Syak.g_00291
OG0002860	Syai.g_02075	Syak.g_02293
OG0002861	Syai.g_00566, Syai.g_01898	Syak.g_01168
OG0002892	Syai.g_01214	Syak.g_00308
OG0002953	Syai.g_02349	Syak.g_00118
OG0002966	Syai.g_02073	Syak.g_00161
OG0002968	Syai.g_01680	Syak.g_02515
OG0002975	Syai.g_02071	Syak.g_00318
OG0002976	Syai.g_01195	Syak.g_01202
OG0002994	Syai.g_02070	Syak.g_00239
OG0003043	Syai.g_00978, Syai.g_00977	Syak.g_01015
OG0003093	Syai.g_02461	Syak.g_02268
OG0003110	Syai.g_01663	Syak.g_00188
OG0003111	Syai.g_01651	Syak.g_00215
OG0003119	Syai.g_01052	Syak.g_02759
OG0003133	Syai.g_00822	Syak.g_02283
OG0003137	Syai.g_02306	Syak.g_02471
OG0003143	Syai.g_01630	Syak.g_00213
OG0003144	Syai.g_02514	Syak.g_02215
OG0003276	Syai.g_01206, Syai.g_01670	Syak.g_00407
OG0003284	Syai.g_02458, Syai.g_00572	Syak.g_02261
OG0003298	Syai.g_00550	Syak.g_00203
OG0003499	Syai.g_02720	Syak.g_02051
OG0003523	Syai.g_01656	Syak.g_00201
OG0003524	Syai.g_01665	Syak.g_00454
OG0003570	Syai.g_01899	Syak.g_01602
OG0003571	Syai.g_01746	Syak.g_00969
OG0003857	Syai.g_00723	Syak.g_00242
OG0003914	Syai.g_02337	Syak.g_02447
OG0003925	Syai.g_00140	Syak.g_01587, Syak.g_01589
OG0003927	Syai.g_02080	Syak.g_00585
OG0003929	Syai.g_02470	Syak.g_01904
OG0003938	Syai.g_00577, Syai.g_00579, Syai.g_00578	Syak.g_00235
OG0004285	Syai.g_02814	Syak.g_02266
OG0004311	Syai.g_01918	Syak.g_00708
OG0004314	Syai.g_01215	Syak.g_00309
OG0004360	Syai.g_00927	Syak.g_02508, Syak.g_00073
OG0004369	Syai.g_01863	Syak.g_02287
OG0004376	Syai.g_02495	Syak.g_02234
OG0004390	Syai.g_02040	Syak.g_00613
OG0004405	Syai.g_00568, Syai.g_01684	Syak.g_00315
OG0005064	Syai.g_00604	Syak.g_02534
OG0005111	Syai.g_00920	Syak.g_01097
OG0005113	Syai.g_00216	Syak.g_01590
OG0005133	Syai.g_01588	Syak.g_00867
OG0006111	Syai.g_01535	Syak.g_00076
OG0006112	Syai.g_01536	Syak.g_00070
