Orthogroup	Species	Syai	Orthologs
OG0002214	Syal	Syai.g_02910	Syal.g_01181
OG0002214	Syad	Syai.g_02910	Syad.g_00140
OG0002214	Syaj	Syai.g_02910	Syaj.g_02240
OG0002214	Syac	Syai.g_02910	Syac.g_02474
OG0002214	Syah	Syai.g_02910	Syah.g_00393
OG0002214	Syaf	Syai.g_02910	Syaf.g_00522
OG0002214	Syaa	Syai.g_02910	Syaa.g_02736
OG0002214	Syae	Syai.g_02910	Syae.g_01690
OG0002214	Syam	Syai.g_02910	Syam.g_02426
OG0002225	Prab	Syai.g_01174	Prab.g_00408
OG0002225	Pran	Syai.g_01174	Pran.g_01775
OG0002225	Prax	Syai.g_01174	Prax.g_00170
OG0002225	Prbd	Syai.g_01174	Prbd.g_00436
OG0002225	Syap	Syai.g_01174	Syap.g_00419
OG0002225	Syas	Syai.g_01174	Syas.g_00273
OG0002225	Syao	Syai.g_01174	Syao.g_00543
OG0002225	Syar	Syai.g_01174	Syar.g_00669
OG0002225	Syat	Syai.g_01174	Syat.g_00993
OG0002225	Syad	Syai.g_01174	Syad.g_02053
OG0002225	Syaj	Syai.g_01174	Syaj.g_01179
OG0002225	Syaa	Syai.g_01174	Syaa.g_01543
OG0002225	Syae	Syai.g_01174	Syae.g_00157
OG0002230	Praf	Syai.g_02233, Syai.g_00201	Praf.g_00148
OG0002230	Syaq	Syai.g_02233, Syai.g_00201	Syaq.g_00916
OG0002230	Syas	Syai.g_02233, Syai.g_00201	Syas.g_02622
OG0002230	Syad	Syai.g_02233	Syad.g_02471
OG0002230	Syae	Syai.g_02233	Syae.g_01015
OG0002230	Syaa	Syai.g_02233	Syaa.g_00686
OG0002230	Syaj	Syai.g_02233	Syaj.g_01574
OG0002230	Syac	Syai.g_02233	Syac.g_00685
OG0002230	Syah	Syai.g_02233	Syah.g_02240
OG0002230	Syaf	Syai.g_02233	Syaf.g_01208
OG0002230	Syak	Syai.g_00201	Syak.g_01601
OG0002230	Syan	Syai.g_00201	Syan.g_01085, Syan.g_01836
OG0002230	Syaa	Syai.g_00201	Syaa.g_00690
OG0002230	Syaj	Syai.g_00201	Syaj.g_01570
OG0002230	Syah	Syai.g_00201	Syah.g_00195
OG0002233	Praf	Syai.g_01382	Praf.g_01254
OG0002233	Prah	Syai.g_01382	Prah.g_00945
OG0002233	Prbj	Syai.g_01382	Prbj.g_00903
OG0002233	Prbk	Syai.g_01382	Prbk.g_01845
OG0002233	Prbl	Syai.g_01382	Prbl.g_01828
OG0002233	Syar	Syai.g_01382	Syar.g_00265
OG0002233	Syaq	Syai.g_01382	Syaq.g_02109
OG0002233	Syag	Syai.g_01382	Syag.g_00437
OG0002233	Syab	Syai.g_01382	Syab.g_02359
OG0002233	Syal	Syai.g_01382	Syal.g_00673
OG0002233	Syak	Syai.g_01382	Syak.g_00063
OG0002233	Syaa	Syai.g_01382	Syaa.g_01209
OG0002233	Syac	Syai.g_01382	Syac.g_01301
OG0002233	Syah	Syai.g_01382	Syah.g_01739
OG0002233	Syae	Syai.g_01382	Syae.g_00479
OG0002233	Syad	Syai.g_01382	Syad.g_01832
OG0002233	Syaj	Syai.g_01382	Syaj.g_00970
OG0002233	Syaf	Syai.g_01382	Syaf.g_02002
OG0002234	Prah	Syai.g_01156	Prah.g_00889
OG0002234	Praf	Syai.g_01156	Praf.g_01300
OG0002234	Prbj	Syai.g_01156	Prbj.g_02176
OG0002234	Prbk	Syai.g_01156	Prbk.g_00621
OG0002234	Prbl	Syai.g_01156	Prbl.g_02569
OG0002234	Syao	Syai.g_01156	Syao.g_00145
OG0002234	Syab	Syai.g_01156	Syab.g_00633
OG0002234	Syal	Syai.g_01156	Syal.g_01552
OG0002234	Syag	Syai.g_01156	Syag.g_00402
OG0002234	Syak	Syai.g_01156	Syak.g_02489
OG0002234	Syae	Syai.g_01156	Syae.g_00140
OG0002234	Syad	Syai.g_01156	Syad.g_02094
OG0002234	Syaj	Syai.g_01156	Syaj.g_01224
OG0002234	Syac	Syai.g_01156	Syac.g_01029
OG0002234	Syah	Syai.g_01156	Syah.g_01883
OG0002234	Syaa	Syai.g_01156	Syaa.g_01574
OG0002234	Syaf	Syai.g_01156	Syaf.g_02259
OG0002234	Syam	Syai.g_01156	Syam.g_01421
OG0002236	Prbj	Syai.g_01715	Prbj.g_02510
OG0002236	Prbk	Syai.g_01715	Prbk.g_02566
OG0002236	Prbl	Syai.g_01715	Prbl.g_01575
OG0002236	Praf	Syai.g_01715	Praf.g_01624
OG0002236	Prah	Syai.g_01715	Prah.g_00569
OG0002236	Syag	Syai.g_01715	Syag.g_00571
OG0002236	Syab	Syai.g_01715	Syab.g_01545
OG0002236	Syal	Syai.g_01715	Syal.g_02189
OG0002236	Syap	Syai.g_01715	Syap.g_02346
OG0002236	Syar	Syai.g_01715	Syar.g_00871
OG0002236	Syaq	Syai.g_01715	Syaq.g_02225
OG0002236	Syae	Syai.g_01715	Syae.g_02062
OG0002236	Syac	Syai.g_01715	Syac.g_02153
OG0002236	Syah	Syai.g_01715	Syah.g_00727
OG0002236	Syad	Syai.g_01715	Syad.g_00629
OG0002236	Syaj	Syai.g_01715	Syaj.g_02675
OG0002236	Syam	Syai.g_01715	Syam.g_00947
OG0002236	Syaf	Syai.g_01715	Syaf.g_01641
OG0002237	Pral	Syai.g_01097	Pral.g_01431
OG0002237	Prat	Syai.g_01097	Prat.g_01096
OG0002237	Prah	Syai.g_01097	Prah.g_00507
OG0002237	Praf	Syai.g_01097	Praf.g_01686
OG0002237	Prbj	Syai.g_01097	Prbj.g_02567
OG0002237	Prbk	Syai.g_01097	Prbk.g_02625
OG0002237	Prbl	Syai.g_01097	Prbl.g_01633
OG0002237	Syaq	Syai.g_01097	Syaq.g_02075
OG0002237	Syag	Syai.g_01097	Syag.g_00403
OG0002237	Syak	Syai.g_01097	Syak.g_00028
OG0002237	Syab	Syai.g_01097	Syab.g_01880
OG0002237	Syal	Syai.g_01097	Syal.g_02643
OG0002237	Syae	Syai.g_01097	Syae.g_00067
OG0002237	Syaa	Syai.g_01097	Syaa.g_01641
OG0002237	Syac	Syai.g_01097	Syac.g_00972
OG0002237	Syah	Syai.g_01097	Syah.g_01942
OG0002237	Syaf	Syai.g_01097	Syaf.g_02317
OG0002237	Syam	Syai.g_01097	Syam.g_01474
OG0002239	Prbj	Syai.g_01737	Prbj.g_00664
OG0002239	Prbk	Syai.g_01737	Prbk.g_01204
OG0002239	Prbl	Syai.g_01737	Prbl.g_00717
OG0002239	Praf	Syai.g_01737	Praf.g_01854
OG0002239	Prah	Syai.g_01737	Prah.g_00355
OG0002239	Syag	Syai.g_01737	Syag.g_01661
OG0002239	Syak	Syai.g_01737	Syak.g_02442
OG0002239	Syab	Syai.g_01737	Syab.g_02224
OG0002239	Syal	Syai.g_01737	Syal.g_00559
OG0002239	Syat	Syai.g_01737	Syat.g_01095
OG0002239	Syas	Syai.g_01737	Syas.g_00024
OG0002239	Syar	Syai.g_01737	Syar.g_02678
OG0002239	Syan	Syai.g_01737	Syan.g_01177
OG0002239	Syao	Syai.g_01737	Syao.g_01405
OG0002239	Syac	Syai.g_01737	Syac.g_01458
OG0002239	Syah	Syai.g_01737	Syah.g_01444
OG0002239	Syaf	Syai.g_01737	Syaf.g_01623
OG0002239	Syam	Syai.g_01737	Syam.g_00922
OG0002242	Prbj	Syai.g_00190	Prbj.g_01473
OG0002242	Prbk	Syai.g_00190	Prbk.g_00485
OG0002242	Prbl	Syai.g_00190	Prbl.g_00884
OG0002242	Praf	Syai.g_00190	Praf.g_02351
OG0002242	Prah	Syai.g_00190	Prah.g_02201
OG0002242	Syag	Syai.g_00190	Syag.g_02463
OG0002242	Syak	Syai.g_00190	Syak.g_01535
OG0002242	Syaq	Syai.g_00190	Syaq.g_00957
OG0002242	Syaj	Syai.g_00190	Syaj.g_02490
OG0002242	Syac	Syai.g_00190	Syac.g_00221
OG0002242	Syah	Syai.g_00190	Syah.g_00157
OG0002242	Syaa	Syai.g_00190	Syaa.g_00188
OG0002242	Syar	Syai.g_00190	Syar.g_00279
OG0002242	Syap	Syai.g_00190	Syap.g_02068
OG0002242	Syas	Syai.g_00190	Syas.g_02218
OG0002242	Syad	Syai.g_00190	Syad.g_00447
OG0002242	Syae	Syai.g_00190	Syae.g_01900
OG0002242	Syaf	Syai.g_00190	Syaf.g_00321
OG0002243	Praf	Syai.g_02752	Praf.g_02606
OG0002243	Prah	Syai.g_02752	Prah.g_02472
OG0002243	Prbj	Syai.g_02752	Prbj.g_01937
OG0002243	Prbk	Syai.g_02752	Prbk.g_02142
OG0002243	Prbl	Syai.g_02752	Prbl.g_02257
OG0002243	Syag	Syai.g_02752	Syag.g_02107
OG0002243	Syad	Syai.g_02752	Syad.g_03017
OG0002243	Syaj	Syai.g_02752	Syaj.g_02097
OG0002243	Syat	Syai.g_02752	Syat.g_02803
OG0002243	Syao	Syai.g_02752	Syao.g_02421
OG0002243	Syar	Syai.g_02752	Syar.g_03030
OG0002243	Syan	Syai.g_02752	Syan.g_03098
OG0002243	Syab	Syai.g_02752	Syab.g_02735
OG0002243	Syaq	Syai.g_02752	Syaq.g_01280
OG0002243	Syak	Syai.g_02752	Syak.g_01961
OG0002243	Syaf	Syai.g_02752	Syaf.g_00667
OG0002244	Prai	Syai.g_01672	Prai.g_01244
OG0002244	Pras	Syai.g_01672	Pras.g_00490
OG0002244	Prau	Syai.g_01672	Prau.g_01663
OG0002244	Prag	Syai.g_01672	Prag.g_01631
OG0002244	Praw	Syai.g_01672	Praw.g_00477
OG0002244	Prav	Syai.g_01672	Prav.g_01721
OG0002244	Syah	Syai.g_01672	Syah.g_02465
OG0002244	Syal	Syai.g_01672	Syal.g_02093
OG0002244	Syan	Syai.g_01672	Syan.g_00387
OG0002244	Syao	Syai.g_01672	Syao.g_00551
OG0002244	Syar	Syai.g_01672	Syar.g_01824
OG0002244	Syas	Syai.g_01672	Syas.g_00244
OG0002244	Syat	Syai.g_01672	Syat.g_00744
OG0002244	Syag	Syai.g_01672	Syag.g_01792
OG0002244	Syae	Syai.g_01672	Syae.g_00191
OG0002244	Syaa	Syai.g_01672	Syaa.g_02136
OG0002244	Syaf	Syai.g_01672	Syaf.g_01663
OG0002244	Syam	Syai.g_01672	Syam.g_00974
OG0002245	Prah	Syai.g_00524	Prah.g_00210
OG0002245	Syad	Syai.g_00524	Syad.g_00792
OG0002245	Syaj	Syai.g_00524	Syaj.g_02836
OG0002245	Syae	Syai.g_00524	Syae.g_02226
OG0002245	Syar	Syai.g_00524	Syar.g_00967
OG0002245	Syas	Syai.g_00524	Syas.g_02246
OG0002245	Syan	Syai.g_00524	Syan.g_00536
OG0002245	Syao	Syai.g_00524	Syao.g_00703
OG0002245	Syaq	Syai.g_00524	Syaq.g_00522
OG0002245	Syag	Syai.g_00524	Syag.g_00012
OG0002245	Syak	Syai.g_00524	Syak.g_01208
OG0002245	Syab	Syai.g_00524	Syab.g_00558
OG0002245	Syal	Syai.g_00524	Syal.g_00548
OG0002245	Syaa	Syai.g_00524	Syaa.g_02142
OG0002245	Syac	Syai.g_00524	Syac.g_01981
OG0002245	Syah	Syai.g_00524	Syah.g_00895
OG0002245	Syam	Syai.g_00524	Syam.g_00496
OG0002245	Syaf	Syai.g_00524	Syaf.g_02800
OG0002247	Pral	Syai.g_00761	Pral.g_00517
OG0002247	Prat	Syai.g_00761	Prat.g_00535
OG0002247	Syan	Syai.g_00761	Syan.g_00877
OG0002247	Syao	Syai.g_00761	Syao.g_00836
OG0002247	Syat	Syai.g_00761	Syat.g_00054
OG0002247	Syap	Syai.g_00761	Syap.g_01305
OG0002247	Syas	Syai.g_00761	Syas.g_00813
OG0002247	Syac	Syai.g_00761	Syac.g_01783
OG0002247	Syah	Syai.g_00761	Syah.g_01119
OG0002247	Syaq	Syai.g_00761	Syaq.g_01957
OG0002247	Syag	Syai.g_00761	Syag.g_00298
OG0002247	Syak	Syai.g_00761	Syak.g_02693
OG0002247	Syad	Syai.g_00761	Syad.g_01043
OG0002247	Syaj	Syai.g_00761	Syaj.g_00210
OG0002247	Syaa	Syai.g_00761	Syaa.g_01923
OG0002247	Syae	Syai.g_00761	Syae.g_02430
OG0002247	Syaf	Syai.g_00761	Syaf.g_02594
OG0002247	Syam	Syai.g_00761	Syam.g_01748
OG0002248	Prau	Syai.g_01984	Prau.g_01722
OG0002248	Syas	Syai.g_01984	Syas.g_00986
OG0002248	Syan	Syai.g_01984	Syan.g_00727
OG0002248	Syao	Syai.g_01984	Syao.g_00979
OG0002248	Syat	Syai.g_01984	Syat.g_00837
OG0002248	Syar	Syai.g_01984	Syar.g_01693
OG0002248	Syag	Syai.g_01984	Syag.g_01000
OG0002248	Syaq	Syai.g_01984	Syaq.g_02591
OG0002248	Syab	Syai.g_01984	Syab.g_01182
OG0002248	Syal	Syai.g_01984	Syal.g_01799
OG0002248	Syad	Syai.g_01984	Syad.g_01337
OG0002248	Syaj	Syai.g_01984	Syaj.g_00477
OG0002248	Syae	Syai.g_01984	Syae.g_00768
OG0002248	Syac	Syai.g_01984	Syac.g_00908
OG0002248	Syah	Syai.g_01984	Syah.g_02007
OG0002248	Syaa	Syai.g_01984	Syaa.g_00903
OG0002248	Syaf	Syai.g_01984	Syaf.g_01466
OG0002248	Syam	Syai.g_01984	Syam.g_00798
OG0002249	Praz	Syai.g_01003, Syai.g_01002, Syai.g_01013, Syai.g_01012	Praz.g_01263
OG0002249	Prba	Syai.g_01003, Syai.g_01002, Syai.g_01013, Syai.g_01012	Prba.g_01110
OG0002249	Prbi	Syai.g_01003, Syai.g_01002, Syai.g_01013, Syai.g_01012	Prbi.g_00732
OG0002249	Prbm	Syai.g_01003, Syai.g_01002, Syai.g_01013, Syai.g_01012	Prbm.g_01466
OG0002249	Syac	Syai.g_01003, Syai.g_01002, Syai.g_01013, Syai.g_01012	Syac.g_01534
OG0002249	Syam	Syai.g_01003, Syai.g_01002, Syai.g_01013, Syai.g_01012	Syam.g_01568
OG0002249	Syaj	Syai.g_01003, Syai.g_01002, Syai.g_01013, Syai.g_01012	Syaj.g_00550
OG0002249	Prbd	Syai.g_01003, Syai.g_01002, Syai.g_01013, Syai.g_01012	Prbd.g_00820
OG0002249	Syaa	Syai.g_01003, Syai.g_01002, Syai.g_01013, Syai.g_01012	Syaa.g_00374, Syaa.g_01171
OG0002249	Syal	Syai.g_01003, Syai.g_01002, Syai.g_01013, Syai.g_01012	Syal.g_02368, Syal.g_02383, Syal.g_00722
OG0002249	Syas	Syai.g_01003, Syai.g_01002, Syai.g_01013, Syai.g_01012	Syas.g_01325
OG0002249	Syat	Syai.g_01003, Syai.g_01002, Syai.g_01013, Syai.g_01012	Syat.g_01310
OG0002250	Syan	Syai.g_02506	Syan.g_02945
OG0002250	Syaq	Syai.g_02506	Syaq.g_01526
OG0002250	Syas	Syai.g_02506	Syas.g_02471
OG0002250	Syar	Syai.g_02506	Syar.g_03084
OG0002250	Syat	Syai.g_02506	Syat.g_01530
OG0002250	Syao	Syai.g_02506	Syao.g_02652
OG0002250	Syak	Syai.g_02506	Syak.g_02220
OG0002250	Syab	Syai.g_02506	Syab.g_02467
OG0002250	Syal	Syai.g_02506	Syal.g_00783
OG0002250	Syad	Syai.g_02506	Syad.g_02769
OG0002250	Syaj	Syai.g_02506	Syaj.g_01847
OG0002250	Syaa	Syai.g_02506	Syaa.g_00325
OG0002250	Syae	Syai.g_02506	Syae.g_01332
OG0002250	Syac	Syai.g_02506	Syac.g_00424
OG0002250	Syah	Syai.g_02506	Syah.g_02510
OG0002250	Syag	Syai.g_02506	Syag.g_01852
OG0002250	Syaf	Syai.g_02506	Syaf.g_00933
OG0002250	Syam	Syai.g_02506	Syam.g_02091
OG0002251	Syas	Syai.g_02311	Syas.g_02733
OG0002251	Syat	Syai.g_02311	Syat.g_03077
OG0002251	Syar	Syai.g_02311	Syar.g_02880
OG0002251	Syan	Syai.g_02311	Syan.g_01348
OG0002251	Syao	Syai.g_02311	Syao.g_01607
OG0002251	Syak	Syai.g_02311	Syak.g_02467
OG0002251	Syab	Syai.g_02311	Syab.g_02184
OG0002251	Syal	Syai.g_02311	Syal.g_02982
OG0002251	Syag	Syai.g_02311	Syag.g_01636
OG0002251	Syaq	Syai.g_02311	Syaq.g_01721
OG0002251	Syad	Syai.g_02311	Syad.g_02556
OG0002251	Syaj	Syai.g_02311	Syaj.g_01653
OG0002251	Syac	Syai.g_02311	Syac.g_00606
OG0002251	Syah	Syai.g_02311	Syah.g_02328
OG0002251	Syaa	Syai.g_02311	Syaa.g_00604
OG0002251	Syae	Syai.g_02311	Syae.g_01112
OG0002251	Syam	Syai.g_02311	Syam.g_01936
OG0002251	Syaf	Syai.g_02311	Syaf.g_01094
OG0002252	Syat	Syai.g_02249	Syat.g_02625
OG0002252	Syar	Syai.g_02249	Syar.g_00694
OG0002252	Syak	Syai.g_02249	Syak.g_02373
OG0002252	Syaq	Syai.g_02249	Syaq.g_01629
OG0002252	Syae	Syai.g_02249	Syae.g_01024
OG0002252	Syad	Syai.g_02249	Syad.g_02479
OG0002252	Syaj	Syai.g_02249	Syaj.g_01585
OG0002252	Syac	Syai.g_02249	Syac.g_00672
OG0002252	Syah	Syai.g_02249	Syah.g_02253
OG0002252	Syaa	Syai.g_02249	Syaa.g_00680
OG0002252	Syam	Syai.g_02249	Syam.g_01881
OG0002252	Syaf	Syai.g_02249	Syaf.g_01189, Syaf.g_01190
OG0002253	Syag	Syai.g_02166	Syag.g_01179
OG0002253	Syat	Syai.g_02166	Syat.g_01145
OG0002253	Syas	Syai.g_02166	Syas.g_02866
OG0002253	Syan	Syai.g_02166	Syan.g_01201
OG0002253	Syao	Syai.g_02166	Syao.g_01445
OG0002253	Syak	Syai.g_02166	Syak.g_00923
OG0002253	Syaq	Syai.g_02166	Syaq.g_00285
OG0002253	Syab	Syai.g_02166	Syab.g_00927
OG0002253	Syal	Syai.g_02166	Syal.g_01613
OG0002253	Syar	Syai.g_02166	Syar.g_02770
OG0002253	Syaa	Syai.g_02166	Syaa.g_00747
OG0002253	Syae	Syai.g_02166	Syae.g_00949
OG0002253	Syad	Syai.g_02166	Syad.g_02393
OG0002253	Syaj	Syai.g_02166	Syaj.g_01498
OG0002253	Syac	Syai.g_02166	Syac.g_00739
OG0002253	Syah	Syai.g_02166	Syah.g_02189
OG0002253	Syaf	Syai.g_02166	Syaf.g_01266
OG0002253	Syam	Syai.g_02166	Syam.g_01818
OG0002254	Syas	Syai.g_01419	Syas.g_00200
OG0002254	Syat	Syai.g_01419	Syat.g_00691
OG0002254	Syao	Syai.g_01419	Syao.g_00465
OG0002254	Syan	Syai.g_01419	Syan.g_00346
OG0002254	Syar	Syai.g_01419	Syar.g_01556
OG0002254	Syak	Syai.g_01419	Syak.g_00663
OG0002254	Syag	Syai.g_01419	Syag.g_00889
OG0002254	Syaq	Syai.g_01419	Syaq.g_00050
OG0002254	Syab	Syai.g_01419	Syab.g_01299
OG0002254	Syal	Syai.g_01419	Syal.g_01900
OG0002254	Syad	Syai.g_01419	Syad.g_01670
OG0002254	Syaj	Syai.g_01419	Syaj.g_00796
OG0002254	Syae	Syai.g_01419	Syae.g_00435
OG0002254	Syac	Syai.g_01419	Syac.g_01256
OG0002254	Syah	Syai.g_01419	Syah.g_01697
OG0002254	Syaa	Syai.g_01419	Syaa.g_01282
OG0002254	Syaf	Syai.g_01419	Syaf.g_01949
OG0002254	Syam	Syai.g_01419	Syam.g_01203
OG0002255	Syas	Syai.g_01475	Syas.g_00528
OG0002255	Syat	Syai.g_01475	Syat.g_00556
OG0002255	Syan	Syai.g_01475	Syan.g_00587
OG0002255	Syao	Syai.g_01475	Syao.g_00831
OG0002255	Syar	Syai.g_01475	Syar.g_02518
OG0002255	Syak	Syai.g_01475	Syak.g_00483
OG0002255	Syab	Syai.g_01475	Syab.g_01356
OG0002255	Syal	Syai.g_01475	Syal.g_01971
OG0002255	Syag	Syai.g_01475	Syag.g_00832
OG0002255	Syaq	Syai.g_01475	Syaq.g_02505
OG0002255	Syad	Syai.g_01475	Syad.g_01726
OG0002255	Syaj	Syai.g_01475	Syaj.g_00855
OG0002255	Syae	Syai.g_01475	Syae.g_00381
OG0002255	Syaa	Syai.g_01475	Syaa.g_01336
OG0002255	Syac	Syai.g_01475	Syac.g_01203
OG0002255	Syah	Syai.g_01475	Syah.g_01643
OG0002255	Syaf	Syai.g_01475	Syaf.g_01890
OG0002255	Syam	Syai.g_01475	Syam.g_01147
OG0002256	Syal	Syai.g_01631, Syai.g_01537, Syai.g_00825	Syal.g_02645
OG0002256	Syab	Syai.g_01631, Syai.g_01537, Syai.g_00825	Syab.g_01882
OG0002256	Syag	Syai.g_01631, Syai.g_01537, Syai.g_00825	Syag.g_01796
OG0002256	Syak	Syai.g_01631, Syai.g_01537, Syai.g_00825	Syak.g_00224
OG0002256	Syar	Syai.g_01631, Syai.g_01537, Syai.g_00825	Syar.g_02069
OG0002256	Syas	Syai.g_01631, Syai.g_01537, Syai.g_00825	Syas.g_00768
OG0002256	Syaa	Syai.g_01631, Syai.g_01537	Syaa.g_01426
OG0002256	Syad	Syai.g_01631, Syai.g_01537	Syad.g_01133
OG0002256	Syao	Syai.g_01631	Syao.g_01721
OG0002256	Syaf	Syai.g_01631	Syaf.g_01714
OG0002256	Syam	Syai.g_01631	Syam.g_01012
OG0002256	Syae	Syai.g_01537	Syae.g_00856
OG0002256	Syaj	Syai.g_01537	Syaj.g_01678
OG0002256	Syat	Syai.g_00825	Syat.g_00179
OG0002256	Syac	Syai.g_00825	Syac.g_00930
OG0002256	Syah	Syai.g_00825	Syah.g_01985
OG0002257	Syan	Syai.g_01149	Syan.g_00407
OG0002257	Syao	Syai.g_01149	Syao.g_01262
OG0002257	Syab	Syai.g_01149	Syab.g_01811
OG0002257	Syal	Syai.g_01149	Syal.g_02569
OG0002257	Syap	Syai.g_01149	Syap.g_00660
OG0002257	Syas	Syai.g_01149	Syas.g_01101
OG0002257	Syat	Syai.g_01149	Syat.g_01714
OG0002257	Syak	Syai.g_01149	Syak.g_00104
OG0002257	Syag	Syai.g_01149	Syag.g_00478
OG0002257	Syaq	Syai.g_01149	Syaq.g_02136
OG0002257	Syae	Syai.g_01149	Syae.g_00127
OG0002257	Syac	Syai.g_01149	Syac.g_01021
OG0002257	Syah	Syai.g_01149	Syah.g_01892
OG0002257	Syaa	Syai.g_01149	Syaa.g_01585
OG0002257	Syad	Syai.g_01149	Syad.g_02107
OG0002257	Syaj	Syai.g_01149	Syaj.g_01237
OG0002257	Syaf	Syai.g_01149	Syaf.g_02266
OG0002257	Syam	Syai.g_01149	Syam.g_01429
OG0002258	Syan	Syai.g_00786	Syan.g_00958
OG0002258	Syao	Syai.g_00786	Syao.g_01029
OG0002258	Syas	Syai.g_00786	Syas.g_00842
OG0002258	Syar	Syai.g_00786	Syar.g_02197
OG0002258	Syat	Syai.g_00786	Syat.g_00030
OG0002258	Syag	Syai.g_00786	Syag.g_00325
OG0002258	Syak	Syai.g_00786	Syak.g_02719
OG0002258	Syab	Syai.g_00786	Syab.g_01964
OG0002258	Syal	Syai.g_00786	Syal.g_02763
OG0002258	Syaq	Syai.g_00786	Syaq.g_01981
OG0002258	Syaa	Syai.g_00786	Syaa.g_01900
OG0002258	Syae	Syai.g_00786	Syae.g_02452
OG0002258	Syac	Syai.g_00786	Syac.g_01761
OG0002258	Syah	Syai.g_00786	Syah.g_01141
OG0002258	Syad	Syai.g_00786	Syad.g_01068
OG0002258	Syaj	Syai.g_00786	Syaj.g_00234
OG0002258	Syaf	Syai.g_00786	Syaf.g_02571
OG0002258	Syam	Syai.g_00786	Syam.g_01725
OG0002259	Syas	Syai.g_00712	Syas.g_00067
OG0002259	Syat	Syai.g_00712	Syat.g_03274
OG0002259	Syar	Syai.g_00712	Syar.g_02350
OG0002259	Syan	Syai.g_00712	Syan.g_01162
OG0002259	Syao	Syai.g_00712	Syao.g_01416
OG0002259	Syag	Syai.g_00712	Syag.g_01450
OG0002259	Syaq	Syai.g_00712	Syaq.g_01842
OG0002259	Syak	Syai.g_00712	Syak.g_02644
OG0002259	Syab	Syai.g_00712	Syab.g_02037
OG0002259	Syal	Syai.g_00712	Syal.g_02834
OG0002259	Syad	Syai.g_00712	Syad.g_00981
OG0002259	Syaj	Syai.g_00712	Syaj.g_00148
OG0002259	Syaa	Syai.g_00712	Syaa.g_01976
OG0002259	Syae	Syai.g_00712	Syae.g_02378
OG0002259	Syac	Syai.g_00712	Syac.g_01832
OG0002259	Syah	Syai.g_00712	Syah.g_01068
OG0002259	Syam	Syai.g_00712	Syam.g_00655
OG0002259	Syaf	Syai.g_00712	Syaf.g_02650
OG0002260	Syan	Syai.g_01828	Syan.g_02550
OG0002260	Syao	Syai.g_01828	Syao.g_00288
OG0002260	Syas	Syai.g_01828	Syas.g_01064
OG0002260	Syap	Syai.g_01828	Syap.g_02428
OG0002260	Syat	Syai.g_01828	Syat.g_00883
OG0002260	Syar	Syai.g_01828	Syar.g_01730
OG0002260	Syak	Syai.g_01828	Syak.g_00682
OG0002260	Syab	Syai.g_01828	Syab.g_01141
OG0002260	Syal	Syai.g_01828	Syal.g_01754
OG0002260	Syaq	Syai.g_01828	Syaq.g_00144
OG0002260	Syag	Syai.g_01828	Syag.g_01039
OG0002260	Syac	Syai.g_01828	Syac.g_01528
OG0002260	Syah	Syai.g_01828	Syah.g_01380
OG0002260	Syae	Syai.g_01828	Syae.g_00708
OG0002260	Syad	Syai.g_01828	Syad.g_01434
OG0002260	Syaj	Syai.g_01828	Syaj.g_00564
OG0002260	Syaf	Syai.g_01828	Syaf.g_01549
OG0002260	Syam	Syai.g_01828	Syam.g_00851
OG0002281	Prbj	Syai.g_00770, Syai.g_00769	Prbj.g_01799
OG0002281	Prbk	Syai.g_00770, Syai.g_00769	Prbk.g_01112
OG0002281	Prbl	Syai.g_00770, Syai.g_00769	Prbl.g_01793
OG0002281	Praf	Syai.g_00770, Syai.g_00769	Praf.g_00720
OG0002281	Prah	Syai.g_00770, Syai.g_00769	Prah.g_01437
OG0002281	Syak	Syai.g_00770, Syai.g_00769	Syak.g_02701
OG0002281	Syal	Syai.g_00770, Syai.g_00769	Syal.g_02779
OG0002281	Syag	Syai.g_00770, Syai.g_00769	Syag.g_00306
OG0002281	Syaq	Syai.g_00770, Syai.g_00769	Syaq.g_01965
OG0002281	Syan	Syai.g_00770, Syai.g_00769	Syan.g_00885
OG0002281	Syar	Syai.g_00770, Syai.g_00769	Syar.g_02291
OG0002281	Syad	Syai.g_00770, Syai.g_00769	Syad.g_01051
OG0002281	Syaj	Syai.g_00770, Syai.g_00769	Syaj.g_00219
OG0002281	Syaa	Syai.g_00770, Syai.g_00769	Syaa.g_01915
OG0002281	Syaf	Syai.g_00770, Syai.g_00769	Syaf.g_02586
OG0002281	Syam	Syai.g_00770, Syai.g_00769	Syam.g_01740
OG0002285	Pral	Syai.g_01546	Pral.g_01648
OG0002285	Prat	Syai.g_01546	Prat.g_00875
OG0002285	Praf	Syai.g_01546	Praf.g_01418
OG0002285	Prah	Syai.g_01546	Prah.g_00769
OG0002285	Prbj	Syai.g_01546	Prbj.g_02295
OG0002285	Prbk	Syai.g_01546	Prbk.g_02351
OG0002285	Prbl	Syai.g_01546	Prbl.g_02451
OG0002285	Syan	Syai.g_01546	Syan.g_00499
OG0002285	Syao	Syai.g_01546	Syao.g_00632
OG0002285	Syat	Syai.g_01546	Syat.g_00612
OG0002285	Syas	Syai.g_01546	Syas.g_00418
OG0002285	Syaa	Syai.g_01546	Syaa.g_01388
OG0002285	Syae	Syai.g_01546	Syae.g_00329
OG0002285	Syac	Syai.g_01546	Syac.g_01150
OG0002285	Syah	Syai.g_01546	Syah.g_01593
