Orthogroup	Species	Syak	Orthologs
OG0001336	Prar	Syak.g_01817	Prar.g_00052
OG0001336	Prao	Syak.g_01817	Prao.g_01826
OG0001336	Prad	Syak.g_01817	Prad.g_01550
OG0001336	Prbd	Syak.g_01817	Prbd.g_01252
OG0001336	Prbi	Syak.g_01817	Prbi.g_02089
OG0001336	Prae	Syak.g_01817	Prae.g_01897
OG0001336	Prax	Syak.g_01817	Prax.g_01476
OG0001336	Prag	Syak.g_01817	Prag.g_01943
OG0001336	Praw	Syak.g_01817	Praw.g_01150
OG0001336	Pras	Syak.g_01817	Pras.g_00827
OG0001336	Prau	Syak.g_01817	Prau.g_02007
OG0001336	Praa	Syak.g_01817	Praa.g_01914
OG0001336	Pray	Syak.g_01817	Pray.g_01447
OG0001336	Praz	Syak.g_01817	Praz.g_00122
OG0001336	Prba	Syak.g_01817	Prba.g_01779
OG0001336	Prbm	Syak.g_01817	Prbm.g_02216
OG0001336	Praj	Syak.g_01817	Praj.g_02133
OG0001336	Prbb	Syak.g_01817	Prbb.g_02172
OG0001336	Prbc	Syak.g_01817	Prbc.g_01051
OG0001336	Pram	Syak.g_01817	Pram.g_01923
OG0001336	Prbh	Syak.g_01817	Prbh.g_01491
OG0001336	Pral	Syak.g_01817	Pral.g_00395
OG0001336	Prat	Syak.g_01817	Prat.g_01878
OG0001336	Syab	Syak.g_01817	Syab.g_02886
OG0001336	Syal	Syak.g_01817	Syal.g_01180
OG0001336	Syar	Syak.g_01817	Syar.g_00448
OG0001336	Syat	Syak.g_01817	Syat.g_02402
OG0001336	Syan	Syak.g_01817	Syan.g_01688
OG0001336	Syao	Syak.g_01817	Syao.g_02336
OG0001336	Syap	Syak.g_01817	Syap.g_02602
OG0001336	Syas	Syak.g_01817	Syas.g_02003
OG0001336	Syac	Syak.g_01817	Syac.g_02473
OG0001336	Syah	Syak.g_01817	Syah.g_00394
OG0001336	Syae	Syak.g_01817	Syae.g_01689
OG0001336	Syaa	Syak.g_01817	Syaa.g_02735
OG0001336	Syad	Syak.g_01817	Syad.g_00139
OG0001336	Syaj	Syak.g_01817	Syaj.g_02239
OG0001336	Syaf	Syak.g_01817	Syaf.g_00523
OG0001336	Syai	Syak.g_01817	Syai.g_02909
OG0001336	Syam	Syak.g_01817	Syam.g_02425
OG0001336	Syag	Syak.g_01817	Syag.g_02249
OG0001336	Prbj	Syak.g_01817	Prbj.g_02052
OG0001336	Prbk	Syak.g_01817	Prbk.g_02257
OG0001336	Prbl	Syak.g_01817	Prbl.g_02142
OG0001336	Praf	Syak.g_01817	Praf.g_02763
OG0001336	Prah	Syak.g_01817	Prah.g_02583
OG0001336	Syaq	Syak.g_01817	Syaq.g_01174
OG0001337	Prbm	Syak.g_01253, Syak.g_01262	Prbm.g_00387
OG0001337	Prbb	Syak.g_01253, Syak.g_01262	Prbb.g_00383
OG0001337	Praj	Syak.g_01253, Syak.g_01262	Praj.g_00367
OG0001337	Prbc	Syak.g_01253, Syak.g_01262	Prbc.g_01224
OG0001337	Pral	Syak.g_01253, Syak.g_01262	Pral.g_00707
OG0001337	Prat	Syak.g_01253, Syak.g_01262	Prat.g_00339
OG0001337	Prak	Syak.g_01253, Syak.g_01262	Prak.g_00348
OG0001337	Prap	Syak.g_01253, Syak.g_01262	Prap.g_01380
OG0001337	Prbe	Syak.g_01253, Syak.g_01262	Prbe.g_01884
OG0001337	Prbf	Syak.g_01253, Syak.g_01262	Prbf.g_01670
OG0001337	Prbg	Syak.g_01253, Syak.g_01262	Prbg.g_00109
OG0001337	Prbn	Syak.g_01253, Syak.g_01262	Prbn.g_00097
OG0001337	Pram	Syak.g_01253, Syak.g_01262	Pram.g_00320
OG0001337	Prbh	Syak.g_01253, Syak.g_01262	Prbh.g_00447
OG0001337	Prbj	Syak.g_01253, Syak.g_01262	Prbj.g_00353
OG0001337	Prbk	Syak.g_01253, Syak.g_01262	Prbk.g_00859
OG0001337	Prbl	Syak.g_01253, Syak.g_01262	Prbl.g_01189
OG0001337	Praf	Syak.g_01253, Syak.g_01262	Praf.g_02067
OG0001337	Prah	Syak.g_01253, Syak.g_01262	Prah.g_01950
OG0001337	Syad	Syak.g_01253	Syad.g_00750
OG0001337	Syaj	Syak.g_01253	Syaj.g_02795
OG0001337	Syaq	Syak.g_01253	Syaq.g_00564
OG0001337	Syar	Syak.g_01253	Syar.g_01112
OG0001337	Syat	Syak.g_01253	Syat.g_01621
OG0001337	Syan	Syak.g_01253	Syan.g_02151
OG0001337	Syap	Syak.g_01253	Syap.g_00576
OG0001337	Syas	Syak.g_01253	Syas.g_01548
OG0001337	Syag	Syak.g_01253	Syag.g_02835
OG0001337	Syao	Syak.g_01253	Syao.g_01884
OG0001337	Syad	Syak.g_01262	Syad.g_00741
OG0001337	Syaj	Syak.g_01262	Syaj.g_02786
OG0001337	Syaa	Syak.g_01262	Syaa.g_02200
OG0001337	Syaf	Syak.g_01262	Syaf.g_00040
OG0001337	Syai	Syak.g_01262	Syai.g_00452
OG0001337	Syam	Syak.g_01262	Syam.g_00424
OG0001337	Syab	Syak.g_01262	Syab.g_00502
OG0001337	Syag	Syak.g_01262	Syag.g_02824
OG0001337	Syac	Syak.g_01262	Syac.g_02040
OG0001337	Syah	Syak.g_01262	Syah.g_00837
OG0001337	Syae	Syak.g_01262	Syae.g_02175
OG0001337	Syal	Syak.g_01262	Syal.g_00327
OG0001337	Syao	Syak.g_01262	Syao.g_01893
OG0001338	Pral	Syak.g_01258	Pral.g_00704
OG0001338	Prat	Syak.g_01258	Prat.g_00342
OG0001338	Prak	Syak.g_01258	Prak.g_00351
OG0001338	Prap	Syak.g_01258	Prap.g_01377
OG0001338	Prbe	Syak.g_01258	Prbe.g_01887
OG0001338	Prbf	Syak.g_01258	Prbf.g_01673
OG0001338	Prbg	Syak.g_01258	Prbg.g_00112
OG0001338	Prbn	Syak.g_01258	Prbn.g_00100
OG0001338	Pram	Syak.g_01258	Pram.g_00323
OG0001338	Prbh	Syak.g_01258	Prbh.g_00444
OG0001338	Syal	Syak.g_01258	Syal.g_02003, Syal.g_00330
OG0001338	Syad	Syak.g_01258	Syad.g_00735, Syad.g_00722, Syad.g_00745
OG0001338	Syaj	Syak.g_01258	Syaj.g_02780, Syaj.g_02767, Syaj.g_00584, Syaj.g_02790
OG0001338	Syac	Syak.g_01258	Syac.g_02048, Syac.g_02022, Syac.g_00474, Syac.g_02037
OG0001338	Syah	Syak.g_01258	Syah.g_00829, Syah.g_00856, Syah.g_02456, Syah.g_00841
OG0001338	Syar	Syak.g_01258	Syar.g_03232
OG0001338	Syab	Syak.g_01258	Syab.g_00495, Syab.g_00509, Syab.g_02229, Syab.g_00505
OG0001338	Syag	Syak.g_01258	Syag.g_02818, Syag.g_02831, Syag.g_01431, Syag.g_02827
OG0001338	Syaa	Syak.g_01258	Syaa.g_02206, Syaa.g_02184, Syaa.g_02195
OG0001338	Syai	Syak.g_01258	Syai.g_00448, Syai.g_01658, Syai.g_00456
OG0001338	Syaf	Syak.g_01258	Syaf.g_00046, Syaf.g_01683, Syaf.g_00036
OG0001338	Syam	Syak.g_01258	Syam.g_00419, Syam.g_00985, Syam.g_01533, Syam.g_00428
OG0001338	Syae	Syak.g_01258	Syae.g_02162, Syae.g_00689, Syae.g_02178
OG0001338	Syao	Syak.g_01258	Syao.g_01890
OG0001340	Prab	Syak.g_01261	Prab.g_00316
OG0001340	Pran	Syak.g_01261	Pran.g_01866
OG0001340	Prai	Syak.g_01261	Prai.g_00341
OG0001340	Prad	Syak.g_01261	Prad.g_01663
OG0001340	Prac	Syak.g_01261	Prac.g_01603
OG0001340	Prar	Syak.g_01261	Prar.g_00259
OG0001340	Praq	Syak.g_01261	Praq.g_01674
OG0001340	Prag	Syak.g_01261	Prag.g_00319
OG0001340	Praw	Syak.g_01261	Praw.g_00806
OG0001340	Prav	Syak.g_01261	Prav.g_01974
OG0001340	Pray	Syak.g_01261	Pray.g_00806
OG0001340	Praz	Syak.g_01261	Praz.g_00685
OG0001340	Prba	Syak.g_01261	Prba.g_00544
OG0001340	Prau	Syak.g_01261	Prau.g_00330
OG0001340	Prbd	Syak.g_01261	Prbd.g_00911
OG0001340	Prao	Syak.g_01261	Prao.g_00464
OG0001340	Praa	Syak.g_01261	Praa.g_00328
OG0001340	Pras	Syak.g_01261	Pras.g_01180
OG0001340	Prax	Syak.g_01261	Prax.g_00845
OG0001340	Prae	Syak.g_01261	Prae.g_00329
OG0001340	Prbi	Syak.g_01261	Prbi.g_00352
OG0001340	Prbb	Syak.g_01261	Prbb.g_00384
OG0001340	Praj	Syak.g_01261	Praj.g_00368
OG0001340	Prbm	Syak.g_01261	Prbm.g_00388
OG0001340	Prbc	Syak.g_01261	Prbc.g_01225
OG0001340	Prak	Syak.g_01261	Prak.g_00349
OG0001340	Prap	Syak.g_01261	Prap.g_01379
OG0001340	Prbe	Syak.g_01261	Prbe.g_01885
OG0001340	Prbf	Syak.g_01261	Prbf.g_01671
OG0001340	Prbg	Syak.g_01261	Prbg.g_00110
OG0001340	Prbn	Syak.g_01261	Prbn.g_00098
OG0001340	Pram	Syak.g_01261	Pram.g_00321
OG0001340	Prbh	Syak.g_01261	Prbh.g_00446
OG0001340	Pral	Syak.g_01261	Pral.g_00706
OG0001340	Prat	Syak.g_01261	Prat.g_00340
OG0001340	Syad	Syak.g_01261	Syad.g_00742
OG0001340	Syaj	Syak.g_01261	Syaj.g_02787
OG0001340	Syac	Syak.g_01261	Syac.g_02039
OG0001340	Syah	Syak.g_01261	Syah.g_00838
OG0001340	Syab	Syak.g_01261	Syab.g_00503
OG0001340	Syaf	Syak.g_01261	Syaf.g_00039
OG0001340	Syai	Syak.g_01261	Syai.g_00453
OG0001340	Syam	Syak.g_01261	Syam.g_00425
OG0001340	Syae	Syak.g_01261	Syae.g_02176
OG0001340	Syal	Syak.g_01261	Syal.g_00328
OG0001340	Syaa	Syak.g_01261	Syaa.g_02199
OG0001340	Prah	Syak.g_01261	Prah.g_01949
OG0001340	Praf	Syak.g_01261	Praf.g_02066
OG0001340	Prbj	Syak.g_01261	Prbj.g_00352
OG0001340	Prbk	Syak.g_01261	Prbk.g_00860
OG0001340	Prbl	Syak.g_01261	Prbl.g_01190
OG0001340	Syao	Syak.g_01261	Syao.g_01892
OG0001343	Prai	Syak.g_01877	Prai.g_01062
OG0001343	Prab	Syak.g_01877	Prab.g_01086
OG0001343	Pran	Syak.g_01877	Pran.g_00411
OG0001343	Prav	Syak.g_01877	Prav.g_00481
OG0001343	Prac	Syak.g_01877	Prac.g_01403
OG0001343	Praq	Syak.g_01877	Praq.g_01471
OG0001343	Prar	Syak.g_01877	Prar.g_01757
OG0001343	Prag	Syak.g_01877	Prag.g_00890
OG0001343	Praw	Syak.g_01877	Praw.g_01613
OG0001343	Praa	Syak.g_01877	Praa.g_00890
OG0001343	Pray	Syak.g_01877	Pray.g_00434
OG0001343	Praz	Syak.g_01877	Praz.g_01426
OG0001343	Prba	Syak.g_01877	Prba.g_01413
OG0001343	Prao	Syak.g_01877	Prao.g_00826, Prao.g_00827
OG0001343	Prbd	Syak.g_01877	Prbd.g_00188
OG0001343	Prad	Syak.g_01877	Prad.g_00262
OG0001343	Prax	Syak.g_01877	Prax.g_00544
OG0001343	Prbi	Syak.g_01877	Prbi.g_00932
OG0001343	Prae	Syak.g_01877	Prae.g_00890
OG0001343	Pras	Syak.g_01877	Pras.g_01786
OG0001343	Prau	Syak.g_01877	Prau.g_00940
OG0001343	Prbm	Syak.g_01877	Prbm.g_00909
OG0001343	Praj	Syak.g_01877	Praj.g_00867
OG0001343	Prbb	Syak.g_01877	Prbb.g_00912
OG0001343	Prbc	Syak.g_01877	Prbc.g_01956, Prbc.g_01957
OG0001343	Prak	Syak.g_01877	Prak.g_00746
OG0001343	Prap	Syak.g_01877	Prap.g_00662
OG0001343	Prbe	Syak.g_01877	Prbe.g_00103
OG0001343	Prbf	Syak.g_01877	Prbf.g_00840
OG0001343	Prbg	Syak.g_01877	Prbg.g_01060
OG0001343	Prbn	Syak.g_01877	Prbn.g_01932
OG0001343	Pram	Syak.g_01877	Pram.g_00711
OG0001343	Prbh	Syak.g_01877	Prbh.g_00855
OG0001343	Pral	Syak.g_01877	Pral.g_01822
OG0001343	Prat	Syak.g_01877	Prat.g_00692
OG0001343	Syag	Syak.g_01877	Syag.g_00562
OG0001343	Syaq	Syak.g_01877	Syaq.g_00700
OG0001343	Syab	Syak.g_01877	Syab.g_00359
OG0001343	Syal	Syak.g_01877	Syal.g_01190
OG0001343	Syao	Syak.g_01877	Syao.g_01235
OG0001343	Syad	Syak.g_01877	Syad.g_00079
OG0001343	Syaj	Syak.g_01877	Syaj.g_02184
OG0001343	Syaa	Syak.g_01877	Syaa.g_02664
OG0001343	Syae	Syak.g_01877	Syae.g_01629
OG0001343	Syaf	Syak.g_01877	Syaf.g_00590
OG0001343	Syai	Syak.g_01877	Syai.g_02842
OG0001343	Syam	Syak.g_01877	Syam.g_02361
OG0001343	Syac	Syak.g_01877	Syac.g_02413
OG0001343	Syah	Syak.g_01877	Syah.g_00450
OG0001343	Syar	Syak.g_01877	Syar.g_03210
OG0001344	Prab	Syak.g_00893	Prab.g_01223
OG0001344	Pran	Syak.g_00893	Pran.g_00056
OG0001344	Prai	Syak.g_00893	Prai.g_01175
OG0001344	Prad	Syak.g_00893	Prad.g_01492
OG0001344	Praa	Syak.g_00893	Praa.g_01163
OG0001344	Prax	Syak.g_00893	Prax.g_00204
OG0001344	Pray	Syak.g_00893	Pray.g_00059
OG0001344	Praz	Syak.g_00893	Praz.g_00750
OG0001344	Prba	Syak.g_00893	Prba.g_00059
OG0001344	Prac	Syak.g_00893	Prac.g_00981
OG0001344	Praq	Syak.g_00893	Praq.g_01337
OG0001344	Prar	Syak.g_00893	Prar.g_01259
OG0001344	Prag	Syak.g_00893	Prag.g_01157
OG0001344	Praw	Syak.g_00893	Praw.g_00238
OG0001344	Prav	Syak.g_00893	Prav.g_00069
OG0001344	Prao	Syak.g_00893	Prao.g_01085
OG0001344	Prae	Syak.g_00893	Prae.g_01167
OG0001344	Prbd	Syak.g_00893	Prbd.g_00472
OG0001344	Prbi	Syak.g_00893	Prbi.g_01211
OG0001344	Pras	Syak.g_00893	Pras.g_00060
OG0001344	Prau	Syak.g_00893	Prau.g_01210
OG0001344	Prbm	Syak.g_00893	Prbm.g_01544
OG0001344	Prbc	Syak.g_00893	Prbc.g_01441
OG0001344	Prbb	Syak.g_00893	Prbb.g_01512
OG0001344	Praj	Syak.g_00893	Praj.g_01457
OG0001344	Pral	Syak.g_00893	Pral.g_01371
OG0001344	Prat	Syak.g_00893	Prat.g_01152
OG0001344	Prak	Syak.g_00893	Prak.g_01168
OG0001344	Prap	Syak.g_00893	Prap.g_00452
OG0001344	Prbe	Syak.g_00893	Prbe.g_01545
OG0001344	Prbf	Syak.g_00893	Prbf.g_00922
OG0001344	Prbg	Syak.g_00893	Prbg.g_01482
OG0001344	Prbn	Syak.g_00893	Prbn.g_01193
OG0001344	Pram	Syak.g_00893	Pram.g_01135
OG0001344	Prbh	Syak.g_00893	Prbh.g_01278
OG0001344	Prah	Syak.g_00893	Prah.g_01317
OG0001344	Praf	Syak.g_00893	Praf.g_00859
OG0001344	Prbj	Syak.g_00893	Prbj.g_00845
OG0001344	Prbk	Syak.g_00893	Prbk.g_00142
OG0001344	Prbl	Syak.g_00893	Prbl.g_02089
OG0001344	Syab	Syak.g_00893	Syab.g_00974
OG0001344	Syal	Syak.g_00893	Syal.g_01658
OG0001344	Syac	Syak.g_00893	Syac.g_00774
OG0001344	Syah	Syak.g_00893	Syah.g_02153
OG0001344	Syae	Syak.g_00893	Syae.g_00916
OG0001344	Syaa	Syak.g_00893	Syaa.g_00775
OG0001344	Syag	Syak.g_00893	Syag.g_01136
OG0001344	Syai	Syak.g_00893	Syai.g_02139
OG0001344	Syam	Syak.g_00893	Syam.g_01790
OG0001344	Syad	Syak.g_00893	Syad.g_01157
OG0001344	Syaj	Syak.g_00893	Syaj.g_00307
OG0001344	Syaf	Syak.g_00893	Syaf.g_01294
OG0001345	Prab	Syak.g_00856	Prab.g_01238
OG0001345	Pran	Syak.g_00856	Pran.g_00041
OG0001345	Prai	Syak.g_00856	Prai.g_01190
OG0001345	Prad	Syak.g_00856	Prad.g_01477
OG0001345	Prac	Syak.g_00856	Prac.g_00966
OG0001345	Praq	Syak.g_00856	Praq.g_01352
OG0001345	Prar	Syak.g_00856	Prar.g_01244
OG0001345	Prav	Syak.g_00856	Prav.g_01862
OG0001345	Prao	Syak.g_00856	Prao.g_01070
OG0001345	Pras	Syak.g_00856	Pras.g_00075
OG0001345	Prau	Syak.g_00856	Prau.g_01225
OG0001345	Prbi	Syak.g_00856	Prbi.g_01226
OG0001345	Prag	Syak.g_00856	Prag.g_01172
OG0001345	Praw	Syak.g_00856	Praw.g_00253
OG0001345	Pray	Syak.g_00856	Pray.g_00044
OG0001345	Praz	Syak.g_00856	Praz.g_00735
OG0001345	Prba	Syak.g_00856	Prba.g_00044
OG0001345	Prax	Syak.g_00856	Prax.g_00219
OG0001345	Prae	Syak.g_00856	Prae.g_01182
OG0001345	Praa	Syak.g_00856	Praa.g_01178
OG0001345	Prbd	Syak.g_00856	Prbd.g_00487
OG0001345	Pral	Syak.g_00856	Pral.g_01389
OG0001345	Prak	Syak.g_00856	Prak.g_01152
OG0001345	Prap	Syak.g_00856	Prap.g_00436
OG0001345	Prbe	Syak.g_00856	Prbe.g_01529
OG0001345	Prbf	Syak.g_00856	Prbf.g_00938
OG0001345	Prbg	Syak.g_00856	Prbg.g_01466
OG0001345	Prbn	Syak.g_00856	Prbn.g_01209
OG0001345	Praj	Syak.g_00856	Praj.g_01441
OG0001345	Prbm	Syak.g_00856	Prbm.g_01528
OG0001345	Prbb	Syak.g_00856	Prbb.g_01496
OG0001345	Prbc	Syak.g_00856	Prbc.g_01425
OG0001345	Syad	Syak.g_00856	Syad.g_01188
OG0001345	Syaj	Syak.g_00856	Syaj.g_00337
OG0001345	Syac	Syak.g_00856	Syac.g_00803
OG0001345	Syah	Syak.g_00856	Syah.g_02124
OG0001345	Syae	Syak.g_00856	Syae.g_00886
OG0001345	Syaa	Syak.g_00856	Syaa.g_00803
OG0001345	Syaf	Syak.g_00856	Syaf.g_01323
OG0001345	Syai	Syak.g_00856	Syai.g_02110
OG0001345	Syam	Syak.g_00856	Syam.g_01764
OG0001345	Syat	Syak.g_00856	Syat.g_00290
OG0001345	Syan	Syak.g_00856	Syan.g_02655
OG0001345	Syao	Syak.g_00856	Syao.g_00179
OG0001345	Syap	Syak.g_00856	Syap.g_01877, Syap.g_02776
OG0001345	Syas	Syak.g_00856	Syas.g_01132
OG0001345	Syar	Syak.g_00856	Syar.g_01958
OG0001345	Syag	Syak.g_00856	Syag.g_01108
OG0001345	Syaq	Syak.g_00856	Syaq.g_00213
OG0001345	Syab	Syak.g_00856	Syab.g_01008
OG0001345	Syal	Syak.g_00856	Syal.g_01694
OG0001346	Prab	Syak.g_00937	Prab.g_01327
OG0001346	Pran	Syak.g_00937	Pran.g_00875
OG0001346	Prai	Syak.g_00937	Prai.g_01336
OG0001346	Prac	Syak.g_00937	Prac.g_00176
OG0001346	Praq	Syak.g_00937	Praq.g_00134
OG0001346	Prar	Syak.g_00937	Prar.g_00954
OG0001346	Prag	Syak.g_00937	Prag.g_01356
OG0001346	Praw	Syak.g_00937	Praw.g_00982
OG0001346	Prav	Syak.g_00937	Prav.g_01439
OG0001346	Praa	Syak.g_00937	Praa.g_01319
OG0001346	Prad	Syak.g_00937	Prad.g_00627
OG0001346	Pras	Syak.g_00937	Pras.g_00210
OG0001346	Prau	Syak.g_00937	Prau.g_01372
OG0001346	Pray	Syak.g_00937	Pray.g_01869
OG0001346	Praz	Syak.g_00937	Praz.g_01179
OG0001346	Prba	Syak.g_00937	Prba.g_01193
OG0001346	Prax	Syak.g_00937	Prax.g_01898
OG0001346	Prao	Syak.g_00937	Prao.g_01275
OG0001346	Prbd	Syak.g_00937	Prbd.g_01800
OG0001346	Prae	Syak.g_00937	Prae.g_01330
OG0001346	Prbi	Syak.g_00937	Prbi.g_01392
OG0001346	Prbm	Syak.g_00937	Prbm.g_01612
OG0001346	Praj	Syak.g_00937	Praj.g_01529
OG0001346	Prbb	Syak.g_00937	Prbb.g_01587
OG0001346	Prbc	Syak.g_00937	Prbc.g_00567
OG0001346	Pral	Syak.g_00937	Pral.g_01280
OG0001346	Prat	Syak.g_00937	Prat.g_01250
OG0001346	Prak	Syak.g_00937	Prak.g_01278
OG0001346	Prap	Syak.g_00937	Prap.g_00562
OG0001346	Prbe	Syak.g_00937	Prbe.g_00892
OG0001346	Prbf	Syak.g_00937	Prbf.g_00025
OG0001346	Prbg	Syak.g_00937	Prbg.g_00478
OG0001346	Prbn	Syak.g_00937	Prbn.g_01083
OG0001346	Pram	Syak.g_00937	Pram.g_01231
OG0001346	Prbh	Syak.g_00937	Prbh.g_01374
OG0001346	Syae	Syak.g_00937	Syae.g_00962
OG0001346	Syad	Syak.g_00937	Syad.g_02406
OG0001346	Syaj	Syak.g_00937	Syaj.g_01512
OG0001346	Syaa	Syak.g_00937	Syaa.g_00734
OG0001346	Syac	Syak.g_00937	Syac.g_00728
OG0001346	Syah	Syak.g_00937	Syah.g_02200
OG0001346	Syaf	Syak.g_00937	Syaf.g_01253
OG0001346	Syai	Syak.g_00937	Syai.g_02180
OG0001346	Syam	Syak.g_00937	Syam.g_01831
OG0001346	Syar	Syak.g_00937	Syar.g_02778
OG0001346	Syan	Syak.g_00937	Syan.g_01214
OG0001346	Syap	Syak.g_00937	Syap.g_01484
OG0001346	Syas	Syak.g_00937	Syas.g_02853
OG0001346	Syaq	Syak.g_00937	Syaq.g_00298
OG0001346	Syag	Syak.g_00937	Syag.g_01193
OG0001346	Syab	Syak.g_00937	Syab.g_00914
OG0001346	Syal	Syak.g_00937	Syal.g_01600
OG0001347	Prad	Syak.g_01885, Syak.g_01622	Prad.g_01978
OG0001347	Prbc	Syak.g_01885, Syak.g_01622	Prbc.g_00181
OG0001347	Praa	Syak.g_01885, Syak.g_01622	Praa.g_01429
OG0001347	Prao	Syak.g_01885, Syak.g_01622	Prao.g_01189
OG0001347	Prbd	Syak.g_01885, Syak.g_01622	Prbd.g_01815
OG0001347	Praj	Syak.g_01885	Praj.g_02039
OG0001347	Prbb	Syak.g_01885	Prbb.g_02088
OG0001347	Prbm	Syak.g_01885	Prbm.g_02118
OG0001347	Syao	Syak.g_01885	Syao.g_02725
OG0001347	Prbj	Syak.g_01885	Prbj.g_01278
OG0001347	Prbk	Syak.g_01885	Prbk.g_01542
OG0001347	Prbl	Syak.g_01885	Prbl.g_02051
OG0001347	Syal	Syak.g_01885	Syal.g_01531
OG0001347	Syat	Syak.g_01885	Syat.g_02666
OG0001347	Syap	Syak.g_01885	Syap.g_02536
OG0001347	Syas	Syak.g_01885	Syas.g_01950
OG0001347	Syam	Syak.g_01885	Syam.g_00081
OG0001347	Syan	Syak.g_01885	Syan.g_01852
OG0001347	Syar	Syak.g_01885	Syar.g_00565
OG0001347	Syag	Syak.g_01885	Syag.g_02350
OG0001347	Syaq	Syak.g_01885	Syaq.g_01063
OG0001347	Syac	Syak.g_01885	Syac.g_00228
OG0001347	Syaf	Syak.g_01885	Syaf.g_02400
OG0001347	Syai	Syak.g_01885	Syai.g_02766
OG0001347	Syaa	Syak.g_01885	Syaa.g_00195
OG0001347	Syae	Syak.g_01885	Syae.g_01907
OG0001347	Syad	Syak.g_01885	Syad.g_00454
OG0001347	Syaj	Syak.g_01885	Syaj.g_02497
OG0001347	Praf	Syak.g_01885	Praf.g_00085
OG0001347	Prah	Syak.g_01885	Prah.g_00082
OG0001347	Syab	Syak.g_01885	Syab.g_02830
OG0001347	Prbj	Syak.g_01622	Prbj.g_00979
OG0001347	Prbl	Syak.g_01622	Prbl.g_01002
OG0001347	Prbk	Syak.g_01622	Prbk.g_00942
OG0001347	Syaf	Syak.g_01622	Syaf.g_02483
OG0001347	Prag	Syak.g_01622	Prag.g_01276
OG0001347	Praw	Syak.g_01622	Praw.g_00340
OG0001347	Prav	Syak.g_01622	Prav.g_00299
OG0001347	Syac	Syak.g_01622	Syac.g_00123
OG0001347	Syad	Syak.g_01622	Syad.g_00308
OG0001347	Prah	Syak.g_01622	Prah.g_00098
OG0001347	Syaa	Syak.g_01622	Syaa.g_00445
OG0001347	Syae	Syak.g_01622	Syae.g_01237
OG0001347	Syar	Syak.g_01622	Syar.g_02401
OG0001347	Syat	Syak.g_01622	Syat.g_01136
OG0001348	Prab	Syak.g_00774	Prab.g_01595
OG0001348	Pran	Syak.g_00774	Pran.g_00604
OG0001348	Prad	Syak.g_00774	Prad.g_00395
OG0001348	Prag	Syak.g_00774	Prag.g_01606
OG0001348	Praw	Syak.g_00774	Praw.g_00453
OG0001348	Prav	Syak.g_00774	Prav.g_01693
OG0001348	Prac	Syak.g_00774	Prac.g_00295
OG0001348	Praq	Syak.g_00774	Praq.g_00023
OG0001348	Prar	Syak.g_00774	Prar.g_00732
OG0001348	Prae	Syak.g_00774	Prae.g_01578
OG0001348	Prbi	Syak.g_00774	Prbi.g_01707
OG0001348	Prax	Syak.g_00774	Prax.g_01611, Prax.g_01610
OG0001348	Praa	Syak.g_00774	Praa.g_01595
OG0001348	Prbd	Syak.g_00774	Prbd.g_01570
OG0001348	Prai	Syak.g_00774	Prai.g_01587
OG0001348	Pram	Syak.g_00774	Pram.g_01526
OG0001348	Prbh	Syak.g_00774	Prbh.g_01888
OG0001348	Prak	Syak.g_00774	Prak.g_01512
OG0001348	Prap	Syak.g_00774	Prap.g_01921
OG0001348	Prbe	Syak.g_00774	Prbe.g_00003
OG0001348	Prbf	Syak.g_00774	Prbf.g_00826
OG0001348	Prbg	Syak.g_00774	Prbg.g_00712
OG0001348	Prbn	Syak.g_00774	Prbn.g_00148
OG0001348	Pral	Syak.g_00774	Pral.g_01303
OG0001348	Prat	Syak.g_00774	Prat.g_00827
OG0001348	Prbm	Syak.g_00774	Prbm.g_01122
OG0001348	Prbc	Syak.g_00774	Prbc.g_02169
OG0001348	Praj	Syak.g_00774	Praj.g_01082
OG0001348	Prbb	Syak.g_00774	Prbb.g_01125
OG0001348	Prah	Syak.g_00774	Prah.g_02412
OG0001348	Praf	Syak.g_00774	Praf.g_02569
OG0001348	Prbj	Syak.g_00774	Prbj.g_00249
OG0001348	Prbk	Syak.g_00774	Prbk.g_00671
OG0001348	Prbl	Syak.g_00774	Prbl.g_01243
OG0001348	Syad	Syak.g_00774	Syad.g_01250
OG0001348	Syaj	Syak.g_00774	Syaj.g_00393
OG0001348	Syaf	Syak.g_00774	Syaf.g_01396
OG0001348	Syai	Syak.g_00774	Syai.g_02033
OG0001348	Syam	Syak.g_00774	Syam.g_00750
OG0001348	Syaa	Syak.g_00774	Syaa.g_00847
OG0001348	Syae	Syak.g_00774	Syae.g_00821
OG0001348	Syac	Syak.g_00774	Syac.g_00857
OG0001348	Syah	Syak.g_00774	Syah.g_02073
OG0001348	Syag	Syak.g_00774	Syag.g_00941
OG0001348	Syar	Syak.g_00774	Syar.g_02259
OG0001348	Syat	Syak.g_00774	Syat.g_03316
OG0001348	Syap	Syak.g_00774	Syap.g_00938
OG0001348	Syas	Syak.g_00774	Syas.g_00119
OG0001348	Syaq	Syak.g_00774	Syaq.g_02703
OG0001348	Syab	Syak.g_00774	Syab.g_01258
OG0001348	Syal	Syak.g_00774	Syal.g_01849
OG0001350	Praj	Syak.g_02306	Praj.g_00277
OG0001350	Prbb	Syak.g_02306	Prbb.g_00294
OG0001350	Prbm	Syak.g_02306	Prbm.g_00297
OG0001350	Prbc	Syak.g_02306	Prbc.g_00333
